"rt","response_timestamp","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","PROLIFIC_PID","STUDY_ID","SESSION_ID","WEEK","prolific_id","week","realtime","success","responses","item_order","radio_event_ids","radio_event_times","key_event_times","mouse_event_times","straightlining","zigzagging","honeypot","eventType","view_history","slider_start","which_type","canvas_config","goals_layout","control_level","trial_number","tutorial_trial_number","trial_start_time","phase1_start_time","phase2_start_time","phase3_start_time","goal_1_value","goal_1_distance","goal_2_value","goal_2_distance","goal_selected","outcome","outcome_total","participant_final_score","participant_initial_score","participant_final_score_prop","goal_choice_rt","allocated_time","allocated_time_remaining","goal_direction","counts","mouse_movements","key_presses","question_order","question_id"
"58398","1752050641776","<p style='font-size:40px;line-height:1.25'><strong>Welcome to the experiment!</strong></p><p style='font-size:1.1em;line-height:1.25'>Thank you for participanting in our experiment again! You will be asked to play the Dysfunctional Ball Game again. We will briefly recap the rules before we start.</p><p style='font-size:1.1em;line-height:1.25'>Press <strong>Next</strong> to continue.</p>","0","custom-html-button-response","0","58398","0.0-0.0","17","1","2025-07-09 08:43:02","01610cd0009c79a99da7d0a3353eb402","86.1.242.218","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","Macintosh","Chrome","137.0.0.0","OS X","10_15_7","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","6620f5de5edae6e60f556986","683db7602f5db6a34d12d064","686e2b4b318a93835664c88c","1","6620f5de5edae6e60f556986","1","2025-07-09T08:44:01.778Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2217","","","","fullscreen","1","61620","0.0-1.0","17","1","2025-07-09 08:43:02","01610cd0009c79a99da7d0a3353eb402","86.1.242.218","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","Macintosh","Chrome","137.0.0.0","OS X","10_15_7","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","6620f5de5edae6e60f556986","683db7602f5db6a34d12d064","686e2b4b318a93835664c88c","1","6620f5de5edae6e60f556986","1","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1160","1752050646160","<p style='font-size:1.1em;line-height:1.25'>In the following, we will ask you a few questions relating to your feelings in the last 24 hours.<br></p><p style='font-size:1.1em;line-height:1.25'>Press the <strong>Next</strong> button to continue.</p>","0","custom-html-button-response","2","62782","0.0-2.0-0.0","17","1","2025-07-09 08:43:02","01610cd0009c79a99da7d0a3353eb402","86.1.242.218","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","Macintosh","Chrome","137.0.0.0","OS X","10_15_7","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","6620f5de5edae6e60f556986","683db7602f5db6a34d12d064","686e2b4b318a93835664c88c","1","6620f5de5edae6e60f556986","1","2025-07-09T08:44:06.161Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"40951.80000001192","","","","survey-template","3","103740","0.0-2.0-1.0","17","1","2025-07-09 08:43:02","01610cd0009c79a99da7d0a3353eb402","86.1.242.218","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","Macintosh","Chrome","137.0.0.0","OS X","10_15_7","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","6620f5de5edae6e60f556986","683db7602f5db6a34d12d064","686e2b4b318a93835664c88c","1","6620f5de5edae6e60f556986","1","2025-07-09T08:44:47.119Z","","{""Q01"":""1"",""Q02"":""1"",""Q03"":""0"",""Q04"":""2"",""Q05"":""2"",""Q06"":""2"",""Q07"":""2"",""Q08"":""0"",""Q09"":""1"",""Q10"":""3"",""Q11"":""4"",""Q12"":""1"",""Q13"":""5"",""Q14"":""0"",""Q15"":""1"",""Q16"":""1"",""Q17"":""2"",""Q18"":""2"",""Q19"":""0"",""Q20"":""2"",""Q21"":""1"",""Q22"":""0""}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]","[""Q01"",""Q02"",""Q03"",""Q04"",""Q05"",""Q06"",""Q07"",""Q08"",""Q09"",""Q09"",""Q09"",""Q10"",""Q10"",""Q11"",""Q12"",""Q13"",""Q14"",""Q15"",""Q16"",""Q17"",""Q18"",""Q19"",""Q20"",""Q21"",""Q22""]","[3277.899999976158,5228.600000023842,7259.699999988079,8011.199999988079,9477.300000011921,11245.199999988079,13044.399999976158,14226.699999988079,15411.5,16644.80000001192,17195,18261.69999998808,19378.899999976158,20778.100000023842,22394.899999976158,23760.399999976158,25511,27245.80000001192,29065.69999998808,30677.5,31527.899999976158,33244.69999998808,36295.39999997616,38760.80000001192,40227.69999998808]","[]","[0.19999998807907104,3277.899999976158,5228.600000023842,6061,7259.699999988079,8011.199999988079,9477.300000011921,11245.199999988079,13044.399999976158,14226.699999988079,15411.5,16644.80000001192,17195,18261.69999998808,19378.899999976158,20778.100000023842,22394.899999976158,23760.399999976158,25511,27245.80000001192,29065.69999998808,30677.5,31527.899999976158,33244.69999998808,36295.39999997616,38760.80000001192,40227.69999998808,40945.5]","0.3181818181818182","0.38095238095238093","0","drsp","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9007.400000035763","","","","survey-template","4","112750","0.0-2.0-2.0","17","1","2025-07-09 08:43:02","01610cd0009c79a99da7d0a3353eb402","86.1.242.218","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","Macintosh","Chrome","137.0.0.0","OS X","10_15_7","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","6620f5de5edae6e60f556986","683db7602f5db6a34d12d064","686e2b4b318a93835664c88c","1","6620f5de5edae6e60f556986","1","2025-07-09T08:44:56.129Z","","{""Q01"":""3"",""Q02"":""4"",""Q03"":""3""}","[0,1,2]","[""Q01"",""Q02"",""Q03""]","[4889.200000047684,5622.200000047684,8388.100000023842]","[]","[2988,4154.700000047684,4889.200000047684,5622.200000047684,7122.400000035763,7971.700000047684,8388.100000023842,9006.100000023842]","0.6666666666666666","0","0","stress","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8713","","","","instructions","5","121464","0.0-3.0-0.0","17","1","2025-07-09 08:43:02","01610cd0009c79a99da7d0a3353eb402","86.1.242.218","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","Macintosh","Chrome","137.0.0.0","OS X","10_15_7","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","6620f5de5edae6e60f556986","683db7602f5db6a34d12d064","686e2b4b318a93835664c88c","1","6620f5de5edae6e60f556986","1","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":8713}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6281","","<p>Before you start with this game please answer the following three questions yourself. </p>
  <p>Through this game, we measure several aspects of your cognitive performance, such as reaction times, multi-tasking capabilities </p>
  <p>and the ability to assess the situation you are in.</p>
  <p></p>
  <p><b>How good do you usually are in such tasks?</b></p>","71","html-slider-response","6","127748","0.0-4.0-0.0","17","1","2025-07-09 08:43:02","01610cd0009c79a99da7d0a3353eb402","86.1.242.218","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","Macintosh","Chrome","137.0.0.0","OS X","10_15_7","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","6620f5de5edae6e60f556986","683db7602f5db6a34d12d064","686e2b4b318a93835664c88c","1","6620f5de5edae6e60f556986","1","2025-07-09T08:45:11.127Z","","","","","","","","","","","PreSkillQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2646","","<div style=""width:500px;"">
  <p>How well do you think you will perform in this task compared to other participants?</p>
  </div>","58","html-slider-response","7","130397","0.0-4.0-1.0","17","1","2025-07-09 08:43:02","01610cd0009c79a99da7d0a3353eb402","86.1.242.218","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","Macintosh","Chrome","137.0.0.0","OS X","10_15_7","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","6620f5de5edae6e60f556986","683db7602f5db6a34d12d064","686e2b4b318a93835664c88c","1","6620f5de5edae6e60f556986","1","2025-07-09T08:45:13.776Z","","","","","","","","","","","PrePerfQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4232","","<div style=""width:500px;"">
  <p>What best describes how you currently feel?</p>
  </div>","2","html-slider-response","8","134631","0.0-4.0-2.0","17","1","2025-07-09 08:43:02","01610cd0009c79a99da7d0a3353eb402","86.1.242.218","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","Macintosh","Chrome","137.0.0.0","OS X","10_15_7","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","6620f5de5edae6e60f556986","683db7602f5db6a34d12d064","686e2b4b318a93835664c88c","1","6620f5de5edae6e60f556986","1","2025-07-09T08:45:18.010Z","","","","","","","","","","","PreMotivationQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","ctl-task-cpt","9","171174","0.0-5.0-0.0","17","1","2025-07-09 08:43:02","01610cd0009c79a99da7d0a3353eb402","86.1.242.218","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","Macintosh","Chrome","137.0.0.0","OS X","10_15_7","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","6620f5de5edae6e60f556986","683db7602f5db6a34d12d064","686e2b4b318a93835664c88c","1","6620f5de5edae6e60f556986","1","2025-07-09T08:45:54.553Z","","","","","","","","","","","","","","win-only","3","g1:SW,g2:NE","1","1","0","135768.5","1545.7","6546.6","33531.3","1","4","8","6","2","8","7","7","0","0.05303030303030303","1783","3000","1010","[""up"",""right""]","{""num_key_presses"":7,""num_perfect"":6,""num_errors"":1,""num_randdir"":0,""num_randdir_good_moves"":0,""num_whilered"":0,""num_whileblue"":0,""num_blue"":3,""num_good_moves"":6}","[808,811.796875,0.2,808,811.796875,100.4,808,811.796875,200.5,808,811.796875,305.8,808,811.796875,405.8,782,841.796875,505.8,642,987.796875,611,802,883.796875,711.2,1358,363.796875,811.4,1358,363.796875,915.2,1284,409.796875,1015.6,1458,207.796875,1116.1,1494,175.796875,1221.3,1494,175.796875,1325,1494,175.796875,1425.7,1494,175.796875,1530.4,1492,177.796875,1630.8,1492,173.796875,1735.9,1492,173.796875,1840.3,1492,173.796875,1941,1492,173.796875,2045.9,1492,173.796875,2146.1,1492,173.796875,2250.2,1492,173.796875,2350.9,1492,173.796875,2450.8,1492,173.796875,2555.7,1492,173.796875,2661.3,1492,173.796875,2765.7,1492,173.796875,2870.9,1492,173.796875,2976.1,1492,173.796875,3080.4,1492,173.796875,3181.4,1492,173.796875,3284.9,1492,173.796875,3384.9,1492,173.796875,3484.9,1492,173.796875,3585.6,1492,173.796875,3690.3,1492,173.796875,3791.5,1492,173.796875,3895.8,1492,173.796875,3996.5,1492,173.796875,4099.6,1492,173.796875,4199.6,1492,173.796875,4300.9,1492,173.796875,4405.5,1492,173.796875,4511,1492,173.796875,4611.3,1492,173.796875,4715.2,1492,173.796875,4816.3,1492,173.796875,4916.4]","[503.1,503.1,1000,0,-496.9,""error"",""-"",""-"",""no_move"",4417.3,3913.9,2558.4,1504.9,354,""smooth"",""up"",""up"",""good_move"",10315.9,5898.1,2240.8,7754.4,320.7,""smooth"",""up"",""up"",""good_move"",12670.1,2354.1,2014.4,10316,339.7,""smooth"",""up"",""up"",""good_move"",14486.6,1816.3,1490.6,12670.3,325.7,""smooth"",""right"",""right"",""good_move"",20949,6462,2475.1,18164.5,309.4,""smooth"",""right"",""right"",""good_move"",26887,5937.9,1884.4,24629.5,373.1,""smooth"",""right"",""right"",""good_move""]","",""
