"rt","response_timestamp","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","PROLIFIC_PID","STUDY_ID","SESSION_ID","WEEK","prolific_id","week","realtime","success","responses","item_order","radio_event_ids","radio_event_times","key_event_times","mouse_event_times","straightlining","zigzagging","honeypot","eventType","view_history","slider_start","which_type","canvas_config","goals_layout","control_level","trial_number","tutorial_trial_number","trial_start_time","phase1_start_time","phase2_start_time","phase3_start_time","goal_1_value","goal_1_distance","goal_2_value","goal_2_distance","goal_selected","outcome","outcome_total","participant_final_score","participant_initial_score","participant_final_score_prop","goal_choice_rt","allocated_time","allocated_time_remaining","goal_direction","counts","mouse_movements","key_presses","question_order","question_id"
"1867","1752053586419","<p style='font-size:40px;line-height:1.25'><strong>Welcome to the experiment!</strong></p><p style='font-size:1.1em;line-height:1.25'>Thank you for participanting in our experiment again! You will be asked to play the Dysfunctional Ball Game again. We will briefly recap the rules before we start.</p><p style='font-size:1.1em;line-height:1.25'>Press <strong>Next</strong> to continue.</p>","0","custom-html-button-response","0","1870","0.0-0.0","24","1","2025-07-09 09:33:04","01610cd0009c79a99da7d0a3353eb402","94.3.17.192","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","ChromeOS","14541.0.0","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","5b5f23420085cb0001872849","683db7602f5db6a34d12d064","686e37418fd303357d7803f4","1","5b5f23420085cb0001872849","1","2025-07-09T09:33:06.422Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5365","","","","fullscreen","1","8238","0.0-1.0","24","1","2025-07-09 09:33:04","01610cd0009c79a99da7d0a3353eb402","94.3.17.192","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","ChromeOS","14541.0.0","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","5b5f23420085cb0001872849","683db7602f5db6a34d12d064","686e37418fd303357d7803f4","1","5b5f23420085cb0001872849","1","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1198","1752053593988","<p style='font-size:1.1em;line-height:1.25'>In the following, we will ask you a few questions relating to your feelings in the last 24 hours.<br></p><p style='font-size:1.1em;line-height:1.25'>Press the <strong>Next</strong> button to continue.</p>","0","custom-html-button-response","2","9438","0.0-2.0-0.0","24","1","2025-07-09 09:33:04","01610cd0009c79a99da7d0a3353eb402","94.3.17.192","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","ChromeOS","14541.0.0","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","5b5f23420085cb0001872849","683db7602f5db6a34d12d064","686e37418fd303357d7803f4","1","5b5f23420085cb0001872849","1","2025-07-09T09:33:13.990Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"37751.89999999991","","","","survey-template","3","47203","0.0-2.0-1.0","24","1","2025-07-09 09:33:04","01610cd0009c79a99da7d0a3353eb402","94.3.17.192","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","ChromeOS","14541.0.0","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","5b5f23420085cb0001872849","683db7602f5db6a34d12d064","686e37418fd303357d7803f4","1","5b5f23420085cb0001872849","1","2025-07-09T09:33:51.754Z","","{""Q01"":""3"",""Q02"":""3"",""Q03"":""1"",""Q04"":""3"",""Q05"":""1"",""Q06"":""2"",""Q07"":""1"",""Q08"":""0"",""Q09"":""1"",""Q10"":""0"",""Q11"":""3"",""Q12"":""1"",""Q13"":""5"",""Q14"":""2"",""Q15"":""0"",""Q16"":""0"",""Q17"":""0"",""Q18"":""0"",""Q19"":""0"",""Q20"":""0"",""Q21"":""0"",""Q22"":""0""}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]","[""Q01"",""Q02"",""Q03"",""Q04"",""Q05"",""Q06"",""Q07"",""Q08"",""Q09"",""Q10"",""Q11"",""Q12"",""Q13"",""Q14"",""Q15"",""Q16"",""Q17"",""Q18"",""Q19"",""Q20"",""Q21"",""Q22""]","[2532,3503.899999999907,4808.699999999953,6994.199999999953,7893,9075.09999999986,10156.299999999814,11872.699999999953,13010.59999999986,14068.299999999814,17997.59999999986,18906.09999999986,20642.699999999953,23106.199999999953,24339.899999999907,26110.799999999814,27474.799999999814,28492.299999999814,32254,34255.39999999991,35654.19999999995,36726.299999999814]","[]","[0.2999999998137355,2532,3503.899999999907,4808.699999999953,6143.799999999814,6994.199999999953,7893,9075.09999999986,10156.299999999814,11872.699999999953,13010.59999999986,14068.299999999814,14731.199999999953,17997.59999999986,18906.09999999986,20642.699999999953,23106.199999999953,24339.899999999907,26110.799999999814,27474.799999999814,28492.299999999814,29080.399999999907,32254,34255.39999999991,35654.19999999995,36726.299999999814,37740]","0.45454545454545453","0.23809523809523808","0","drsp","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5999.600000000093","","","","survey-template","4","53206","0.0-2.0-2.0","24","1","2025-07-09 09:33:04","01610cd0009c79a99da7d0a3353eb402","94.3.17.192","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","ChromeOS","14541.0.0","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","5b5f23420085cb0001872849","683db7602f5db6a34d12d064","686e37418fd303357d7803f4","1","5b5f23420085cb0001872849","1","2025-07-09T09:33:57.758Z","","{""Q01"":""3"",""Q02"":""4"",""Q03"":""1""}","[0,1,2]","[""Q01"",""Q02"",""Q03""]","[2261.600000000093,3869.5,5179.800000000047]","[]","[2261.600000000093,3869.5,5179.800000000047,5997]","0.6666666666666666","0","0","stress","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12440","","","","instructions","5","65650","0.0-3.0-0.0","24","1","2025-07-09 09:33:04","01610cd0009c79a99da7d0a3353eb402","94.3.17.192","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","ChromeOS","14541.0.0","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","5b5f23420085cb0001872849","683db7602f5db6a34d12d064","686e37418fd303357d7803f4","1","5b5f23420085cb0001872849","1","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":12440}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3031","","<p>Before you start with this game please answer the following three questions yourself. </p>
  <p>Through this game, we measure several aspects of your cognitive performance, such as reaction times, multi-tasking capabilities </p>
  <p>and the ability to assess the situation you are in.</p>
  <p></p>
  <p><b>How good do you usually are in such tasks?</b></p>","60","html-slider-response","6","68685","0.0-4.0-0.0","24","1","2025-07-09 09:33:04","01610cd0009c79a99da7d0a3353eb402","94.3.17.192","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","ChromeOS","14541.0.0","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","5b5f23420085cb0001872849","683db7602f5db6a34d12d064","686e37418fd303357d7803f4","1","5b5f23420085cb0001872849","1","2025-07-09T09:34:13.236Z","","","","","","","","","","","PreSkillQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2703","","<div style=""width:500px;"">
  <p>How well do you think you will perform in this task compared to other participants?</p>
  </div>","37","html-slider-response","7","71391","0.0-4.0-1.0","24","1","2025-07-09 09:33:04","01610cd0009c79a99da7d0a3353eb402","94.3.17.192","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","ChromeOS","14541.0.0","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","5b5f23420085cb0001872849","683db7602f5db6a34d12d064","686e37418fd303357d7803f4","1","5b5f23420085cb0001872849","1","2025-07-09T09:34:15.942Z","","","","","","","","","","","PrePerfQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3442","","<div style=""width:500px;"">
  <p>What best describes how you currently feel?</p>
  </div>","45","html-slider-response","8","74836","0.0-4.0-2.0","24","1","2025-07-09 09:33:04","01610cd0009c79a99da7d0a3353eb402","94.3.17.192","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","ChromeOS","14541.0.0","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","5b5f23420085cb0001872849","683db7602f5db6a34d12d064","686e37418fd303357d7803f4","1","5b5f23420085cb0001872849","1","2025-07-09T09:34:19.387Z","","","","","","","","","","","PreMotivationQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","ctl-task-cpt","9","99796","0.0-5.0-0.0","24","1","2025-07-09 09:33:04","01610cd0009c79a99da7d0a3353eb402","94.3.17.192","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","ChromeOS","14541.0.0","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","5b5f23420085cb0001872849","683db7602f5db6a34d12d064","686e37418fd303357d7803f4","1","5b5f23420085cb0001872849","1","2025-07-09T09:34:44.347Z","","","","","","","","","","","","","","win-only","2","g1:SE,g2:NW","1","1","0","75889.8","1420","6421.1","21946.2","1","4","8","6","2","8","8","8","0","0.06060606060606061","1089.6","3000","1120","[""left"",""up""]","{""num_key_presses"":6,""num_perfect"":6,""num_errors"":0,""num_randdir"":0,""num_randdir_good_moves"":0,""num_whilered"":0,""num_whileblue"":0,""num_blue"":0,""num_good_moves"":6}","[414.0714133126395,422.82142761775424,0.7,414.0714133126395,422.82142761775424,100.9,414.0714133126395,422.82142761775424,201,414.0714133126395,422.82142761775424,306.2,414.0714133126395,422.82142761775424,410.7,414.0714133126395,422.82142761775424,515.6,221.5714133126395,249.07142761775424,616.1,135.3214133126395,141.57142761775424,726.8,117.8214133126395,109.07142761775425,830.3,115.3214133126395,97.82142761775425,932.7,115.3214133126395,97.82142761775425,1039,115.3214133126395,97.82142761775425,1142.3,115.3214133126395,97.82142761775425,1244,115.3214133126395,97.82142761775425,1345.4,115.3214133126395,97.82142761775425,1445.9,115.3214133126395,97.82142761775425,1546,-199.6785866873605,237.82142761775424,1646.6,-240.9285866873605,270.32142761775424,1748.7,-240.9285866873605,270.32142761775424,1851.7,-240.9285866873605,270.32142761775424,1951.9,-240.9285866873605,270.32142761775424,2055.9,-240.9285866873605,270.32142761775424,2156.4,-240.9285866873605,270.32142761775424,2260.8,-240.9285866873605,270.32142761775424,2360.9,-240.9285866873605,270.32142761775424,2460.9,-240.9285866873605,270.32142761775424,2560.9,-240.9285866873605,270.32142761775424,2661,-240.9285866873605,270.32142761775424,2765.8,-240.9285866873605,270.32142761775424,2871.2,-240.9285866873605,270.32142761775424,2971.2,-240.9285866873605,270.32142761775424,3075.6,-240.9285866873605,270.32142761775424,3176.4,-240.9285866873605,270.32142761775424,3281,-240.9285866873605,270.32142761775424,3386.1,-240.9285866873605,270.32142761775424,3491,-240.9285866873605,270.32142761775424,3597.7,-240.9285866873605,270.32142761775424,3700.9,-240.9285866873605,270.32142761775424,3801.1,-240.9285866873605,270.32142761775424,3901.2,-240.9285866873605,270.32142761775424,4006,-240.9285866873605,270.32142761775424,4107.1,-240.9285866873605,270.32142761775424,4210.6,-240.9285866873605,270.32142761775424,4310.8,-240.9285866873605,270.32142761775424,4411,-240.9285866873605,270.32142761775424,4515.7,-240.9285866873605,270.32142761775424,4616,-240.9285866873605,270.32142761775424,4723.3,-240.9285866873605,270.32142761775424,4826.3,-240.9285866873605,270.32142761775424,4930.7]","[1392,1392,1000,0.1,392,""smooth"",""up"",""up"",""good_move"",4104.4,2711.4,2378,1393.2,333.3,""smooth"",""left"",""left"",""good_move"",6457.3,2351.6,2042.4,4105.7,309.2,""smooth"",""up"",""up"",""good_move"",9504.5,3046.5,2707.8,6458.1,338.7,""smooth"",""left"",""left"",""good_move"",11996,2490.9,2185.8,9505.2,305.1,""smooth"",""up"",""up"",""good_move"",15434.5,3437.6,3152.6,11996.9,285,""smooth"",""left"",""left"",""good_move""]","",""
