"rt","response_timestamp","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","PROLIFIC_PID","STUDY_ID","SESSION_ID","WEEK","prolific_id","week","batch","realtime","success","responses","item_order","radio_event_ids","radio_event_times","key_event_times","mouse_event_times","straightlining","zigzagging","honeypot","eventType","view_history","slider_start","which_type","canvas_config","goals_layout","control_level","trial_number","tutorial_trial_number","trial_start_time","phase1_start_time","phase2_start_time","phase3_start_time","goal_1_value","goal_1_distance","goal_2_value","goal_2_distance","goal_selected","outcome","outcome_total","participant_final_score","participant_initial_score","participant_final_score_prop","goal_choice_rt","allocated_time","allocated_time_remaining","goal_direction","counts","mouse_movements","key_presses","question_order","question_id"
"7537","","<div style=""width:500px;"">
  <p>What determined the result of this run?</p>
  </div>","89","html-slider-response","20","250804","0.0-5.0-1.2","123","1","2025-07-16 18:26:30","1f75c3e559b7213887762d5229550c2b","31.21.169.6","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,nl;q=0.8","6698f8ca0354d4ef9692bf7a","683db7602f5db6a34d12d064","6877eec0c7f76931ab6d0606","1","6698f8ca0354d4ef9692bf7a","1","","2025-07-16T18:30:45.214Z","","","","","","","","","","","AttribQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8447","","<div style=""width:500px;"">
  <p>How much control did you have over the ball?</p>
  </div>","91","html-slider-response","21","259251","0.0-5.0-2.2","123","1","2025-07-16 18:26:30","1f75c3e559b7213887762d5229550c2b","31.21.169.6","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,nl;q=0.8","6698f8ca0354d4ef9692bf7a","683db7602f5db6a34d12d064","6877eec0c7f76931ab6d0606","1","6698f8ca0354d4ef9692bf7a","1","","2025-07-16T18:30:53.661Z","","","","","","","","","","","ControlQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3231","","<div style=""width:500px;"">
  <p>How would you describe your current emotional state?</p>
  </div>","0","html-slider-response","22","262483","0.0-5.0-3.2","123","1","2025-07-16 18:26:30","1f75c3e559b7213887762d5229550c2b","31.21.169.6","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,nl;q=0.8","6698f8ca0354d4ef9692bf7a","683db7602f5db6a34d12d064","6877eec0c7f76931ab6d0606","1","6698f8ca0354d4ef9692bf7a","1","","2025-07-16T18:30:56.893Z","","","","","","","","","","","StressQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5988","","<div style=""width:500px;"">
  <p>What best describes how you currently feel?</p>
  </div>","100","html-slider-response","23","268472","0.0-5.0-4.2","123","1","2025-07-16 18:26:30","1f75c3e559b7213887762d5229550c2b","31.21.169.6","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,nl;q=0.8","6698f8ca0354d4ef9692bf7a","683db7602f5db6a34d12d064","6877eec0c7f76931ab6d0606","1","6698f8ca0354d4ef9692bf7a","1","","2025-07-16T18:31:02.882Z","","","","","","","","","","","MotivationQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","ctl-task-cpt","24","320411","0.0-5.0-0.3","123","1","2025-07-16 18:26:30","1f75c3e559b7213887762d5229550c2b","31.21.169.6","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,nl;q=0.8","6698f8ca0354d4ef9692bf7a","683db7602f5db6a34d12d064","6877eec0c7f76931ab6d0606","1","6698f8ca0354d4ef9692bf7a","1","","2025-07-16T18:31:54.821Z","","","","","","","","","","","","","","win-only","0","g1:NW,g2:SE","0.7","4","0","274455","3748.9","8751.3","48921.2","1","4","8","6","2","-8","-8","8","16","0.06060606060606061","864.2","3000","-3015","[""down"",""right""]","{""num_key_presses"":7,""num_perfect"":5,""num_errors"":0,""num_randdir"":2,""num_randdir_good_moves"":1,""num_whilered"":0,""num_whileblue"":0,""num_blue"":5,""num_good_moves"":6}","[416.5714133126395,421.57142761775424,0.2,416.5714133126395,421.57142761775424,101.4,416.5714133126395,421.57142761775424,201.4,416.5714133126395,421.57142761775424,301.6,426.5714133126395,430.32142761775424,407,630.3214133126395,589.0714276177542,511.3,739.0714133126395,677.8214276177542,611.9,739.0714133126395,701.5714276177542,716.4,741.5714133126395,731.5714276177542,816.8,741.5714133126395,731.5714276177542,916.7,741.5714133126395,731.5714276177542,1021.7,741.5714133126395,731.5714276177542,1121.7,741.5714133126395,731.5714276177542,1226.5,741.5714133126395,731.5714276177542,1327.2,741.5714133126395,731.5714276177542,1431.7,741.5714133126395,731.5714276177542,1537.1,741.5714133126395,731.5714276177542,1637.5,741.5714133126395,731.5714276177542,1741.9,741.5714133126395,731.5714276177542,1842.4,741.5714133126395,731.5714276177542,1946.6,741.5714133126395,731.5714276177542,2046.7,741.5714133126395,731.5714276177542,2151.5,741.5714133126395,731.5714276177542,2251.5,741.5714133126395,731.5714276177542,2357.5,741.5714133126395,731.5714276177542,2462.4,741.5714133126395,731.5714276177542,2566.7,741.5714133126395,731.5714276177542,2672.3,741.5714133126395,731.5714276177542,2777.2,741.5714133126395,731.5714276177542,2881.6,741.5714133126395,731.5714276177542,2981.6,741.5714133126395,731.5714276177542,3081.8,741.5714133126395,731.5714276177542,3181.8,741.5714133126395,731.5714276177542,3281.8,741.5714133126395,731.5714276177542,3381.9,741.5714133126395,731.5714276177542,3487,741.5714133126395,731.5714276177542,3592,741.5714133126395,731.5714276177542,3692.1,741.5714133126395,731.5714276177542,3797.4,741.5714133126395,731.5714276177542,3901.3,741.5714133126395,731.5714276177542,4001.5,741.5714133126395,731.5714276177542,4106.3,741.5714133126395,731.5714276177542,4206.9,741.5714133126395,731.5714276177542,4311.3,741.5714133126395,731.5714276177542,4411.9,741.5714133126395,731.5714276177542,4517.2,741.5714133126395,731.5714276177542,4621.9,741.5714133126395,731.5714276177542,4726.9,741.5714133126395,731.5714276177542,4832.3,741.5714133126395,731.5714276177542,4936.5]","[1395.8,1395.8,1000,0,395.8,""smooth"",""down"",""down"",""good_move"",11930.7,10534.6,2472.2,9043.9,414.6,""oops"",""right"",""up"",""bad_move"",15264.6,3333.7,2945.8,11930.9,387.9,""smooth"",""right"",""right"",""good_move"",22055.3,6790.5,2864.9,18854.1,336.3,""smooth"",""down"",""down"",""good_move"",28992,6936.5,2940.2,25744.2,307.6,""oops"",""right"",""down"",""good_move"",31864.9,2872.8,2179.7,28992.1,693.1,""smooth"",""right"",""right"",""good_move"",37789.3,5924.2,2468.5,34989.6,331.2,""smooth"",""right"",""right"",""good_move""]","",""
"2555","","<div style=""width:500px;"">
  <p>What determined the result of this run?</p>
  </div>","0","html-slider-response","25","322967","0.0-5.0-1.3","123","1","2025-07-16 18:26:30","1f75c3e559b7213887762d5229550c2b","31.21.169.6","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,nl;q=0.8","6698f8ca0354d4ef9692bf7a","683db7602f5db6a34d12d064","6877eec0c7f76931ab6d0606","1","6698f8ca0354d4ef9692bf7a","1","","2025-07-16T18:31:57.377Z","","","","","","","","","","","AttribQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4023","","<div style=""width:500px;"">
  <p>How much control did you have over the ball?</p>
  </div>","37","html-slider-response","26","326991","0.0-5.0-2.3","123","1","2025-07-16 18:26:30","1f75c3e559b7213887762d5229550c2b","31.21.169.6","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,nl;q=0.8","6698f8ca0354d4ef9692bf7a","683db7602f5db6a34d12d064","6877eec0c7f76931ab6d0606","1","6698f8ca0354d4ef9692bf7a","1","","2025-07-16T18:32:01.401Z","","","","","","","","","","","ControlQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3054","","<div style=""width:500px;"">
  <p>How would you describe your current emotional state?</p>
  </div>","13","html-slider-response","27","330047","0.0-5.0-3.3","123","1","2025-07-16 18:26:30","1f75c3e559b7213887762d5229550c2b","31.21.169.6","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,nl;q=0.8","6698f8ca0354d4ef9692bf7a","683db7602f5db6a34d12d064","6877eec0c7f76931ab6d0606","1","6698f8ca0354d4ef9692bf7a","1","","2025-07-16T18:32:04.457Z","","","","","","","","","","","StressQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3080","","<div style=""width:500px;"">
  <p>What best describes how you currently feel?</p>
  </div>","90","html-slider-response","28","333127","0.0-5.0-4.3","123","1","2025-07-16 18:26:30","1f75c3e559b7213887762d5229550c2b","31.21.169.6","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,nl;q=0.8","6698f8ca0354d4ef9692bf7a","683db7602f5db6a34d12d064","6877eec0c7f76931ab6d0606","1","6698f8ca0354d4ef9692bf7a","1","","2025-07-16T18:32:07.537Z","","","","","","","","","","","MotivationQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","ctl-task-cpt","29","352540","0.0-5.0-0.4","123","1","2025-07-16 18:26:30","1f75c3e559b7213887762d5229550c2b","31.21.169.6","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,nl;q=0.8","6698f8ca0354d4ef9692bf7a","683db7602f5db6a34d12d064","6877eec0c7f76931ab6d0606","1","6698f8ca0354d4ef9692bf7a","1","","2025-07-16T18:32:26.950Z","","","","","","","","","","","","","","win-only","2","g1:SE,g2:NW","0.6","5","0","339109.7","1238.4","6240.5","16395.7","1","4","4","6","1","1","1","9","8","0.06818181818181818","1809.1","3000","1520","[""down"",""right""]","{""num_key_presses"":4,""num_perfect"":1,""num_errors"":0,""num_randdir"":3,""num_randdir_good_moves"":3,""num_whilered"":0,""num_whileblue"":0,""num_blue"":0,""num_good_moves"":4}","[421.5714133126395,427.82142761775424,0,421.5714133126395,427.82142761775424,102.6,421.5714133126395,427.82142761775424,207.7,421.5714133126395,427.82142761775424,311.9,421.5714133126395,427.82142761775424,411.9,426.5714133126395,432.82142761775424,513.3,481.5714133126395,481.57142761775424,617.6,482.8214133126395,481.57142761775424,722.5,411.5714133126395,364.07142761775424,826.9,312.8214133126395,251.57142761775424,927.6,159.0714133126395,166.57142761775424,1031.9,115.3214133126395,141.57142761775424,1132.5,115.3214133126395,141.57142761775424,1232.5,126.5714133126395,141.57142761775424,1332.6,446.5714133126395,392.82142761775424,1437.5,740.3214133126395,699.0714276177542,1542,742.8214133126395,714.0714276177542,1642.4,746.5714133126395,737.8214276177542,1747.3,746.5714133126395,737.8214276177542,1848,746.5714133126395,737.8214276177542,1953.6,746.5714133126395,737.8214276177542,2056.8,746.5714133126395,737.8214276177542,2157.1,746.5714133126395,737.8214276177542,2262.3,746.5714133126395,737.8214276177542,2362.4,746.5714133126395,737.8214276177542,2462.6,746.5714133126395,737.8214276177542,2562.9,746.5714133126395,737.8214276177542,2667.8,746.5714133126395,737.8214276177542,2773.3,746.5714133126395,737.8214276177542,2877,746.5714133126395,737.8214276177542,2977.4,746.5714133126395,737.8214276177542,3077.8,746.5714133126395,737.8214276177542,3183.3,746.5714133126395,737.8214276177542,3283.4,746.5714133126395,737.8214276177542,3386.8,746.5714133126395,737.8214276177542,3486.8,746.5714133126395,737.8214276177542,3587.1,746.5714133126395,737.8214276177542,3687.3,746.5714133126395,737.8214276177542,3787.3,746.5714133126395,737.8214276177542,3892.6,746.5714133126395,737.8214276177542,3992.6,746.5714133126395,737.8214276177542,4097.5,746.5714133126395,737.8214276177542,4201.8,746.5714133126395,737.8214276177542,4302.5,746.5714133126395,737.8214276177542,4407.4,746.5714133126395,737.8214276177542,4507.5,746.5714133126395,737.8214276177542,4613.2,746.5714133126395,737.8214276177542,4716.8,746.5714133126395,737.8214276177542,4817.6,746.5714133126395,737.8214276177542,4922.9]","[1442.3,1442.3,1000,0,442.3,""smooth"",""right"",""right"",""good_move"",4514.8,3072.3,2633.3,1442.5,439,""oops"",""down"",""right"",""good_move"",7103,2588.1,2289.1,4514.9,299,""oops"",""down"",""down"",""good_move"",10066.9,2963.6,2641.6,7103.3,322,""oops"",""down"",""down"",""good_move""]","",""
"3239","","<div style=""width:500px;"">
  <p>What determined the result of this run?</p>
  </div>","100","html-slider-response","30","355780","0.0-5.0-1.4","123","1","2025-07-16 18:26:30","1f75c3e559b7213887762d5229550c2b","31.21.169.6","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,nl;q=0.8","6698f8ca0354d4ef9692bf7a","683db7602f5db6a34d12d064","6877eec0c7f76931ab6d0606","1","6698f8ca0354d4ef9692bf7a","1","","2025-07-16T18:32:30.190Z","","","","","","","","","","","AttribQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3623","","<div style=""width:500px;"">
  <p>How much control did you have over the ball?</p>
  </div>","91","html-slider-response","31","359403","0.0-5.0-2.4","123","1","2025-07-16 18:26:30","1f75c3e559b7213887762d5229550c2b","31.21.169.6","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,nl;q=0.8","6698f8ca0354d4ef9692bf7a","683db7602f5db6a34d12d064","6877eec0c7f76931ab6d0606","1","6698f8ca0354d4ef9692bf7a","1","","2025-07-16T18:32:33.813Z","","","","","","","","","","","ControlQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4591","","<div style=""width:500px;"">
  <p>How would you describe your current emotional state?</p>
  </div>","10","html-slider-response","32","363995","0.0-5.0-3.4","123","1","2025-07-16 18:26:30","1f75c3e559b7213887762d5229550c2b","31.21.169.6","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,nl;q=0.8","6698f8ca0354d4ef9692bf7a","683db7602f5db6a34d12d064","6877eec0c7f76931ab6d0606","1","6698f8ca0354d4ef9692bf7a","1","","2025-07-16T18:32:38.405Z","","","","","","","","","","","StressQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6643","","<div style=""width:500px;"">
  <p>What best describes how you currently feel?</p>
  </div>","82","html-slider-response","33","370639","0.0-5.0-4.4","123","1","2025-07-16 18:26:30","1f75c3e559b7213887762d5229550c2b","31.21.169.6","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,nl;q=0.8","6698f8ca0354d4ef9692bf7a","683db7602f5db6a34d12d064","6877eec0c7f76931ab6d0606","1","6698f8ca0354d4ef9692bf7a","1","","2025-07-16T18:32:45.049Z","","","","","","","","","","","MotivationQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","ctl-task-cpt","34","400963","0.0-5.0-0.5","123","1","2025-07-16 18:26:30","1f75c3e559b7213887762d5229550c2b","31.21.169.6","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,nl;q=0.8","6698f8ca0354d4ef9692bf7a","683db7602f5db6a34d12d064","6877eec0c7f76931ab6d0606","1","6698f8ca0354d4ef9692bf7a","1","","2025-07-16T18:33:15.373Z","","","","","","","","","","","","","","win-only","1","g1:NE,g2:SW","0.5","6","0","376621.8","2374.4","7375.8","27305.5","1","4","8","6","1","1","1","10","9","0.07575757575757576","1143.7","3000","510","[""up"",""right""]","{""num_key_presses"":6,""num_perfect"":3,""num_errors"":0,""num_randdir"":3,""num_randdir_good_moves"":2,""num_whilered"":0,""num_whileblue"":0,""num_blue"":1,""num_good_moves"":5}","[419.0714133126395,411.57142761775424,0.2,419.0714133126395,411.57142761775424,101.3,419.0714133126395,411.57142761775424,201.8,419.0714133126395,411.57142761775424,307,419.0714133126395,411.57142761775424,411.6,425.3214133126395,407.82142761775424,515.8,551.5714133126395,329.07142761775424,615.8,729.0714133126395,146.57142761775424,716.4,729.0714133126395,139.07142761775424,820.9,735.3214133126395,109.07142761775425,921,755.3214133126395,81.57142761775425,1026.5,755.3214133126395,81.57142761775425,1131.8,755.3214133126395,81.57142761775425,1231.9,755.3214133126395,81.57142761775425,1336.3,755.3214133126395,81.57142761775425,1441.3,755.3214133126395,81.57142761775425,1541.8,755.3214133126395,81.57142761775425,1646.3,755.3214133126395,81.57142761775425,1747,755.3214133126395,81.57142761775425,1847.4,755.3214133126395,81.57142761775425,1950.8,755.3214133126395,81.57142761775425,2051.8,755.3214133126395,81.57142761775425,2156.6,755.3214133126395,81.57142761775425,2260.8,755.3214133126395,81.57142761775425,2361,755.3214133126395,81.57142761775425,2461.6,755.3214133126395,81.57142761775425,2561.6,755.3214133126395,81.57142761775425,2666.1,755.3214133126395,81.57142761775425,2767.1,755.3214133126395,81.57142761775425,2871.7,755.3214133126395,81.57142761775425,2975.8,755.3214133126395,81.57142761775425,3076.1,755.3214133126395,81.57142761775425,3181.2,755.3214133126395,81.57142761775425,3281.2,755.3214133126395,81.57142761775425,3386.2,755.3214133126395,81.57142761775425,3486.3,755.3214133126395,81.57142761775425,3591.7,755.3214133126395,81.57142761775425,3696.4,755.3214133126395,81.57142761775425,3801.7,755.3214133126395,81.57142761775425,3906.5,755.3214133126395,81.57142761775425,4011.7,755.3214133126395,81.57142761775425,4116.1,755.3214133126395,81.57142761775425,4216.3,755.3214133126395,81.57142761775425,4317.2,755.3214133126395,81.57142761775425,4417.3,755.3214133126395,81.57142761775425,4520.8,755.3214133126395,81.57142761775425,4620.9,755.3214133126395,81.57142761775425,4720.9,755.3214133126395,81.57142761775425,4821.3,755.3214133126395,81.57142761775425,4926.4]","[1409.5,1409.5,1000,0,409.5,""smooth"",""right"",""right"",""good_move"",4958.1,3548.3,3080.1,1409.9,468.1,""smooth"",""up"",""up"",""good_move"",7906,2947.7,2502.9,4958.3,444.8,""oops"",""up"",""down"",""bad_move"",10643.4,2737.1,2203.2,7906.3,533.9,""oops"",""right"",""right"",""good_move"",13275.8,2632.3,2332.3,10643.5,300,""smooth"",""up"",""up"",""good_move"",19840.9,6564.8,2542.5,16930.1,368.3,""oops"",""up"",""up"",""good_move""]","",""
"5684","","<div style=""width:500px;"">
  <p>What determined the result of this run?</p>
  </div>","75","html-slider-response","35","406647","0.0-5.0-1.5","123","1","2025-07-16 18:26:30","1f75c3e559b7213887762d5229550c2b","31.21.169.6","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,nl;q=0.8","6698f8ca0354d4ef9692bf7a","683db7602f5db6a34d12d064","6877eec0c7f76931ab6d0606","1","6698f8ca0354d4ef9692bf7a","1","","2025-07-16T18:33:21.057Z","","","","","","","","","","","AttribQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3107","","<div style=""width:500px;"">
  <p>How much control did you have over the ball?</p>
  </div>","80","html-slider-response","36","409755","0.0-5.0-2.5","123","1","2025-07-16 18:26:30","1f75c3e559b7213887762d5229550c2b","31.21.169.6","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,nl;q=0.8","6698f8ca0354d4ef9692bf7a","683db7602f5db6a34d12d064","6877eec0c7f76931ab6d0606","1","6698f8ca0354d4ef9692bf7a","1","","2025-07-16T18:33:24.165Z","","","","","","","","","","","ControlQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6799","","<div style=""width:500px;"">
  <p>How would you describe your current emotional state?</p>
  </div>","19","html-slider-response","37","416555","0.0-5.0-3.5","123","1","2025-07-16 18:26:30","1f75c3e559b7213887762d5229550c2b","31.21.169.6","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,nl;q=0.8","6698f8ca0354d4ef9692bf7a","683db7602f5db6a34d12d064","6877eec0c7f76931ab6d0606","1","6698f8ca0354d4ef9692bf7a","1","","2025-07-16T18:33:30.965Z","","","","","","","","","","","StressQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3952","","<div style=""width:500px;"">
  <p>What best describes how you currently feel?</p>
  </div>","85","html-slider-response","38","420507","0.0-5.0-4.5","123","1","2025-07-16 18:26:30","1f75c3e559b7213887762d5229550c2b","31.21.169.6","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,nl;q=0.8","6698f8ca0354d4ef9692bf7a","683db7602f5db6a34d12d064","6877eec0c7f76931ab6d0606","1","6698f8ca0354d4ef9692bf7a","1","","2025-07-16T18:33:34.917Z","","","","","","","","","","","MotivationQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","ctl-task-cpt","39","449941","0.0-5.0-0.6","123","1","2025-07-16 18:26:30","1f75c3e559b7213887762d5229550c2b","31.21.169.6","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,nl;q=0.8","6698f8ca0354d4ef9692bf7a","683db7602f5db6a34d12d064","6877eec0c7f76931ab6d0606","1","6698f8ca0354d4ef9692bf7a","1","","2025-07-16T18:34:04.351Z","","","","","","","","","","","","","","win-only","2","g1:SE,g2:NW","0.4","7","0","426490.5","1181.8","6186.3","26416.1","1","4","8","6","1","-1","-1","9","10","0.06818181818181818","767.7","3000","-3015","[""down"",""right""]","{""num_key_presses"":5,""num_perfect"":1,""num_errors"":0,""num_randdir"":4,""num_randdir_good_moves"":1,""num_whilered"":0,""num_whileblue"":0,""num_blue"":1,""num_good_moves"":2}","[424.0714133126395,416.57142761775424,0.2,424.0714133126395,416.57142761775424,104.8,424.0714133126395,416.57142761775424,207.5,424.0714133126395,416.57142761775424,308.6,461.5714133126395,442.82142761775424,408.6,680.3214133126395,651.5714276177542,508.7,759.0714133126395,735.3214276177542,609.4,759.0714133126395,749.0714276177542,713.5,759.0714133126395,749.0714276177542,813.9,759.0714133126395,749.0714276177542,918.9,759.0714133126395,749.0714276177542,1019.8,759.0714133126395,749.0714276177542,1124.6,759.0714133126395,749.0714276177542,1228.4,759.0714133126395,749.0714276177542,1328.8,759.0714133126395,749.0714276177542,1434.5,759.0714133126395,749.0714276177542,1534.8,759.0714133126395,749.0714276177542,1639.6,759.0714133126395,749.0714276177542,1743.7,759.0714133126395,749.0714276177542,1844.1,759.0714133126395,749.0714276177542,1944.1,759.0714133126395,749.0714276177542,2048.4,759.0714133126395,749.0714276177542,2150,759.0714133126395,749.0714276177542,2254,759.0714133126395,749.0714276177542,2354.2,759.0714133126395,749.0714276177542,2459.9,759.0714133126395,749.0714276177542,2564.6,759.0714133126395,749.0714276177542,2670,759.0714133126395,749.0714276177542,2774.5,759.0714133126395,749.0714276177542,2878.4,759.0714133126395,749.0714276177542,2979.2,759.0714133126395,749.0714276177542,3083.4,759.0714133126395,749.0714276177542,3183.5,759.0714133126395,749.0714276177542,3283.7,759.0714133126395,749.0714276177542,3384.3,759.0714133126395,749.0714276177542,3491.5,759.0714133126395,749.0714276177542,3593.5,759.0714133126395,749.0714276177542,3693.5,759.0714133126395,749.0714276177542,3793.6,759.0714133126395,749.0714276177542,3898.8,759.0714133126395,749.0714276177542,3999.9,759.0714133126395,749.0714276177542,4104,759.0714133126395,749.0714276177542,4208.8,759.0714133126395,749.0714276177542,4313.7,759.0714133126395,749.0714276177542,4413.7,759.0714133126395,749.0714276177542,4513.8,759.0714133126395,749.0714276177542,4613.8,759.0714133126395,749.0714276177542,4714.4,759.0714133126395,749.0714276177542,4818.8,759.0714133126395,749.0714276177542,4919.9]","[1541.6,1541.6,1000,0,541.6,""oops"",""down"",""left"",""bad_move"",7895.8,6353.9,2134.2,5339.2,422.4,""oops"",""right"",""left"",""bad_move"",11257.6,3361.7,2413.2,7895.9,948.5,""oops"",""right"",""up"",""bad_move"",14328.5,3070.7,2657,11257.8,413.7,""oops"",""right"",""down"",""good_move"",17198.9,2870.1,2497.1,14328.8,373,""smooth"",""right"",""right"",""good_move""]","",""
"4049","","<div style=""width:500px;"">
  <p>What determined the result of this run?</p>
  </div>","14","html-slider-response","40","453991","0.0-5.0-1.6","123","1","2025-07-16 18:26:30","1f75c3e559b7213887762d5229550c2b","31.21.169.6","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,nl;q=0.8","6698f8ca0354d4ef9692bf7a","683db7602f5db6a34d12d064","6877eec0c7f76931ab6d0606","1","6698f8ca0354d4ef9692bf7a","1","","2025-07-16T18:34:08.401Z","","","","","","","","","","","AttribQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
