"rt","response_timestamp","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","PROLIFIC_PID","STUDY_ID","SESSION_ID","WEEK","prolific_id","week","realtime","success","responses","item_order","radio_event_ids","radio_event_times","key_event_times","mouse_event_times","straightlining","zigzagging","honeypot","eventType","view_history","slider_start","which_type","canvas_config","goals_layout","control_level","trial_number","tutorial_trial_number","trial_start_time","phase1_start_time","phase2_start_time","phase3_start_time","goal_1_value","goal_1_distance","goal_2_value","goal_2_distance","goal_selected","outcome","outcome_total","participant_final_score","participant_initial_score","participant_final_score_prop","goal_choice_rt","allocated_time","allocated_time_remaining","goal_direction","counts","mouse_movements","key_presses","question_order","question_id"
"21022","1752065934878","<p style='font-size:40px;line-height:1.25'><strong>Welcome to the experiment!</strong></p><p style='font-size:1.1em;line-height:1.25'>Thank you for participanting in our experiment again! You will be asked to play the Dysfunctional Ball Game again. We will briefly recap the rules before we start.</p><p style='font-size:1.1em;line-height:1.25'>Press <strong>Next</strong> to continue.</p>","0","custom-html-button-response","0","21028","0.0-0.0","31","1","2025-07-09 12:58:30","01610cd0009c79a99da7d0a3353eb402","105.1.167.152","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-GB,en;q=0.9,en-US;q=0.8,zu;q=0.7,es;q=0.6","6129dca465e41b5ae1b262da","683db7602f5db6a34d12d064","686e6757ac84e5f447d70362","1","6129dca465e41b5ae1b262da","1","2025-07-09T12:58:54.882Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5339","","","","fullscreen","1","27412","0.0-1.0","31","1","2025-07-09 12:58:30","01610cd0009c79a99da7d0a3353eb402","105.1.167.152","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-GB,en;q=0.9,en-US;q=0.8,zu;q=0.7,es;q=0.6","6129dca465e41b5ae1b262da","683db7602f5db6a34d12d064","686e6757ac84e5f447d70362","1","6129dca465e41b5ae1b262da","1","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12388","1752065953654","<p style='font-size:1.1em;line-height:1.25'>In the following, we will ask you a few questions relating to your feelings in the last 24 hours.<br></p><p style='font-size:1.1em;line-height:1.25'>Press the <strong>Next</strong> button to continue.</p>","0","custom-html-button-response","2","39803","0.0-2.0-0.0","31","1","2025-07-09 12:58:30","01610cd0009c79a99da7d0a3353eb402","105.1.167.152","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-GB,en;q=0.9,en-US;q=0.8,zu;q=0.7,es;q=0.6","6129dca465e41b5ae1b262da","683db7602f5db6a34d12d064","686e6757ac84e5f447d70362","1","6129dca465e41b5ae1b262da","1","2025-07-09T12:59:13.657Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"78265","","","","survey-template","3","118110","0.0-2.0-1.0","31","1","2025-07-09 12:58:30","01610cd0009c79a99da7d0a3353eb402","105.1.167.152","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-GB,en;q=0.9,en-US;q=0.8,zu;q=0.7,es;q=0.6","6129dca465e41b5ae1b262da","683db7602f5db6a34d12d064","686e6757ac84e5f447d70362","1","6129dca465e41b5ae1b262da","1","2025-07-09T13:00:31.963Z","","{""Q01"":""0"",""Q02"":""0"",""Q03"":""0"",""Q04"":""0"",""Q05"":""2"",""Q06"":""1"",""Q07"":""1"",""Q08"":""0"",""Q09"":""0"",""Q10"":""0"",""Q11"":""2"",""Q12"":""0"",""Q13"":""5"",""Q14"":""3"",""Q15"":""3"",""Q16"":""2"",""Q17"":""0"",""Q18"":""0"",""Q19"":""2"",""Q20"":""0"",""Q21"":""0"",""Q22"":""0""}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]","[""Q01"",""Q02"",""Q03"",""Q04"",""Q05"",""Q06"",""Q07"",""Q08"",""Q09"",""Q10"",""Q11"",""Q12"",""Q13"",""Q14"",""Q15"",""Q16"",""Q17"",""Q18"",""Q19"",""Q20"",""Q21"",""Q22""]","[4853.699999988079,6589.599999964237,8300.899999976158,12215.699999988079,13948.5,18539.5,20714.80000001192,22194.80000001192,28838.599999964237,30363.5,33033.5,35247.30000001192,38017.30000001192,40190.69999998808,44649.69999998808,50864.69999998808,54023.59999996424,55478.30000001192,61160.09999996424,69698.39999997616,73428.09999996424,76006.59999996424]","[]","[5.199999988079071,4853.699999988079,6589.599999964237,8300.899999976158,9855.099999964237,12215.699999988079,13948.5,17431.099999964237,18539.5,20714.80000001192,22194.80000001192,28838.599999964237,30363.5,33033.5,35247.30000001192,38017.30000001192,40190.69999998808,44649.69999998808,50864.69999998808,54023.59999996424,55478.30000001192,61160.09999996424,69698.39999997616,73428.09999996424,76006.59999996424,76970,78225.09999996424]","0.5909090909090909","0.19047619047619047","0","drsp","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"13676.599999964237","","","","survey-template","4","131795","0.0-2.0-2.0","31","1","2025-07-09 12:58:30","01610cd0009c79a99da7d0a3353eb402","105.1.167.152","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-GB,en;q=0.9,en-US;q=0.8,zu;q=0.7,es;q=0.6","6129dca465e41b5ae1b262da","683db7602f5db6a34d12d064","686e6757ac84e5f447d70362","1","6129dca465e41b5ae1b262da","1","2025-07-09T13:00:45.648Z","","{""Q01"":""0"",""Q02"":""0"",""Q03"":""0""}","[0,1,2]","[""Q01"",""Q02"",""Q03""]","[5232.799999952316,8000.799999952316,11343.399999976158]","[]","[3388.2999999523163,5232.799999952316,8000.799999952316,11343.399999976158,12512.599999964237,13672.199999988079]","0.6666666666666666","1","0","stress","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"62536","","","","instructions","5","194336","0.0-3.0-0.0","31","1","2025-07-09 12:58:30","01610cd0009c79a99da7d0a3353eb402","105.1.167.152","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-GB,en;q=0.9,en-US;q=0.8,zu;q=0.7,es;q=0.6","6129dca465e41b5ae1b262da","683db7602f5db6a34d12d064","686e6757ac84e5f447d70362","1","6129dca465e41b5ae1b262da","1","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":62534}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"14814","","<p>Before you start with this game please answer the following three questions yourself. </p>
  <p>Through this game, we measure several aspects of your cognitive performance, such as reaction times, multi-tasking capabilities </p>
  <p>and the ability to assess the situation you are in.</p>
  <p></p>
  <p><b>How good do you usually are in such tasks?</b></p>","100","html-slider-response","6","209192","0.0-4.0-0.0","31","1","2025-07-09 12:58:30","01610cd0009c79a99da7d0a3353eb402","105.1.167.152","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-GB,en;q=0.9,en-US;q=0.8,zu;q=0.7,es;q=0.6","6129dca465e41b5ae1b262da","683db7602f5db6a34d12d064","686e6757ac84e5f447d70362","1","6129dca465e41b5ae1b262da","1","2025-07-09T13:02:03.045Z","","","","","","","","","","","PreSkillQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4873","","<div style=""width:500px;"">
  <p>How well do you think you will perform in this task compared to other participants?</p>
  </div>","100","html-slider-response","7","214074","0.0-4.0-1.0","31","1","2025-07-09 12:58:30","01610cd0009c79a99da7d0a3353eb402","105.1.167.152","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-GB,en;q=0.9,en-US;q=0.8,zu;q=0.7,es;q=0.6","6129dca465e41b5ae1b262da","683db7602f5db6a34d12d064","686e6757ac84e5f447d70362","1","6129dca465e41b5ae1b262da","1","2025-07-09T13:02:07.927Z","","","","","","","","","","","PrePerfQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4442","","<div style=""width:500px;"">
  <p>What best describes how you currently feel?</p>
  </div>","100","html-slider-response","8","218522","0.0-4.0-2.0","31","1","2025-07-09 12:58:30","01610cd0009c79a99da7d0a3353eb402","105.1.167.152","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-GB,en;q=0.9,en-US;q=0.8,zu;q=0.7,es;q=0.6","6129dca465e41b5ae1b262da","683db7602f5db6a34d12d064","686e6757ac84e5f447d70362","1","6129dca465e41b5ae1b262da","1","2025-07-09T13:02:12.375Z","","","","","","","","","","","PreMotivationQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","ctl-task-cpt","9","259868","0.0-5.0-0.0","31","1","2025-07-09 12:58:30","01610cd0009c79a99da7d0a3353eb402","105.1.167.152","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-GB,en;q=0.9,en-US;q=0.8,zu;q=0.7,es;q=0.6","6129dca465e41b5ae1b262da","683db7602f5db6a34d12d064","686e6757ac84e5f447d70362","1","6129dca465e41b5ae1b262da","1","2025-07-09T13:02:53.722Z","","","","","","","","","","","","","","win-only","1","g1:NE,g2:SW","1","1","0","221179.2","3761.8","8774.2","38298.9","1","4","8","6","2","8","7","7","0","0.05303030303030303","1892.2","3000","715","[""down"",""left""]","{""num_key_presses"":8,""num_perfect"":7,""num_errors"":1,""num_randdir"":0,""num_randdir_good_moves"":0,""num_whilered"":0,""num_whileblue"":1,""num_blue"":3,""num_good_moves"":7}","[300.22232142857143,299.12857142857143,1.8,300.22232142857143,299.12857142857143,100,300.22232142857143,299.12857142857143,205.8,300.22232142857143,299.12857142857143,309.2,300.22232142857143,299.12857142857143,412.5,300.22232142857143,299.12857142857143,522.2,300.22232142857143,299.12857142857143,623.5,300.22232142857143,299.12857142857143,724.9,300.22232142857143,299.12857142857143,826.3,300.22232142857143,299.12857142857143,928.3,300.22232142857143,299.12857142857143,1032.9,248.22232142857143,369.12857142857143,1134.3,137.22232142857143,484.12857142857143,1245.8,106.22232142857143,532.1285714285714,1350.4,94.22232142857143,545.1285714285714,1465.1,86.22232142857143,551.1285714285714,1571.1,71.22232142857143,549.1285714285714,1677.8,69.22232142857143,548.1285714285714,1784.4,69.22232142857143,548.1285714285714,1902.9,69.22232142857143,548.1285714285714,2008.3,69.22232142857143,548.1285714285714,2113.9,69.22232142857143,548.1285714285714,2221,69.22232142857143,548.1285714285714,2324.5,69.22232142857143,548.1285714285714,2432.7,69.22232142857143,548.1285714285714,2553.5,69.22232142857143,548.1285714285714,2659.2,69.22232142857143,548.1285714285714,2761.7,69.22232142857143,548.1285714285714,2867.8,69.22232142857143,548.1285714285714,2973.1,69.22232142857143,548.1285714285714,3074.7,69.22232142857143,548.1285714285714,3174.8,69.22232142857143,548.1285714285714,3275,69.22232142857143,548.1285714285714,3375.2,69.22232142857143,548.1285714285714,3475.4,69.22232142857143,548.1285714285714,3579.6,69.22232142857143,548.1285714285714,3683.6,69.22232142857143,548.1285714285714,3792.5,69.22232142857143,548.1285714285714,3892.7,69.22232142857143,548.1285714285714,4003,69.22232142857143,548.1285714285714,4105,69.22232142857143,548.1285714285714,4207.1,69.22232142857143,548.1285714285714,4307.9,69.22232142857143,548.1285714285714,4412.1,69.22232142857143,548.1285714285714,4522.2,69.22232142857143,548.1285714285714,4624.5,69.22232142857143,548.1285714285714,4724.8,69.22232142857143,548.1285714285714,4825.5,69.22232142857143,548.1285714285714,4934.2]","[1541.8,1541.7,1000,0.1,541.7,""smooth"",""left"",""left"",""good_move"",4815.6,3272,2880.3,1543.7,391.6,""smooth"",""left"",""left"",""good_move"",7842.4,3022.4,2682.2,4820.1,340.2,""while_blue"",""left"",""up"",""bad_move"",10054.8,2210.8,1707.6,7844.1,503.2,""smooth"",""left"",""left"",""good_move"",12336.6,2280,1874.8,10056.6,405.3,""smooth"",""down"",""down"",""good_move"",19498.1,7158.4,3270.6,15844,383.5,""smooth"",""down"",""down"",""good_move"",22664.2,3165.7,2641.1,19498.6,524.5,""smooth"",""down"",""down"",""good_move"",29401.7,6736.1,2967.6,25869.1,565.1,""smooth"",""down"",""down"",""good_move""]","",""
