"rt","response_timestamp","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","PROLIFIC_PID","STUDY_ID","SESSION_ID","WEEK","prolific_id","week","realtime","success","responses","item_order","radio_event_ids","radio_event_times","key_event_times","mouse_event_times","straightlining","zigzagging","honeypot","eventType","view_history","slider_start","which_type","canvas_config","goals_layout","control_level","trial_number","tutorial_trial_number","trial_start_time","phase1_start_time","phase2_start_time","phase3_start_time","goal_1_value","goal_1_distance","goal_2_value","goal_2_distance","goal_selected","outcome","outcome_total","participant_final_score","participant_initial_score","participant_final_score_prop","goal_choice_rt","allocated_time","allocated_time_remaining","goal_direction","counts","mouse_movements","key_presses","question_order","question_id"
"2383","1752050486590","<p style='font-size:40px;line-height:1.25'><strong>Welcome to the experiment!</strong></p><p style='font-size:1.1em;line-height:1.25'>Thank you for participanting in our experiment again! You will be asked to play the Dysfunctional Ball Game again. We will briefly recap the rules before we start.</p><p style='font-size:1.1em;line-height:1.25'>Press <strong>Next</strong> to continue.</p>","0","custom-html-button-response","0","2386","0.0-0.0","14","1","2025-07-09 08:41:22","01610cd0009c79a99da7d0a3353eb402","83.104.232.21","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","Macintosh","Chrome","137.0.0.0","OS X","10_15_7","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","6658ba167affbe300577b93d","683db7602f5db6a34d12d064","686e2b21037431b6681cc469","1","6658ba167affbe300577b93d","1","2025-07-09T08:41:26.592Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11143","","","","fullscreen","1","14537","0.0-1.0","14","1","2025-07-09 08:41:22","01610cd0009c79a99da7d0a3353eb402","83.104.232.21","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","Macintosh","Chrome","137.0.0.0","OS X","10_15_7","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","6658ba167affbe300577b93d","683db7602f5db6a34d12d064","686e2b21037431b6681cc469","1","6658ba167affbe300577b93d","1","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2042","1752050500786","<p style='font-size:1.1em;line-height:1.25'>In the following, we will ask you a few questions relating to your feelings in the last 24 hours.<br></p><p style='font-size:1.1em;line-height:1.25'>Press the <strong>Next</strong> button to continue.</p>","0","custom-html-button-response","2","16581","0.0-2.0-0.0","14","1","2025-07-09 08:41:22","01610cd0009c79a99da7d0a3353eb402","83.104.232.21","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","Macintosh","Chrome","137.0.0.0","OS X","10_15_7","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","6658ba167affbe300577b93d","683db7602f5db6a34d12d064","686e2b21037431b6681cc469","1","6658ba167affbe300577b93d","1","2025-07-09T08:41:40.787Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"42796.60000000009","","","","survey-template","3","59385","0.0-2.0-1.0","14","1","2025-07-09 08:41:22","01610cd0009c79a99da7d0a3353eb402","83.104.232.21","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","Macintosh","Chrome","137.0.0.0","OS X","10_15_7","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","6658ba167affbe300577b93d","683db7602f5db6a34d12d064","686e2b21037431b6681cc469","1","6658ba167affbe300577b93d","1","2025-07-09T08:42:23.591Z","","{""Q01"":""1"",""Q02"":""1"",""Q03"":""1"",""Q04"":""1"",""Q05"":""2"",""Q06"":""2"",""Q07"":""2"",""Q08"":""2"",""Q09"":""1"",""Q10"":""1"",""Q11"":""2"",""Q12"":""1"",""Q13"":""5"",""Q14"":""1"",""Q15"":""2"",""Q16"":""2"",""Q17"":""2"",""Q18"":""1"",""Q19"":""1"",""Q20"":""1"",""Q21"":""1"",""Q22"":""1""}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]","[""Q01"",""Q02"",""Q03"",""Q04"",""Q05"",""Q06"",""Q07"",""Q08"",""Q09"",""Q10"",""Q11"",""Q12"",""Q13"",""Q14"",""Q15"",""Q16"",""Q17"",""Q18"",""Q19"",""Q20"",""Q22"",""Q21""]","[3440.399999999907,4045.8000000000466,5203.899999999907,6677.399999999907,7633.899999999907,9130.199999999953,10187.899999999907,11391.300000000047,12774.699999999953,13708.800000000047,18084.899999999907,19018.800000000047,20683.5,22168.399999999907,25352.100000000093,27366,30369.300000000047,31472.600000000093,33654.60000000009,37052.19999999995,40337.10000000009,41068.39999999991]","[]","[0.10000000009313226,3440.399999999907,4045.8000000000466,5203.899999999907,6677.399999999907,7633.899999999907,9130.199999999953,10187.899999999907,11391.300000000047,12774.699999999953,13708.800000000047,18084.899999999907,19018.800000000047,20683.5,22168.399999999907,25352.100000000093,27366,30369.300000000047,31472.600000000093,33654.60000000009,37052.19999999995,38379.69999999995,40337.10000000009,41068.39999999991,42790.10000000009]","0.5909090909090909","0.2857142857142857","0","drsp","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12771","","","","survey-template","4","72159","0.0-2.0-2.0","14","1","2025-07-09 08:41:22","01610cd0009c79a99da7d0a3353eb402","83.104.232.21","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","Macintosh","Chrome","137.0.0.0","OS X","10_15_7","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","6658ba167affbe300577b93d","683db7602f5db6a34d12d064","686e2b21037431b6681cc469","1","6658ba167affbe300577b93d","1","2025-07-09T08:42:36.365Z","","{""Q01"":""2"",""Q02"":""2"",""Q03"":""1""}","[0,1,2]","[""Q01"",""Q02"",""Q03""]","[6965.09999999986,10462.699999999953,12015.09999999986]","[]","[6965.09999999986,10462.699999999953,12015.09999999986,12769.59999999986]","0.3333333333333333","0.5","0","stress","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"36986","","","","instructions","5","109148","0.0-3.0-0.0","14","1","2025-07-09 08:41:22","01610cd0009c79a99da7d0a3353eb402","83.104.232.21","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","Macintosh","Chrome","137.0.0.0","OS X","10_15_7","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","6658ba167affbe300577b93d","683db7602f5db6a34d12d064","686e2b21037431b6681cc469","1","6658ba167affbe300577b93d","1","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":36986}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3383","","<p>Before you start with this game please answer the following three questions yourself. </p>
  <p>Through this game, we measure several aspects of your cognitive performance, such as reaction times, multi-tasking capabilities </p>
  <p>and the ability to assess the situation you are in.</p>
  <p></p>
  <p><b>How good do you usually are in such tasks?</b></p>","46","html-slider-response","6","112534","0.0-4.0-0.0","14","1","2025-07-09 08:41:22","01610cd0009c79a99da7d0a3353eb402","83.104.232.21","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","Macintosh","Chrome","137.0.0.0","OS X","10_15_7","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","6658ba167affbe300577b93d","683db7602f5db6a34d12d064","686e2b21037431b6681cc469","1","6658ba167affbe300577b93d","1","2025-07-09T08:43:16.740Z","","","","","","","","","","","PreSkillQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2304","","<div style=""width:500px;"">
  <p>How well do you think you will perform in this task compared to other participants?</p>
  </div>","41","html-slider-response","7","114839","0.0-4.0-1.0","14","1","2025-07-09 08:41:22","01610cd0009c79a99da7d0a3353eb402","83.104.232.21","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","Macintosh","Chrome","137.0.0.0","OS X","10_15_7","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","6658ba167affbe300577b93d","683db7602f5db6a34d12d064","686e2b21037431b6681cc469","1","6658ba167affbe300577b93d","1","2025-07-09T08:43:19.046Z","","","","","","","","","","","PrePerfQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3723","","<div style=""width:500px;"">
  <p>What best describes how you currently feel?</p>
  </div>","67","html-slider-response","8","118564","0.0-4.0-2.0","14","1","2025-07-09 08:41:22","01610cd0009c79a99da7d0a3353eb402","83.104.232.21","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","Macintosh","Chrome","137.0.0.0","OS X","10_15_7","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","6658ba167affbe300577b93d","683db7602f5db6a34d12d064","686e2b21037431b6681cc469","1","6658ba167affbe300577b93d","1","2025-07-09T08:43:22.770Z","","","","","","","","","","","PreMotivationQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","ctl-task-cpt","9","150862","0.0-5.0-0.0","14","1","2025-07-09 08:41:22","01610cd0009c79a99da7d0a3353eb402","83.104.232.21","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","Macintosh","Chrome","137.0.0.0","OS X","10_15_7","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","6658ba167affbe300577b93d","683db7602f5db6a34d12d064","686e2b21037431b6681cc469","1","6658ba167affbe300577b93d","1","2025-07-09T08:43:55.068Z","","","","","","","","","","","","","","win-only","3","g1:SW,g2:NE","1","1","0","120279.3","3147.1","8148.6","29288.2","1","4","8","6","2","8","8","8","0","0.06060606060606061","1876.1","3000","635","[""up"",""right""]","{""num_key_presses"":6,""num_perfect"":6,""num_errors"":0,""num_randdir"":0,""num_randdir_good_moves"":0,""num_whilered"":0,""num_whileblue"":0,""num_blue"":1,""num_good_moves"":6}","[688.2857142857143,696.0825892857143,0.2,688.2857142857143,698.0825892857143,112.3,688.2857142857143,698.0825892857143,212.7,688.2857142857143,698.0825892857143,314.4,688.2857142857143,698.0825892857143,419.5,688.2857142857143,698.0825892857143,519.7,688.2857142857143,698.0825892857143,626.5,688.2857142857143,698.0825892857143,727.1,688.2857142857143,698.0825892857143,829.2,662.2857142857143,728.0825892857143,929.2,286.2857142857143,1086.0825892857142,1034.3,224.28571428571428,1144.0825892857142,1142.3,224.28571428571428,1144.0825892857142,1243.6,650.2857142857143,674.0825892857143,1344.2,1002.2857142857143,304.0825892857143,1444.3,1008.2857142857143,300.0825892857143,1548.3,1200.2857142857142,222.08258928571428,1649.4,1252.2857142857142,184.08258928571428,1758.7,1268.2857142857142,162.08258928571428,1858.8,1270.2857142857142,158.08258928571428,1959.4,1270.2857142857142,158.08258928571428,2064.2,1270.2857142857142,158.08258928571428,2164.4,1270.2857142857142,158.08258928571428,2264.7,1270.2857142857142,158.08258928571428,2365.1,1270.2857142857142,158.08258928571428,2475,1270.2857142857142,158.08258928571428,2579.8,1270.2857142857142,158.08258928571428,2689.7,1270.2857142857142,158.08258928571428,2794.5,1270.2857142857142,158.08258928571428,2894.5,1270.2857142857142,158.08258928571428,2994.7,1270.2857142857142,158.08258928571428,3099.5,1270.2857142857142,158.08258928571428,3203.6,1270.2857142857142,158.08258928571428,3305.8,1270.2857142857142,158.08258928571428,3409.7,1270.2857142857142,158.08258928571428,3514.2,1270.2857142857142,158.08258928571428,3614.7,1270.2857142857142,158.08258928571428,3720.5,1270.2857142857142,158.08258928571428,3824.3,1270.2857142857142,158.08258928571428,3925.1,1270.2857142857142,158.08258928571428,4028.7,1270.2857142857142,158.08258928571428,4129.3,1270.2857142857142,158.08258928571428,4229.9,1270.2857142857142,158.08258928571428,4329.9,1270.2857142857142,158.08258928571428,4435.5,1270.2857142857142,158.08258928571428,4540.1,1270.2857142857142,158.08258928571428,4644.3,1270.2857142857142,158.08258928571428,4750.2,1270.2857142857142,158.08258928571428,4852.6,1270.2857142857142,158.08258928571428,4954.4]","[1549.5,1549.5,1000,0,549.5,""smooth"",""up"",""up"",""good_move"",4436.7,2886.5,2441.6,1550.2,444.9,""smooth"",""up"",""up"",""good_move"",7597.6,3160.4,2817,4437.2,343.4,""smooth"",""up"",""up"",""good_move"",15160.7,7562.9,3469.9,11186.4,504.4,""smooth"",""right"",""right"",""good_move"",17723.4,2562.3,2135,15161.1,427.3,""smooth"",""right"",""right"",""good_move"",21045,3321.4,2955.5,17723.7,365.8,""smooth"",""right"",""right"",""good_move""]","",""
