"rt","response_timestamp","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","PROLIFIC_PID","STUDY_ID","SESSION_ID","WEEK","prolific_id","week","realtime","success","responses","item_order","radio_event_ids","radio_event_times","key_event_times","mouse_event_times","straightlining","zigzagging","honeypot","eventType","view_history","slider_start","which_type","canvas_config","goals_layout","control_level","trial_number","tutorial_trial_number","trial_start_time","phase1_start_time","phase2_start_time","phase3_start_time","goal_1_value","goal_1_distance","goal_2_value","goal_2_distance","goal_selected","outcome","outcome_total","participant_final_score","participant_initial_score","participant_final_score_prop","goal_choice_rt","allocated_time","allocated_time_remaining","goal_direction","counts","mouse_movements","key_presses","question_order","question_id"
"11164","1752076359347","<p style='font-size:40px;line-height:1.25'><strong>Welcome to the experiment!</strong></p><p style='font-size:1.1em;line-height:1.25'>Thank you for participanting in our experiment again! You will be asked to play the Dysfunctional Ball Game again. We will briefly recap the rules before we start.</p><p style='font-size:1.1em;line-height:1.25'>Press <strong>Next</strong> to continue.</p>","0","custom-html-button-response","0","11170","0.0-0.0","32","1","2025-07-09 15:52:20","01610cd0009c79a99da7d0a3353eb402","197.184.125.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","67215aa0a8e88c6751efc410","683db7602f5db6a34d12d064","686e902a6a55e34cfc0b88c7","1","67215aa0a8e88c6751efc410","1","2025-07-09T15:52:39.349Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8502","","","","fullscreen","1","20691","0.0-1.0","32","1","2025-07-09 15:52:20","01610cd0009c79a99da7d0a3353eb402","197.184.125.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","67215aa0a8e88c6751efc410","683db7602f5db6a34d12d064","686e902a6a55e34cfc0b88c7","1","67215aa0a8e88c6751efc410","1","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3624","1752076372502","<p style='font-size:1.1em;line-height:1.25'>In the following, we will ask you a few questions relating to your feelings in the last 24 hours.<br></p><p style='font-size:1.1em;line-height:1.25'>Press the <strong>Next</strong> button to continue.</p>","0","custom-html-button-response","2","24325","0.0-2.0-0.0","32","1","2025-07-09 15:52:20","01610cd0009c79a99da7d0a3353eb402","197.184.125.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","67215aa0a8e88c6751efc410","683db7602f5db6a34d12d064","686e902a6a55e34cfc0b88c7","1","67215aa0a8e88c6751efc410","1","2025-07-09T15:52:52.504Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"114518.40000000596","","","","survey-template","3","138864","0.0-2.0-1.0","32","1","2025-07-09 15:52:20","01610cd0009c79a99da7d0a3353eb402","197.184.125.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","67215aa0a8e88c6751efc410","683db7602f5db6a34d12d064","686e902a6a55e34cfc0b88c7","1","67215aa0a8e88c6751efc410","1","2025-07-09T15:54:47.043Z","","{""Q01"":""1"",""Q02"":""0"",""Q03"":""1"",""Q04"":""1"",""Q05"":""1"",""Q06"":""1"",""Q07"":""1"",""Q08"":""1"",""Q09"":""0"",""Q10"":""0"",""Q11"":""1"",""Q12"":""0"",""Q13"":""5"",""Q14"":""1"",""Q15"":""0"",""Q16"":""0"",""Q17"":""1"",""Q18"":""0"",""Q19"":""0"",""Q20"":""0"",""Q21"":""0"",""Q22"":""1""}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]","[""Q01"",""Q02"",""Q03"",""Q04"",""Q05"",""Q06"",""Q07"",""Q08"",""Q09"",""Q10"",""Q11"",""Q11"",""Q12"",""Q13"",""Q14"",""Q15"",""Q16"",""Q17"",""Q18"",""Q19"",""Q20"",""Q21"",""Q22"",""Q22""]","[5811.200000017881,7202,10724.09999999404,13378,14690.5,20321.40000000596,21760.59999999404,29940.5,37546.20000001788,38970.30000001192,43076.40000000596,48499,61747,62993.90000000596,65051,69601.90000000596,70606.5,71325.09999999404,76101.59999999404,77697.90000000596,83994.09999999404,103722.70000001788,106131.09999999404,111177.59999999404]","[]","[0.7000000178813934,5811.200000017881,7202,10724.09999999404,13378,14690.5,20321.40000000596,21760.59999999404,29940.5,37546.20000001788,38970.30000001192,43076.40000000596,48499,61747,62993.90000000596,65051,69601.90000000596,70606.5,71325.09999999404,76101.59999999404,77697.90000000596,83994.09999999404,103722.70000001788,106131.09999999404,111177.59999999404,114498.20000001788]","0.5","0.47619047619047616","0","drsp","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12808.40000000596","","","","survey-template","4","151680","0.0-2.0-2.0","32","1","2025-07-09 15:52:20","01610cd0009c79a99da7d0a3353eb402","197.184.125.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","67215aa0a8e88c6751efc410","683db7602f5db6a34d12d064","686e902a6a55e34cfc0b88c7","1","67215aa0a8e88c6751efc410","1","2025-07-09T15:54:59.860Z","","{""Q01"":""1"",""Q02"":""5"",""Q03"":""0""}","[0,1,2]","[""Q01"",""Q02"",""Q03""]","[5005.200000017881,7901.200000017881,11886.600000023842]","[]","[5005.200000017881,7901.200000017881,11886.600000023842,12805.600000023842]","0.6666666666666666","0.5","0","stress","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"15107","","","","instructions","5","166790","0.0-3.0-0.0","32","1","2025-07-09 15:52:20","01610cd0009c79a99da7d0a3353eb402","197.184.125.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","67215aa0a8e88c6751efc410","683db7602f5db6a34d12d064","686e902a6a55e34cfc0b88c7","1","67215aa0a8e88c6751efc410","1","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":15106}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7530","","<p>Before you start with this game please answer the following three questions yourself. </p>
  <p>Through this game, we measure several aspects of your cognitive performance, such as reaction times, multi-tasking capabilities </p>
  <p>and the ability to assess the situation you are in.</p>
  <p></p>
  <p><b>How good do you usually are in such tasks?</b></p>","88","html-slider-response","6","174338","0.0-4.0-0.0","32","1","2025-07-09 15:52:20","01610cd0009c79a99da7d0a3353eb402","197.184.125.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","67215aa0a8e88c6751efc410","683db7602f5db6a34d12d064","686e902a6a55e34cfc0b88c7","1","67215aa0a8e88c6751efc410","1","2025-07-09T15:55:22.517Z","","","","","","","","","","","PreSkillQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7064","","<div style=""width:500px;"">
  <p>How well do you think you will perform in this task compared to other participants?</p>
  </div>","88","html-slider-response","7","181405","0.0-4.0-1.0","32","1","2025-07-09 15:52:20","01610cd0009c79a99da7d0a3353eb402","197.184.125.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","67215aa0a8e88c6751efc410","683db7602f5db6a34d12d064","686e902a6a55e34cfc0b88c7","1","67215aa0a8e88c6751efc410","1","2025-07-09T15:55:29.584Z","","","","","","","","","","","PrePerfQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11631","","<div style=""width:500px;"">
  <p>What best describes how you currently feel?</p>
  </div>","68","html-slider-response","8","193040","0.0-4.0-2.0","32","1","2025-07-09 15:52:20","01610cd0009c79a99da7d0a3353eb402","197.184.125.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","67215aa0a8e88c6751efc410","683db7602f5db6a34d12d064","686e902a6a55e34cfc0b88c7","1","67215aa0a8e88c6751efc410","1","2025-07-09T15:55:41.219Z","","","","","","","","","","","PreMotivationQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","ctl-task-cpt","9","217906","0.0-5.0-0.0","32","1","2025-07-09 15:52:20","01610cd0009c79a99da7d0a3353eb402","197.184.125.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","67215aa0a8e88c6751efc410","683db7602f5db6a34d12d064","686e902a6a55e34cfc0b88c7","1","67215aa0a8e88c6751efc410","1","2025-07-09T15:56:06.085Z","","","","","","","","","","","","","","win-only","1","g1:NE,g2:SW","1","1","0","202490.6","2270.4","7273.5","21839.4","1","4","4","6","2","4","4","4","0","0.030303030303030304","2121.5","3000","1020","[""down"",""left""]","{""num_key_presses"":6,""num_perfect"":6,""num_errors"":0,""num_randdir"":0,""num_randdir_good_moves"":0,""num_whilered"":0,""num_whileblue"":0,""num_blue"":0,""num_good_moves"":6}","[296.22232142857143,297.12857142857143,4.8,296.22232142857143,297.12857142857143,101.8,296.22232142857143,297.12857142857143,202.6,296.22232142857143,297.12857142857143,319.1,296.22232142857143,297.12857142857143,419.5,296.22232142857143,297.12857142857143,521,296.22232142857143,297.12857142857143,621.3,296.22232142857143,297.12857142857143,721.4,296.22232142857143,297.12857142857143,830.9,296.22232142857143,297.12857142857143,932.2,269.22232142857143,328.12857142857143,1038.1,169.22232142857143,400.12857142857143,1143.3,127.22232142857143,426.12857142857143,1247.3,74.22232142857143,469.12857142857143,1348.3,68.22232142857143,500.12857142857143,1457.6,59.222321428571426,525.1285714285714,1560.6,53.222321428571426,533.1285714285714,1666.3,53.222321428571426,533.1285714285714,1766.3,53.222321428571426,533.1285714285714,1871.5,53.222321428571426,533.1285714285714,1979.9,53.222321428571426,533.1285714285714,2086.7,53.222321428571426,533.1285714285714,2186.7,53.222321428571426,533.1285714285714,2299.3,53.222321428571426,533.1285714285714,2400.7,53.222321428571426,533.1285714285714,2500.9,53.222321428571426,533.1285714285714,2602.2,53.222321428571426,533.1285714285714,2713.4,53.222321428571426,533.1285714285714,2816.8,53.222321428571426,533.1285714285714,2916.9,53.222321428571426,533.1285714285714,3023.3,53.222321428571426,533.1285714285714,3128.3,53.222321428571426,533.1285714285714,3233.7,53.222321428571426,533.1285714285714,3336.6,53.222321428571426,533.1285714285714,3442.7,53.222321428571426,533.1285714285714,3547.2,53.222321428571426,533.1285714285714,3651.6,53.222321428571426,533.1285714285714,3751.8,53.222321428571426,533.1285714285714,3860.6,53.222321428571426,533.1285714285714,3963.5,53.222321428571426,533.1285714285714,4068,53.222321428571426,533.1285714285714,4171,53.222321428571426,533.1285714285714,4275.5,53.222321428571426,533.1285714285714,4378.1,53.222321428571426,533.1285714285714,4483.2,53.222321428571426,533.1285714285714,4586.3,53.222321428571426,533.1285714285714,4686.4,53.222321428571426,533.1285714285714,4786.6,53.222321428571426,533.1285714285714,4897.1]","[1590.3,1590.3,1000,0,590.3,""smooth"",""down"",""down"",""good_move"",3607.6,2011.6,1651.3,1596.1,360.2,""smooth"",""down"",""down"",""good_move"",5876.2,2266.8,1858.5,3609.5,408.2,""smooth"",""down"",""down"",""good_move"",8064.1,2186.6,1772.9,5877.7,413.5,""smooth"",""left"",""left"",""good_move"",11611.9,3546,3137.8,8066,408.2,""smooth"",""left"",""left"",""good_move"",14445.5,2831.3,2473.8,11614.4,357.3,""smooth"",""left"",""left"",""good_move""]","",""
