"rt","response_timestamp","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","PROLIFIC_PID","STUDY_ID","SESSION_ID","WEEK","prolific_id","week","realtime","success","responses","item_order","radio_event_ids","radio_event_times","key_event_times","mouse_event_times","straightlining","zigzagging","honeypot","eventType","view_history","slider_start","which_type","canvas_config","goals_layout","control_level","trial_number","tutorial_trial_number","trial_start_time","phase1_start_time","phase2_start_time","phase3_start_time","goal_1_value","goal_1_distance","goal_2_value","goal_2_distance","goal_selected","outcome","outcome_total","participant_final_score","participant_initial_score","participant_final_score_prop","goal_choice_rt","allocated_time","allocated_time_remaining","goal_direction","counts","mouse_movements","key_presses","question_order","question_id"
"6888","1752051857162","<p style='font-size:40px;line-height:1.25'><strong>Welcome to the experiment!</strong></p><p style='font-size:1.1em;line-height:1.25'>Thank you for participanting in our experiment again! You will be asked to play the Dysfunctional Ball Game again. We will briefly recap the rules before we start.</p><p style='font-size:1.1em;line-height:1.25'>Press <strong>Next</strong> to continue.</p>","0","custom-html-button-response","0","6890","0.0-0.0","21","1","2025-07-09 09:02:16","01610cd0009c79a99da7d0a3353eb402","216.120.189.168","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","674eae0026291e33be89b46f","683db7602f5db6a34d12d064","686e2fda8fe2c90e762e9d7f","1","674eae0026291e33be89b46f","1","2025-07-09T09:04:17.163Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10190","","","","fullscreen","1","18126","0.0-1.0","21","1","2025-07-09 09:02:16","01610cd0009c79a99da7d0a3353eb402","216.120.189.168","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","674eae0026291e33be89b46f","683db7602f5db6a34d12d064","686e2fda8fe2c90e762e9d7f","1","674eae0026291e33be89b46f","1","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"76640","1752051945039","<p style='font-size:1.1em;line-height:1.25'>In the following, we will ask you a few questions relating to your feelings in the last 24 hours.<br></p><p style='font-size:1.1em;line-height:1.25'>Press the <strong>Next</strong> button to continue.</p>","0","custom-html-button-response","2","94767","0.0-2.0-0.0","21","1","2025-07-09 09:02:16","01610cd0009c79a99da7d0a3353eb402","216.120.189.168","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","674eae0026291e33be89b46f","683db7602f5db6a34d12d064","686e2fda8fe2c90e762e9d7f","1","674eae0026291e33be89b46f","1","2025-07-09T09:05:45.040Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"91486","","","","survey-template","3","186281","0.0-2.0-1.0","21","1","2025-07-09 09:02:16","01610cd0009c79a99da7d0a3353eb402","216.120.189.168","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","674eae0026291e33be89b46f","683db7602f5db6a34d12d064","686e2fda8fe2c90e762e9d7f","1","674eae0026291e33be89b46f","1","2025-07-09T09:07:16.554Z","","{""Q01"":""0"",""Q02"":""0"",""Q03"":""0"",""Q04"":""1"",""Q05"":""1"",""Q06"":""1"",""Q07"":""1"",""Q08"":""1"",""Q09"":""1"",""Q10"":""1"",""Q11"":""1"",""Q12"":""1"",""Q13"":""5"",""Q14"":""1"",""Q15"":""0"",""Q16"":""0"",""Q17"":""1"",""Q18"":""1"",""Q19"":""1"",""Q20"":""1"",""Q21"":""1"",""Q22"":""1""}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]","[""Q01"",""Q02"",""Q03"",""Q04"",""Q05"",""Q06"",""Q07"",""Q08"",""Q09"",""Q10"",""Q11"",""Q12"",""Q13"",""Q14"",""Q15"",""Q16"",""Q17"",""Q18"",""Q19"",""Q20"",""Q21"",""Q22""]","[11194.90000000596,18477.90000000596,19968.60000000149,22005.10000000149,23542.70000000298,27094.40000000596,28985.60000000149,30431,38378.5,40253.5,44564.10000000149,52940.40000000596,57890,60956.30000000447,65404.70000000298,67741.60000000149,70637.40000000596,72612.90000000596,77054.60000000149,82202.5,86319.5,89424.60000000149]","[]","[0.10000000149011612,11194.90000000596,18477.90000000596,19968.60000000149,22005.10000000149,23542.70000000298,27094.40000000596,28985.60000000149,30431,38378.5,40253.5,44564.10000000149,52940.40000000596,57890,60956.30000000447,65404.70000000298,66957.20000000298,67741.60000000149,70637.40000000596,72612.90000000596,77054.60000000149,82202.5,86319.5,89424.60000000149,91444.90000000596]","0.7272727272727273","0.14285714285714285","0","drsp","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41495.70000000298","","","","survey-template","4","227779","0.0-2.0-2.0","21","1","2025-07-09 09:02:16","01610cd0009c79a99da7d0a3353eb402","216.120.189.168","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","674eae0026291e33be89b46f","683db7602f5db6a34d12d064","686e2fda8fe2c90e762e9d7f","1","674eae0026291e33be89b46f","1","2025-07-09T09:07:58.052Z","","{""Q01"":""1"",""Q02"":""1"",""Q03"":""1""}","[0,1,2]","[""Q01"",""Q02"",""Q03""]","[3575.89999999851,9038.29999999702,16989.10000000149]","[]","[3575.89999999851,9038.29999999702,16989.10000000149,41494.89999999851]","0.6666666666666666","0","0","stress","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"68437","","","","instructions","5","296217","0.0-3.0-0.0","21","1","2025-07-09 09:02:16","01610cd0009c79a99da7d0a3353eb402","216.120.189.168","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","674eae0026291e33be89b46f","683db7602f5db6a34d12d064","686e2fda8fe2c90e762e9d7f","1","674eae0026291e33be89b46f","1","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":68436}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"100500","","<p>Before you start with this game please answer the following three questions yourself. </p>
  <p>Through this game, we measure several aspects of your cognitive performance, such as reaction times, multi-tasking capabilities </p>
  <p>and the ability to assess the situation you are in.</p>
  <p></p>
  <p><b>How good do you usually are in such tasks?</b></p>","91","html-slider-response","6","396783","0.0-4.0-0.0","21","1","2025-07-09 09:02:16","01610cd0009c79a99da7d0a3353eb402","216.120.189.168","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","674eae0026291e33be89b46f","683db7602f5db6a34d12d064","686e2fda8fe2c90e762e9d7f","1","674eae0026291e33be89b46f","1","2025-07-09T09:10:47.056Z","","","","","","","","","","","PreSkillQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5145","","<div style=""width:500px;"">
  <p>How well do you think you will perform in this task compared to other participants?</p>
  </div>","84","html-slider-response","7","401928","0.0-4.0-1.0","21","1","2025-07-09 09:02:16","01610cd0009c79a99da7d0a3353eb402","216.120.189.168","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","674eae0026291e33be89b46f","683db7602f5db6a34d12d064","686e2fda8fe2c90e762e9d7f","1","674eae0026291e33be89b46f","1","2025-07-09T09:10:52.202Z","","","","","","","","","","","PrePerfQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"36081","","<div style=""width:500px;"">
  <p>What best describes how you currently feel?</p>
  </div>","93","html-slider-response","8","438011","0.0-4.0-2.0","21","1","2025-07-09 09:02:16","01610cd0009c79a99da7d0a3353eb402","216.120.189.168","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","674eae0026291e33be89b46f","683db7602f5db6a34d12d064","686e2fda8fe2c90e762e9d7f","1","674eae0026291e33be89b46f","1","2025-07-09T09:11:28.284Z","","","","","","","","","","","PreMotivationQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","ctl-task-cpt","9","474083","0.0-5.0-0.0","21","1","2025-07-09 09:02:16","01610cd0009c79a99da7d0a3353eb402","216.120.189.168","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","674eae0026291e33be89b46f","683db7602f5db6a34d12d064","686e2fda8fe2c90e762e9d7f","1","674eae0026291e33be89b46f","1","2025-07-09T09:12:04.356Z","","","","","","","","","","","","","","win-only","0","g1:NW,g2:SE","1","1","0","469835.6","8046.3","13051.4","32959.2","1","4","8","6","1","-1","-3","0","0","0","5005.1","3000","-2940","[""left"",""up""]","{""num_key_presses"":7,""num_perfect"":5,""num_errors"":2,""num_randdir"":0,""num_randdir_good_moves"":0,""num_whilered"":0,""num_whileblue"":1,""num_blue"":1,""num_good_moves"":1}","[294.22232142857143,292.12857142857143,0.1,294.22232142857143,292.12857142857143,100.3,294.22232142857143,292.12857142857143,204.4,294.22232142857143,292.12857142857143,315.4,294.22232142857143,292.12857142857143,479.4,294.22232142857143,292.12857142857143,579.6,294.22232142857143,292.12857142857143,679.9,294.22232142857143,292.12857142857143,784.7,294.22232142857143,292.12857142857143,889.5,294.22232142857143,292.12857142857143,994.2,294.22232142857143,292.12857142857143,1094.3,294.22232142857143,292.12857142857143,1194.4,294.22232142857143,292.12857142857143,1294.4,294.22232142857143,292.12857142857143,1394.4,294.22232142857143,292.12857142857143,1494.4,294.22232142857143,292.12857142857143,1594.5,294.22232142857143,292.12857142857143,1694.9,294.22232142857143,292.12857142857143,1799.8,294.22232142857143,292.12857142857143,1904.5,294.22232142857143,292.12857142857143,2009.2,294.22232142857143,292.12857142857143,2113.7,294.22232142857143,292.12857142857143,2213.8,294.22232142857143,292.12857142857143,2314.3,294.22232142857143,292.12857142857143,2419,294.22232142857143,292.12857142857143,2519.7,294.22232142857143,292.12857142857143,2630.1,294.22232142857143,292.12857142857143,2730.3,294.22232142857143,292.12857142857143,2830.5,294.22232142857143,292.12857142857143,2935.6,294.22232142857143,292.12857142857143,3039.9,294.22232142857143,292.12857142857143,3147.2,294.22232142857143,292.12857142857143,3249.2,294.22232142857143,292.12857142857143,3350.8,294.22232142857143,292.12857142857143,3454.3,294.22232142857143,292.12857142857143,3554.6,294.22232142857143,292.12857142857143,3663.3,294.22232142857143,292.12857142857143,3763.5,294.22232142857143,292.12857142857143,3903.8,294.22232142857143,292.12857142857143,4004.3,294.22232142857143,292.12857142857143,4104.6,294.22232142857143,292.12857142857143,4209.3,294.22232142857143,292.12857142857143,4310.9,294.22232142857143,292.12857142857143,4415.7,616.2223214285714,428.12857142857143,4802.4,632.2223214285714,462.12857142857143,4905.4]","[1520.8,1520.8,1000,0,520.8,""smooth"",""down"",""down"",""bad_move"",1648,127,2264.8,1521,-2137.8,""error"",""-"",""-"",""no_move"",5816.3,4168.2,2272.8,2649.1,894.4,""smooth"",""down"",""down"",""bad_move"",8387.6,2545.8,1815.8,5841.9,730,""smooth"",""down"",""down"",""bad_move"",11579.8,3191.6,2525.6,8388.2,666,""smooth"",""down"",""right"",""bad_move"",14398.2,2818.1,2403.6,11580.1,414.5,""smooth"",""right"",""right"",""bad_move"",17505.6,3107,2810.6,14398.6,296.4,""while_blue"",""right"",""up"",""good_move""]","",""
