"rt","response_timestamp","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","PROLIFIC_PID","STUDY_ID","SESSION_ID","WEEK","prolific_id","week","realtime","success","responses","item_order","radio_event_ids","radio_event_times","key_event_times","mouse_event_times","straightlining","zigzagging","honeypot","eventType","view_history","slider_start","which_type","canvas_config","goals_layout","control_level","trial_number","tutorial_trial_number","trial_start_time","phase1_start_time","phase2_start_time","phase3_start_time","goal_1_value","goal_1_distance","goal_2_value","goal_2_distance","goal_selected","outcome","outcome_total","participant_final_score","participant_initial_score","participant_final_score_prop","goal_choice_rt","allocated_time","allocated_time_remaining","goal_direction","counts","mouse_movements","key_presses","question_order","question_id"
"14156","1752050475288","<p style='font-size:40px;line-height:1.25'><strong>Welcome to the experiment!</strong></p><p style='font-size:1.1em;line-height:1.25'>Thank you for participanting in our experiment again! You will be asked to play the Dysfunctional Ball Game again. We will briefly recap the rules before we start.</p><p style='font-size:1.1em;line-height:1.25'>Press <strong>Next</strong> to continue.</p>","0","custom-html-button-response","0","14158","0.0-0.0","13","1","2025-07-09 08:40:59","01610cd0009c79a99da7d0a3353eb402","41.145.212.151","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","60a50457d02bfc23c02d4717","683db7602f5db6a34d12d064","686e2af4904593f951301a58","1","60a50457d02bfc23c02d4717","1","2025-07-09T08:41:15.289Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"24861","","","","fullscreen","1","40030","0.0-1.0","13","1","2025-07-09 08:40:59","01610cd0009c79a99da7d0a3353eb402","41.145.212.151","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","60a50457d02bfc23c02d4717","683db7602f5db6a34d12d064","686e2af4904593f951301a58","1","60a50457d02bfc23c02d4717","1","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7733","1752050508895","<p style='font-size:1.1em;line-height:1.25'>In the following, we will ask you a few questions relating to your feelings in the last 24 hours.<br></p><p style='font-size:1.1em;line-height:1.25'>Press the <strong>Next</strong> button to continue.</p>","0","custom-html-button-response","2","47764","0.0-2.0-0.0","13","1","2025-07-09 08:40:59","01610cd0009c79a99da7d0a3353eb402","41.145.212.151","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","60a50457d02bfc23c02d4717","683db7602f5db6a34d12d064","686e2af4904593f951301a58","1","60a50457d02bfc23c02d4717","1","2025-07-09T08:41:48.896Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"86532.5","","","","survey-template","3","134302","0.0-2.0-1.0","13","1","2025-07-09 08:40:59","01610cd0009c79a99da7d0a3353eb402","41.145.212.151","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","60a50457d02bfc23c02d4717","683db7602f5db6a34d12d064","686e2af4904593f951301a58","1","60a50457d02bfc23c02d4717","1","2025-07-09T08:43:15.433Z","","{""Q01"":""0"",""Q02"":""0"",""Q03"":""0"",""Q04"":""3"",""Q05"":""0"",""Q06"":""0"",""Q07"":""0"",""Q08"":""0"",""Q09"":""0"",""Q10"":""3"",""Q11"":""1"",""Q12"":""0"",""Q13"":""5"",""Q14"":""0"",""Q15"":""0"",""Q16"":""1"",""Q17"":""3"",""Q18"":""0"",""Q19"":""2"",""Q20"":""3"",""Q21"":""0"",""Q22"":""1""}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]","[""Q01"",""Q02"",""Q03"",""Q04"",""Q05"",""Q06"",""Q07"",""Q08"",""Q09"",""Q10"",""Q11"",""Q12"",""Q13"",""Q14"",""Q15"",""Q16"",""Q15"",""Q17"",""Q18"",""Q19"",""Q19"",""Q20"",""Q21"",""Q22""]","[8413.10000000149,10829.400000000373,12133,16645,19557.200000001118,23349.10000000149,24453.200000001118,26597.200000001118,28189.10000000149,30981.10000000149,34557.10000000149,38597,41637.20000000112,44309.10000000149,47469.10000000149,50557,53613,60429.10000000149,62260.70000000112,64517,67980.80000000075,76508.90000000037,79796.70000000112,82076.90000000037]","[]","[0.2000000011175871,8413.10000000149,10829.400000000373,12133,16645,19557.200000001118,22469,23349.10000000149,24453.200000001118,26597.200000001118,28189.10000000149,30405.300000000745,30981.10000000149,34557.10000000149,38597,40933,41637.20000000112,43845.10000000149,44309.10000000149,47469.10000000149,50557,53613,59956.800000000745,60429.10000000149,62260.70000000112,64517,67340.70000000112,67980.80000000075,75844.70000000112,76508.90000000037,79796.70000000112,82076.90000000037,86469]","0.5909090909090909","0.2857142857142857","0","drsp","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12373.599999999627","","","","survey-template","4","146677","0.0-2.0-2.0","13","1","2025-07-09 08:40:59","01610cd0009c79a99da7d0a3353eb402","41.145.212.151","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","60a50457d02bfc23c02d4717","683db7602f5db6a34d12d064","686e2af4904593f951301a58","1","60a50457d02bfc23c02d4717","1","2025-07-09T08:43:27.808Z","","{""Q01"":""1"",""Q02"":""1"",""Q03"":""3""}","[0,1,2]","[""Q01"",""Q02"",""Q03""]","[4797.0999999996275,7548.800000000745,11237]","[]","[4797.0999999996275,7548.800000000745,11237,12373.099999999627]","0.3333333333333333","0.5","0","stress","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"104326","","","","instructions","5","251004","0.0-3.0-0.0","13","1","2025-07-09 08:40:59","01610cd0009c79a99da7d0a3353eb402","41.145.212.151","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","60a50457d02bfc23c02d4717","683db7602f5db6a34d12d064","686e2af4904593f951301a58","1","60a50457d02bfc23c02d4717","1","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":104326}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"19598","","<p>Before you start with this game please answer the following three questions yourself. </p>
  <p>Through this game, we measure several aspects of your cognitive performance, such as reaction times, multi-tasking capabilities </p>
  <p>and the ability to assess the situation you are in.</p>
  <p></p>
  <p><b>How good do you usually are in such tasks?</b></p>","50","html-slider-response","6","270604","0.0-4.0-0.0","13","1","2025-07-09 08:40:59","01610cd0009c79a99da7d0a3353eb402","41.145.212.151","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","60a50457d02bfc23c02d4717","683db7602f5db6a34d12d064","686e2af4904593f951301a58","1","60a50457d02bfc23c02d4717","1","2025-07-09T08:45:31.736Z","","","","","","","","","","","PreSkillQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4230","","<div style=""width:500px;"">
  <p>How well do you think you will perform in this task compared to other participants?</p>
  </div>","38","html-slider-response","7","274836","0.0-4.0-1.0","13","1","2025-07-09 08:40:59","01610cd0009c79a99da7d0a3353eb402","41.145.212.151","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","60a50457d02bfc23c02d4717","683db7602f5db6a34d12d064","686e2af4904593f951301a58","1","60a50457d02bfc23c02d4717","1","2025-07-09T08:45:35.967Z","","","","","","","","","","","PrePerfQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3671","","<div style=""width:500px;"">
  <p>What best describes how you currently feel?</p>
  </div>","78","html-slider-response","8","278507","0.0-4.0-2.0","13","1","2025-07-09 08:40:59","01610cd0009c79a99da7d0a3353eb402","41.145.212.151","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","60a50457d02bfc23c02d4717","683db7602f5db6a34d12d064","686e2af4904593f951301a58","1","60a50457d02bfc23c02d4717","1","2025-07-09T08:45:39.638Z","","","","","","","","","","","PreMotivationQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","ctl-task-cpt","9","309911","0.0-5.0-0.0","13","1","2025-07-09 08:40:59","01610cd0009c79a99da7d0a3353eb402","41.145.212.151","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","60a50457d02bfc23c02d4717","683db7602f5db6a34d12d064","686e2af4904593f951301a58","1","60a50457d02bfc23c02d4717","1","2025-07-09T08:46:11.042Z","","","","","","","","","","","","","","win-only","0","g1:NW,g2:SE","1","1","0","282590.8","3726.6","8735.4","28393","1","4","8","6","2","8","8","8","0","0.06060606060606061","2967.7","3000","530","[""down"",""right""]","{""num_key_presses"":6,""num_perfect"":6,""num_errors"":0,""num_randdir"":0,""num_randdir_good_moves"":0,""num_whilered"":0,""num_whileblue"":0,""num_blue"":1,""num_good_moves"":6}","[414.57142857142856,420.47767857142856,0.1,414.57142857142856,420.47767857142856,104.8,412.57142857142856,420.47767857142856,209.3,405.57142857142856,424.47767857142856,309.8,405.57142857142856,424.47767857142856,414.5,405.57142857142856,424.47767857142856,519.7,405.57142857142856,424.47767857142856,624.6,405.57142857142856,424.47767857142856,729.4,405.57142857142856,424.47767857142856,834.7,405.57142857142856,424.47767857142856,935,485.57142857142856,88.47767857142857,1039.1,490.57142857142856,-86.52232142857143,1139.1,490.57142857142856,-86.52232142857143,1244.1,490.57142857142856,-86.52232142857143,1348.6,490.57142857142856,-86.52232142857143,1449.3,490.57142857142856,-86.52232142857143,1554.9,490.57142857142856,-86.52232142857143,1659.6,490.57142857142856,-86.52232142857143,1764,490.57142857142856,-86.52232142857143,1869,490.57142857142856,-86.52232142857143,1973.9,490.57142857142856,-86.52232142857143,2079,490.57142857142856,-86.52232142857143,2184.7,199.57142857142856,-47.52232142857143,2289.1,320.57142857142856,661.4776785714286,2389.1,540.5714285714286,959.4776785714286,2493.2,578.5714285714286,959.4776785714286,2594.5,713.5714285714286,836.4776785714286,2699.5,773.5714285714286,746.4776785714286,2809.6,773.5714285714286,746.4776785714286,2909.7,774.5714285714286,746.4776785714286,3010,774.5714285714286,746.4776785714286,3114.8,774.5714285714286,746.4776785714286,3215.3,774.5714285714286,746.4776785714286,3318.8,774.5714285714286,746.4776785714286,3426.3,774.5714285714286,746.4776785714286,3528.6,698.5714285714286,747.4776785714286,3629.8,616.5714285714286,723.4776785714286,3733.9,603.5714285714286,719.4776785714286,3834.6,603.5714285714286,719.4776785714286,3934.8,603.5714285714286,719.4776785714286,4035.1,606.5714285714286,713.4776785714286,4142.2,622.5714285714286,705.4776785714286,4242.2,616.5714285714286,739.4776785714286,4342.5,602.5714285714286,801.4776785714286,4442.5,602.5714285714286,801.4776785714286,4544.6,602.5714285714286,801.4776785714286,4644.7,602.5714285714286,801.4776785714286,4748.9,602.5714285714286,801.4776785714286,4849.1,672.5714285714286,884.4776785714286,4958.5]","[1588.8,1588.8,1000,0,588.8,""smooth"",""down"",""down"",""good_move"",8383.5,6794.4,2645.3,5275.9,462.3,""smooth"",""right"",""right"",""good_move"",11501.1,3117.3,2469.8,8383.8,647.5,""smooth"",""right"",""right"",""good_move"",14616.4,3115.1,2667.4,11501.3,447.7,""smooth"",""down"",""down"",""good_move"",17469.6,2853,2517.2,14616.7,335.7,""smooth"",""down"",""down"",""good_move"",19566.1,2096.3,1778.4,17469.8,317.9,""smooth"",""right"",""right"",""good_move""]","",""
