"rt","response_timestamp","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","PROLIFIC_PID","STUDY_ID","SESSION_ID","WEEK","prolific_id","week","realtime","success","responses","item_order","radio_event_ids","radio_event_times","key_event_times","mouse_event_times","straightlining","zigzagging","honeypot","eventType","view_history","slider_start","which_type","canvas_config","goals_layout","control_level","trial_number","tutorial_trial_number","trial_start_time","phase1_start_time","phase2_start_time","phase3_start_time","goal_1_value","goal_1_distance","goal_2_value","goal_2_distance","goal_selected","outcome","outcome_total","participant_final_score","participant_initial_score","participant_final_score_prop","goal_choice_rt","allocated_time","allocated_time_remaining","goal_direction","counts","mouse_movements","key_presses","question_order","question_id"
"8477","1752050295718","<p style='font-size:40px;line-height:1.25'><strong>Welcome to the experiment!</strong></p><p style='font-size:1.1em;line-height:1.25'>Thank you for participanting in our experiment again! You will be asked to play the Dysfunctional Ball Game again. We will briefly recap the rules before we start.</p><p style='font-size:1.1em;line-height:1.25'>Press <strong>Next</strong> to continue.</p>","0","custom-html-button-response","0","8479","0.0-0.0","1","1","2025-07-09 08:38:06","01610cd0009c79a99da7d0a3353eb402","93.108.112.26","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","6140ef8d27499e70e8740918","683db7602f5db6a34d12d064","686e2a63cfc3fe448ef090b1","1","6140ef8d27499e70e8740918","1","2025-07-09T08:38:15.719Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6573","","","","fullscreen","1","16070","0.0-1.0","1","1","2025-07-09 08:38:06","01610cd0009c79a99da7d0a3353eb402","93.108.112.26","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","6140ef8d27499e70e8740918","683db7602f5db6a34d12d064","686e2a63cfc3fe448ef090b1","1","6140ef8d27499e70e8740918","1","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3898","1752050307208","<p style='font-size:1.1em;line-height:1.25'>In the following, we will ask you a few questions relating to your feelings in the last 24 hours.<br></p><p style='font-size:1.1em;line-height:1.25'>Press the <strong>Next</strong> button to continue.</p>","0","custom-html-button-response","2","19969","0.0-2.0-0.0","1","1","2025-07-09 08:38:06","01610cd0009c79a99da7d0a3353eb402","93.108.112.26","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","6140ef8d27499e70e8740918","683db7602f5db6a34d12d064","686e2a63cfc3fe448ef090b1","1","6140ef8d27499e70e8740918","1","2025-07-09T08:38:27.208Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"73564.29999998212","","","","survey-template","3","93536","0.0-2.0-1.0","1","1","2025-07-09 08:38:06","01610cd0009c79a99da7d0a3353eb402","93.108.112.26","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","6140ef8d27499e70e8740918","683db7602f5db6a34d12d064","686e2a63cfc3fe448ef090b1","1","6140ef8d27499e70e8740918","1","2025-07-09T08:39:40.775Z","","{""Q01"":""2"",""Q02"":""1"",""Q03"":""2"",""Q04"":""3"",""Q05"":""3"",""Q06"":""3"",""Q07"":""0"",""Q08"":""0"",""Q09"":""2"",""Q10"":""2"",""Q11"":""3"",""Q12"":""0"",""Q13"":""5"",""Q14"":""1"",""Q15"":""2"",""Q16"":""2"",""Q17"":""3"",""Q18"":""1"",""Q19"":""0"",""Q20"":""1"",""Q21"":""1"",""Q22"":""0""}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]","[""Q01"",""Q02"",""Q03"",""Q04"",""Q05"",""Q06"",""Q07"",""Q08"",""Q09"",""Q10"",""Q11"",""Q12"",""Q13"",""Q14"",""Q15"",""Q16"",""Q17"",""Q18"",""Q19"",""Q20"",""Q20"",""Q21"",""Q22""]","[5561.4000000059605,6527.4000000059605,7614.299999982119,10129.40000000596,12564.40000000596,13436.299999982119,14606.299999982119,16161.199999988079,19310.29999998212,20380.29999998212,21838.5,23380.19999998808,24634.29999998212,26711.19999998808,30928.29999998212,34307.40000000596,36280.09999999404,37925.19999998808,39565.29999998212,56674.19999998808,68448.19999998808,71019.19999998808,72911.69999998808]","[]","[0,5561.4000000059605,6527.4000000059605,7614.299999982119,9078.59999999404,10129.40000000596,10968.40000000596,12564.40000000596,13436.299999982119,14606.299999982119,16161.199999988079,18003.19999998808,19310.29999998212,20380.29999998212,21838.5,23380.19999998808,24634.29999998212,26711.19999998808,30928.29999998212,34307.40000000596,36280.09999999404,37925.19999998808,39565.29999998212,56674.19999998808,68448.19999998808,71019.19999998808,72911.69999998808,73561.09999999404]","0.2727272727272727","0.47619047619047616","0","drsp","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"14222","","","","survey-template","4","107773","0.0-2.0-2.0","1","1","2025-07-09 08:38:06","01610cd0009c79a99da7d0a3353eb402","93.108.112.26","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","6140ef8d27499e70e8740918","683db7602f5db6a34d12d064","686e2a63cfc3fe448ef090b1","1","6140ef8d27499e70e8740918","1","2025-07-09T08:39:55.012Z","","{""Q01"":""2"",""Q02"":""4"",""Q03"":""3""}","[0,1,2]","[""Q01"",""Q02"",""Q03""]","[4606.399999976158,9866.399999976158,13727.199999988079]","[]","[4606.399999976158,9866.399999976158,13727.199999988079,14221.399999976158]","0.3333333333333333","0.5","0","stress","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"31093","","","","instructions","5","138868","0.0-3.0-0.0","1","1","2025-07-09 08:38:06","01610cd0009c79a99da7d0a3353eb402","93.108.112.26","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","6140ef8d27499e70e8740918","683db7602f5db6a34d12d064","686e2a63cfc3fe448ef090b1","1","6140ef8d27499e70e8740918","1","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":31093}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"13403","","<p>Before you start with this game please answer the following three questions yourself. </p>
  <p>Through this game, we measure several aspects of your cognitive performance, such as reaction times, multi-tasking capabilities </p>
  <p>and the ability to assess the situation you are in.</p>
  <p></p>
  <p><b>How good do you usually are in such tasks?</b></p>","61","html-slider-response","6","152286","0.0-4.0-0.0","1","1","2025-07-09 08:38:06","01610cd0009c79a99da7d0a3353eb402","93.108.112.26","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","6140ef8d27499e70e8740918","683db7602f5db6a34d12d064","686e2a63cfc3fe448ef090b1","1","6140ef8d27499e70e8740918","1","2025-07-09T08:40:39.525Z","","","","","","","","","","","PreSkillQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3711","","<div style=""width:500px;"">
  <p>How well do you think you will perform in this task compared to other participants?</p>
  </div>","58","html-slider-response","7","155998","0.0-4.0-1.0","1","1","2025-07-09 08:38:06","01610cd0009c79a99da7d0a3353eb402","93.108.112.26","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","6140ef8d27499e70e8740918","683db7602f5db6a34d12d064","686e2a63cfc3fe448ef090b1","1","6140ef8d27499e70e8740918","1","2025-07-09T08:40:43.237Z","","","","","","","","","","","PrePerfQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4098","","<div style=""width:500px;"">
  <p>What best describes how you currently feel?</p>
  </div>","54","html-slider-response","8","160097","0.0-4.0-2.0","1","1","2025-07-09 08:38:06","01610cd0009c79a99da7d0a3353eb402","93.108.112.26","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","6140ef8d27499e70e8740918","683db7602f5db6a34d12d064","686e2a63cfc3fe448ef090b1","1","6140ef8d27499e70e8740918","1","2025-07-09T08:40:47.336Z","","","","","","","","","","","PreMotivationQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","ctl-task-cpt","9","190105","0.0-5.0-0.0","1","1","2025-07-09 08:38:06","01610cd0009c79a99da7d0a3353eb402","93.108.112.26","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","6140ef8d27499e70e8740918","683db7602f5db6a34d12d064","686e2a63cfc3fe448ef090b1","1","6140ef8d27499e70e8740918","1","2025-07-09T08:41:17.344Z","","","","","","","","","","","","","","win-only","2","g1:SE,g2:NW","1","1","0","161385.4","4271.7","9275.5","26986.4","1","4","8","6","2","8","7","7","0","0.05303030303030303","705.4","3000","1135","[""left"",""up""]","{""num_key_presses"":7,""num_perfect"":6,""num_errors"":1,""num_randdir"":0,""num_randdir_good_moves"":0,""num_whilered"":0,""num_whileblue"":0,""num_blue"":0,""num_good_moves"":6}","[416.57142857142856,414.47767857142856,0.1,416.57142857142856,414.47767857142856,103.6,416.57142857142856,414.47767857142856,204.6,416.57142857142856,414.47767857142856,309,354.57142857142856,321.47767857142856,409,136.57142857142856,120.47767857142857,514,85.57142857142857,82.47767857142857,614.7,80.57142857142857,74.47767857142857,719.3,80.57142857142857,74.47767857142857,819.8,102.57142857142857,103.47767857142857,923.8,311.57142857142856,291.47767857142856,1023.8,601.5714285714286,476.47767857142856,1124.5,649.5714285714286,502.47767857142856,1225.2,656.5714285714286,515.4776785714286,1328.7,682.5714285714286,547.4776785714286,1433.8,690.5714285714286,554.4776785714286,1533.9,690.5714285714286,554.4776785714286,1638.8,690.5714285714286,554.4776785714286,1739,704.5714285714286,562.4776785714286,1839.2,718.5714285714286,568.4776785714286,1944.6,718.5714285714286,568.4776785714286,2048.9,718.5714285714286,568.4776785714286,2149.2,718.5714285714286,568.4776785714286,2253.7,718.5714285714286,568.4776785714286,2353.7,718.5714285714286,568.4776785714286,2458.9,718.5714285714286,568.4776785714286,2558.9,718.5714285714286,568.4776785714286,2659.3,718.5714285714286,568.4776785714286,2759.4,718.5714285714286,568.4776785714286,2859.4,718.5714285714286,568.4776785714286,2959.4,718.5714285714286,568.4776785714286,3063.7,718.5714285714286,568.4776785714286,3164.4,718.5714285714286,568.4776785714286,3268.9,718.5714285714286,568.4776785714286,3374.1,718.5714285714286,568.4776785714286,3479,718.5714285714286,568.4776785714286,3579,718.5714285714286,568.4776785714286,3683.7,718.5714285714286,568.4776785714286,3783.8,718.5714285714286,568.4776785714286,3884.9,718.5714285714286,568.4776785714286,3989.5,718.5714285714286,568.4776785714286,4094.8,718.5714285714286,568.4776785714286,4199.2,718.5714285714286,568.4776785714286,4304.4,718.5714285714286,568.4776785714286,4404.7,718.5714285714286,568.4776785714286,4509.5,718.5714285714286,568.4776785714286,4614.4,718.5714285714286,568.4776785714286,4719.1,718.5714285714286,568.4776785714286,4819.1,718.5714285714286,568.4776785714286,4923.4]","[256.3,256.3,1000,0,-743.7,""error"",""-"",""-"",""no_move"",3887.9,3631.5,2306,1260,321.9,""smooth"",""up"",""up"",""good_move"",6703.9,2815.7,2492.1,3888.2,323.6,""smooth"",""up"",""up"",""good_move"",9304,2599.9,2292.2,6704.1,307.7,""smooth"",""up"",""up"",""good_move"",12416,3111.8,2837.5,9304.2,274.3,""smooth"",""left"",""left"",""good_move"",15511.8,3095.6,2787.9,12416.2,307.7,""smooth"",""left"",""left"",""good_move"",17623.9,2112.1,1746.5,15511.9,365.6,""smooth"",""left"",""left"",""good_move""]","",""
