"rt","response_timestamp","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","PROLIFIC_PID","STUDY_ID","SESSION_ID","WEEK","prolific_id","week","realtime","success","responses","item_order","radio_event_ids","radio_event_times","key_event_times","mouse_event_times","straightlining","zigzagging","honeypot","eventType","view_history","slider_start","which_type","canvas_config","goals_layout","control_level","trial_number","tutorial_trial_number","trial_start_time","phase1_start_time","phase2_start_time","phase3_start_time","goal_1_value","goal_1_distance","goal_2_value","goal_2_distance","goal_selected","outcome","outcome_total","participant_final_score","participant_initial_score","participant_final_score_prop","goal_choice_rt","allocated_time","allocated_time_remaining","goal_direction","counts","mouse_movements","key_presses","question_order","question_id"
"3706","1752053027441","<p style='font-size:40px;line-height:1.25'><strong>Welcome to the experiment!</strong></p><p style='font-size:1.1em;line-height:1.25'>Thank you for participanting in our experiment again! You will be asked to play the Dysfunctional Ball Game again. We will briefly recap the rules before we start.</p><p style='font-size:1.1em;line-height:1.25'>Press <strong>Next</strong> to continue.</p>","0","custom-html-button-response","0","3716","0.0-0.0","22","1","2025-07-09 09:23:37","01610cd0009c79a99da7d0a3353eb402","216.205.168.23","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","ChromeOS","14541.0.0","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","5a1dda5480acd8000104a12b","683db7602f5db6a34d12d064","686e34801a90edafb25eb437","1","5a1dda5480acd8000104a12b","1","2025-07-09T09:23:47.445Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2637","","","","fullscreen","1","7360","0.0-1.0","22","1","2025-07-09 09:23:37","01610cd0009c79a99da7d0a3353eb402","216.205.168.23","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","ChromeOS","14541.0.0","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","5a1dda5480acd8000104a12b","683db7602f5db6a34d12d064","686e34801a90edafb25eb437","1","5a1dda5480acd8000104a12b","1","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3706","1752053034799","<p style='font-size:1.1em;line-height:1.25'>In the following, we will ask you a few questions relating to your feelings in the last 24 hours.<br></p><p style='font-size:1.1em;line-height:1.25'>Press the <strong>Next</strong> button to continue.</p>","0","custom-html-button-response","2","11071","0.0-2.0-0.0","22","1","2025-07-09 09:23:37","01610cd0009c79a99da7d0a3353eb402","216.205.168.23","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","ChromeOS","14541.0.0","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","5a1dda5480acd8000104a12b","683db7602f5db6a34d12d064","686e34801a90edafb25eb437","1","5a1dda5480acd8000104a12b","1","2025-07-09T09:23:54.801Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"136908.2000000002","","","","survey-template","3","148004","0.0-2.0-1.0","22","1","2025-07-09 09:23:37","01610cd0009c79a99da7d0a3353eb402","216.205.168.23","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","ChromeOS","14541.0.0","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","5a1dda5480acd8000104a12b","683db7602f5db6a34d12d064","686e34801a90edafb25eb437","1","5a1dda5480acd8000104a12b","1","2025-07-09T09:26:11.734Z","","{""Q01"":""2"",""Q02"":""2"",""Q03"":""0"",""Q04"":""0"",""Q05"":""0"",""Q06"":""0"",""Q07"":""0"",""Q08"":""0"",""Q09"":""0"",""Q10"":""0"",""Q11"":""1"",""Q12"":""0"",""Q13"":""5"",""Q14"":""0"",""Q15"":""0"",""Q16"":""0"",""Q17"":""3"",""Q18"":""0"",""Q19"":""0"",""Q20"":""0"",""Q21"":""0"",""Q22"":""0""}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]","[""Q01"",""Q02"",""Q02"",""Q01"",""Q03"",""Q04"",""Q05"",""Q06"",""Q07"",""Q08"",""Q09"",""Q10"",""Q11"",""Q12"",""Q13"",""Q14"",""Q15"",""Q16"",""Q17"",""Q18"",""Q20"",""Q21"",""Q22"",""Q02"",""Q01"",""Q02"",""Q19""]","[23120.800000000745,25843.700000000186,27718.60000000056,33275,37888.800000000745,42162,43087.200000000186,44523.300000000745,46329.200000000186,48528.60000000056,49468.10000000056,50495.300000000745,56177.60000000056,57680,61350,70130.40000000037,73374.60000000056,76667.60000000056,81075.20000000019,85508.70000000019,91362.40000000037,92763,96727.5,113614.90000000037,123408.90000000037,124573.20000000019,135489.30000000075]","[]","[0.6000000005587935,15511.400000000373,23120.800000000745,25843.700000000186,27718.60000000056,33275,37888.800000000745,42162,43087.200000000186,44523.300000000745,46329.200000000186,48528.60000000056,49468.10000000056,50495.300000000745,56177.60000000056,57680,61350,70130.40000000037,71953.5,73374.60000000056,75615.80000000075,76667.60000000056,81075.20000000019,85508.70000000019,88015.70000000019,90048.70000000019,91362.40000000037,92763,96727.5,113614.90000000037,123408.90000000037,124573.20000000019,131593.60000000056,135489.30000000075,136880.80000000075]","0.7727272727272727","0.19047619047619047","0","drsp","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"24302.099999999627","","","","survey-template","4","172317","0.0-2.0-2.0","22","1","2025-07-09 09:23:37","01610cd0009c79a99da7d0a3353eb402","216.205.168.23","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","ChromeOS","14541.0.0","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","5a1dda5480acd8000104a12b","683db7602f5db6a34d12d064","686e34801a90edafb25eb437","1","5a1dda5480acd8000104a12b","1","2025-07-09T09:26:36.047Z","","{""Q01"":""0"",""Q02"":""3"",""Q03"":""0""}","[0,1,2]","[""Q01"",""Q01"",""Q02"",""Q03""]","[11970.900000000373,14864.900000000373,19597.900000000373,23291.5]","[]","[11970.900000000373,14864.900000000373,19597.900000000373,23291.5,24297.400000000373]","0.6666666666666666","0","0","stress","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"30505","","","","instructions","5","202826","0.0-3.0-0.0","22","1","2025-07-09 09:23:37","01610cd0009c79a99da7d0a3353eb402","216.205.168.23","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","ChromeOS","14541.0.0","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","5a1dda5480acd8000104a12b","683db7602f5db6a34d12d064","686e34801a90edafb25eb437","1","5a1dda5480acd8000104a12b","1","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":30503}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11056","","<p>Before you start with this game please answer the following three questions yourself. </p>
  <p>Through this game, we measure several aspects of your cognitive performance, such as reaction times, multi-tasking capabilities </p>
  <p>and the ability to assess the situation you are in.</p>
  <p></p>
  <p><b>How good do you usually are in such tasks?</b></p>","44","html-slider-response","6","213890","0.0-4.0-0.0","22","1","2025-07-09 09:23:37","01610cd0009c79a99da7d0a3353eb402","216.205.168.23","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","ChromeOS","14541.0.0","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","5a1dda5480acd8000104a12b","683db7602f5db6a34d12d064","686e34801a90edafb25eb437","1","5a1dda5480acd8000104a12b","1","2025-07-09T09:27:17.620Z","","","","","","","","","","","PreSkillQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3242","","<div style=""width:500px;"">
  <p>How well do you think you will perform in this task compared to other participants?</p>
  </div>","50","html-slider-response","7","217137","0.0-4.0-1.0","22","1","2025-07-09 09:23:37","01610cd0009c79a99da7d0a3353eb402","216.205.168.23","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","ChromeOS","14541.0.0","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","5a1dda5480acd8000104a12b","683db7602f5db6a34d12d064","686e34801a90edafb25eb437","1","5a1dda5480acd8000104a12b","1","2025-07-09T09:27:20.867Z","","","","","","","","","","","PrePerfQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3699","","<div style=""width:500px;"">
  <p>What best describes how you currently feel?</p>
  </div>","50","html-slider-response","8","220842","0.0-4.0-2.0","22","1","2025-07-09 09:23:37","01610cd0009c79a99da7d0a3353eb402","216.205.168.23","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","ChromeOS","14541.0.0","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","5a1dda5480acd8000104a12b","683db7602f5db6a34d12d064","686e34801a90edafb25eb437","1","5a1dda5480acd8000104a12b","1","2025-07-09T09:27:24.571Z","","","","","","","","","","","PreMotivationQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","ctl-task-cpt","9","241971","0.0-5.0-0.0","22","1","2025-07-09 09:23:37","01610cd0009c79a99da7d0a3353eb402","216.205.168.23","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","ChromeOS","14541.0.0","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","5a1dda5480acd8000104a12b","683db7602f5db6a34d12d064","686e34801a90edafb25eb437","1","5a1dda5480acd8000104a12b","1","2025-07-09T09:27:45.701Z","","","","","","","","","","","","","","win-only","2","g1:SE,g2:NW","1","1","0","222196.3","1987.5","6994.7","18106.7","1","4","8","6","1","1","1","1","0","0.007575757575757576","2332.8","3000","810","[""down"",""right""]","{""num_key_presses"":4,""num_perfect"":4,""num_errors"":0,""num_randdir"":0,""num_randdir_good_moves"":0,""num_whilered"":0,""num_whileblue"":0,""num_blue"":0,""num_good_moves"":4}","[292.22232142857143,297.12857142857143,0.8,292.22232142857143,297.12857142857143,103.7,292.22232142857143,297.12857142857143,204.2,292.22232142857143,297.12857142857143,309.3,292.22232142857143,297.12857142857143,421.2,292.22232142857143,297.12857142857143,529.9,292.22232142857143,297.12857142857143,633.7,292.22232142857143,297.12857142857143,733.9,292.22232142857143,297.12857142857143,842.4,292.22232142857143,297.12857142857143,943.6,292.22232142857143,297.12857142857143,1043.8,297.22232142857143,307.12857142857143,1144.1,321.22232142857143,362.12857142857143,1248.9,386.22232142857143,424.12857142857143,1349.6,386.22232142857143,424.12857142857143,1458.7,386.22232142857143,424.12857142857143,1561.9,481.22232142857143,483.12857142857143,1664.2,484.22232142857143,485.12857142857143,1764.6,485.22232142857143,486.12857142857143,1866.6,520.2223214285714,524.1285714285714,1969.3,531.2223214285714,529.1285714285714,2072.4,531.2223214285714,529.1285714285714,2177,531.2223214285714,529.1285714285714,2281.1,531.2223214285714,529.1285714285714,2383.6,531.2223214285714,529.1285714285714,2485.2,531.2223214285714,529.1285714285714,2590.7,531.2223214285714,529.1285714285714,2694,531.2223214285714,529.1285714285714,2798,531.2223214285714,529.1285714285714,2898.1,531.2223214285714,529.1285714285714,3026.2,531.2223214285714,529.1285714285714,3129.6,531.2223214285714,529.1285714285714,3238.9,531.2223214285714,529.1285714285714,3340.2,531.2223214285714,529.1285714285714,3444.5,531.2223214285714,529.1285714285714,3574,531.2223214285714,529.1285714285714,3674.2,531.2223214285714,529.1285714285714,3784.9,531.2223214285714,529.1285714285714,3889.6,531.2223214285714,529.1285714285714,3991.6,531.2223214285714,529.1285714285714,4093.6,531.2223214285714,529.1285714285714,4193.8,531.2223214285714,529.1285714285714,4293.8,531.2223214285714,529.1285714285714,4393.9,531.2223214285714,529.1285714285714,4508.2,531.2223214285714,529.1285714285714,4608.8,531.2223214285714,529.1285714285714,4726.5,531.2223214285714,529.1285714285714,4827.3,531.2223214285714,529.1285714285714,4928.3]","[1728.3,1728.4,1000,0,728.4,""smooth"",""right"",""right"",""good_move"",4585.4,2855.7,2362.7,1729.8,492.9,""smooth"",""right"",""right"",""good_move"",7859.6,3270,2141.8,4589.6,1128.2,""smooth"",""down"",""down"",""good_move"",11010,3148.5,2679.2,7861.7,469.3,""smooth"",""down"",""down"",""good_move""]","",""
