"rt","response_timestamp","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","PROLIFIC_PID","STUDY_ID","SESSION_ID","WEEK","prolific_id","week","realtime","success","responses","item_order","radio_event_ids","radio_event_times","key_event_times","mouse_event_times","straightlining","zigzagging","honeypot","eventType","view_history","slider_start","which_type","canvas_config","goals_layout","control_level","trial_number","tutorial_trial_number","trial_start_time","phase1_start_time","phase2_start_time","phase3_start_time","goal_1_value","goal_1_distance","goal_2_value","goal_2_distance","goal_selected","outcome","outcome_total","participant_final_score","participant_initial_score","participant_final_score_prop","goal_choice_rt","allocated_time","allocated_time_remaining","goal_direction","counts","mouse_movements","key_presses","question_order","question_id"
"1571","1752050345292","<p style='font-size:40px;line-height:1.25'><strong>Welcome to the experiment!</strong></p><p style='font-size:1.1em;line-height:1.25'>Thank you for participanting in our experiment again! You will be asked to play the Dysfunctional Ball Game again. We will briefly recap the rules before we start.</p><p style='font-size:1.1em;line-height:1.25'>Press <strong>Next</strong> to continue.</p>","0","custom-html-button-response","0","1577","0.0-0.0","6","1","2025-07-09 08:38:59","01610cd0009c79a99da7d0a3353eb402","31.52.104.175","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","5d1290103b20b0000102e8e3","683db7602f5db6a34d12d064","686e2a819f8d7f413b8f7800","1","5d1290103b20b0000102e8e3","1","2025-07-09T08:39:05.295Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11758","","","","fullscreen","1","14354","0.0-1.0","6","1","2025-07-09 08:38:59","01610cd0009c79a99da7d0a3353eb402","31.52.104.175","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","5d1290103b20b0000102e8e3","683db7602f5db6a34d12d064","686e2a819f8d7f413b8f7800","1","5d1290103b20b0000102e8e3","1","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2038","1752050360112","<p style='font-size:1.1em;line-height:1.25'>In the following, we will ask you a few questions relating to your feelings in the last 24 hours.<br></p><p style='font-size:1.1em;line-height:1.25'>Press the <strong>Next</strong> button to continue.</p>","0","custom-html-button-response","2","16396","0.0-2.0-0.0","6","1","2025-07-09 08:38:59","01610cd0009c79a99da7d0a3353eb402","31.52.104.175","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","5d1290103b20b0000102e8e3","683db7602f5db6a34d12d064","686e2a819f8d7f413b8f7800","1","5d1290103b20b0000102e8e3","1","2025-07-09T08:39:20.113Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"73624.5","","","","survey-template","3","90029","0.0-2.0-1.0","6","1","2025-07-09 08:38:59","01610cd0009c79a99da7d0a3353eb402","31.52.104.175","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","5d1290103b20b0000102e8e3","683db7602f5db6a34d12d064","686e2a819f8d7f413b8f7800","1","5d1290103b20b0000102e8e3","1","2025-07-09T08:40:33.746Z","","{""Q01"":""1"",""Q02"":""1"",""Q03"":""1"",""Q04"":""1"",""Q05"":""0"",""Q06"":""0"",""Q07"":""0"",""Q08"":""0"",""Q09"":""2"",""Q10"":""1"",""Q11"":""1"",""Q12"":""2"",""Q13"":""5"",""Q14"":""3"",""Q15"":""0"",""Q16"":""1"",""Q17"":""2"",""Q18"":""3"",""Q19"":""0"",""Q20"":""0"",""Q21"":""1"",""Q22"":""0""}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]","[""Q01"",""Q02"",""Q03"",""Q04"",""Q05"",""Q06"",""Q07"",""Q08"",""Q09"",""Q10"",""Q11"",""Q12"",""Q13"",""Q14"",""Q15"",""Q16"",""Q17"",""Q18"",""Q18"",""Q19"",""Q20"",""Q21"",""Q22"",""Q21""]","[6417.5,7906,9883,11355.5,12843.5,14968.10000000894,16259.90000000596,22222.70000000298,24662.79999999702,26220.20000000298,27658.70000000298,31332.90000000596,34981,36026.10000000894,44310.79999999702,46274.90000000596,48884.20000000298,50357.70000000298,51109,58136.20000000298,65046.29999999702,69479.29999999702,71400.40000000596,72383.60000000894]","[]","[0.10000000894069672,6417.5,7906,9883,11355.5,12843.5,14968.10000000894,16259.90000000596,17381.90000000596,20860.10000000894,22222.70000000298,23813,24662.79999999702,26220.20000000298,27658.70000000298,31332.90000000596,33299.29999999702,34981,36026.10000000894,44310.79999999702,46274.90000000596,48884.20000000298,50357.70000000298,51109,58136.20000000298,65046.29999999702,68576,69479.29999999702,71400.40000000596,72383.60000000894,73616.40000000596]","0.36363636363636365","0.38095238095238093","0","drsp","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"13263.300000011921","","","","survey-template","4","103296","0.0-2.0-2.0","6","1","2025-07-09 08:38:59","01610cd0009c79a99da7d0a3353eb402","31.52.104.175","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","5d1290103b20b0000102e8e3","683db7602f5db6a34d12d064","686e2a819f8d7f413b8f7800","1","5d1290103b20b0000102e8e3","1","2025-07-09T08:40:47.014Z","","{""Q01"":""2"",""Q02"":""4"",""Q03"":""3""}","[0,1,2]","[""Q01"",""Q02"",""Q02"",""Q03""]","[4845.4000000059605,8140.600000008941,8661.800000011921,11309.800000011921]","[]","[4845.4000000059605,7278.100000008941,8140.600000008941,8661.800000011921,11309.800000011921,12076.60000000894,12630.40000000596,13261.90000000596]","0.3333333333333333","0.5","0","stress","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2695","","","","instructions","5","105994","0.0-3.0-0.0","6","1","2025-07-09 08:38:59","01610cd0009c79a99da7d0a3353eb402","31.52.104.175","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","5d1290103b20b0000102e8e3","683db7602f5db6a34d12d064","686e2a819f8d7f413b8f7800","1","5d1290103b20b0000102e8e3","1","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":2695}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"14904","","<p>Before you start with this game please answer the following three questions yourself. </p>
  <p>Through this game, we measure several aspects of your cognitive performance, such as reaction times, multi-tasking capabilities </p>
  <p>and the ability to assess the situation you are in.</p>
  <p></p>
  <p><b>How good do you usually are in such tasks?</b></p>","60","html-slider-response","6","120907","0.0-4.0-0.0","6","1","2025-07-09 08:38:59","01610cd0009c79a99da7d0a3353eb402","31.52.104.175","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","5d1290103b20b0000102e8e3","683db7602f5db6a34d12d064","686e2a819f8d7f413b8f7800","1","5d1290103b20b0000102e8e3","1","2025-07-09T08:41:04.624Z","","","","","","","","","","","PreSkillQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3847","","<div style=""width:500px;"">
  <p>How well do you think you will perform in this task compared to other participants?</p>
  </div>","62","html-slider-response","7","124758","0.0-4.0-1.0","6","1","2025-07-09 08:38:59","01610cd0009c79a99da7d0a3353eb402","31.52.104.175","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","5d1290103b20b0000102e8e3","683db7602f5db6a34d12d064","686e2a819f8d7f413b8f7800","1","5d1290103b20b0000102e8e3","1","2025-07-09T08:41:08.475Z","","","","","","","","","","","PrePerfQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3574","","<div style=""width:500px;"">
  <p>What best describes how you currently feel?</p>
  </div>","59","html-slider-response","8","128336","0.0-4.0-2.0","6","1","2025-07-09 08:38:59","01610cd0009c79a99da7d0a3353eb402","31.52.104.175","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","5d1290103b20b0000102e8e3","683db7602f5db6a34d12d064","686e2a819f8d7f413b8f7800","1","5d1290103b20b0000102e8e3","1","2025-07-09T08:41:12.053Z","","","","","","","","","","","PreMotivationQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","ctl-task-cpt","9","170949","0.0-5.0-0.0","6","1","2025-07-09 08:38:59","01610cd0009c79a99da7d0a3353eb402","31.52.104.175","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","5d1290103b20b0000102e8e3","683db7602f5db6a34d12d064","686e2a819f8d7f413b8f7800","1","5d1290103b20b0000102e8e3","1","2025-07-09T08:41:54.667Z","","","","","","","","","","","","","","win-only","0","g1:NW,g2:SE","1","1","0","132601.3","5741.4","10744.7","39603","1","4","8","6","2","8","8","8","0","0.06060606060606061","5003.2","3000","485","[""down"",""right""]","{""num_key_presses"":6,""num_perfect"":6,""num_errors"":0,""num_randdir"":0,""num_randdir_good_moves"":0,""num_whilered"":0,""num_whileblue"":0,""num_blue"":3,""num_good_moves"":6}","[419.57142857142856,416.1808016640799,2,419.57142857142856,416.1808016640799,110.8,419.57142857142856,416.1808016640799,211.8,419.57142857142856,416.1808016640799,315.5,419.57142857142856,416.1808016640799,417.6,419.57142857142856,416.1808016640799,517.8,419.57142857142856,416.1808016640799,624.9,419.57142857142856,416.1808016640799,731.1,419.57142857142856,416.1808016640799,837.7,419.57142857142856,416.1808016640799,939.7,419.57142857142856,416.1808016640799,1040.5,419.57142857142856,416.1808016640799,1142.6,419.57142857142856,416.1808016640799,1243.1,419.57142857142856,416.1808016640799,1351,419.57142857142856,416.1808016640799,1456,419.57142857142856,416.1808016640799,1561.3,419.57142857142856,416.1808016640799,1671,419.57142857142856,416.1808016640799,1775.6,419.57142857142856,416.1808016640799,1880.7,419.57142857142856,416.1808016640799,1984,419.57142857142856,416.1808016640799,2091,419.57142857142856,416.1808016640799,2199.8,419.57142857142856,416.1808016640799,2305.2,419.57142857142856,416.1808016640799,2406.4,419.57142857142856,416.1808016640799,2507.4,419.57142857142856,416.1808016640799,2609.9,419.57142857142856,416.1808016640799,2716.5,419.57142857142856,416.1808016640799,2817.8,419.57142857142856,416.1808016640799,2921.3,419.57142857142856,416.1808016640799,3023.2,419.57142857142856,416.1808016640799,3126.2,419.57142857142856,416.1808016640799,3226.9,419.57142857142856,416.1808016640799,3336.3,419.57142857142856,416.1808016640799,3442.7,419.57142857142856,416.1808016640799,3543.8,419.57142857142856,416.1808016640799,3652.2,419.57142857142856,416.1808016640799,3758.8,419.57142857142856,416.1808016640799,3858.8,419.57142857142856,416.1808016640799,3959.4,419.57142857142856,416.1808016640799,4060.6,419.57142857142856,416.1808016640799,4165.9,419.57142857142856,416.1808016640799,4266.2,419.57142857142856,416.1808016640799,4368.2,419.57142857142856,416.1808016640799,4469.2,419.57142857142856,416.1808016640799,4576.6,419.57142857142856,416.1808016640799,4680.5,419.57142857142856,416.1808016640799,4780.8,419.57142857142856,416.1808016640799,4882.5,419.57142857142856,416.1808016640799,4983.6]","[1643.5,1643.5,1000,0,643.5,""smooth"",""down"",""down"",""good_move"",8483,6836.2,2615.6,5248.2,619.2,""smooth"",""right"",""right"",""good_move"",12092,3606.1,2919.3,8485.9,686.9,""smooth"",""down"",""down"",""good_move"",18097.5,6003.9,2303.5,15334.6,459.5,""smooth"",""right"",""right"",""good_move"",25364.3,7265.9,3319.6,21509.1,535.6,""smooth"",""down"",""down"",""good_move"",28731.7,3366.3,2706.5,25365.4,659.8,""smooth"",""right"",""right"",""good_move""]","",""
