"rt","response_timestamp","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","PROLIFIC_PID","STUDY_ID","SESSION_ID","WEEK","prolific_id","week","realtime","success","responses","item_order","radio_event_ids","radio_event_times","key_event_times","mouse_event_times","straightlining","zigzagging","honeypot","eventType","view_history","slider_start","which_type","canvas_config","goals_layout","control_level","trial_number","tutorial_trial_number","trial_start_time","phase1_start_time","phase2_start_time","phase3_start_time","goal_1_value","goal_1_distance","goal_2_value","goal_2_distance","goal_selected","outcome","outcome_total","participant_final_score","participant_initial_score","participant_final_score_prop","goal_choice_rt","allocated_time","allocated_time_remaining","goal_direction","counts","mouse_movements","key_presses","question_order","question_id"
"1151","1752050937626","<p style='font-size:40px;line-height:1.25'><strong>Welcome to the experiment!</strong></p><p style='font-size:1.1em;line-height:1.25'>Thank you for participanting in our experiment again! You will be asked to play the Dysfunctional Ball Game again. We will briefly recap the rules before we start.</p><p style='font-size:1.1em;line-height:1.25'>Press <strong>Next</strong> to continue.</p>","0","custom-html-button-response","0","1153","0.0-0.0","18","1","2025-07-09 08:48:55","01610cd0009c79a99da7d0a3353eb402","102.182.46.148","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","Macintosh","Chrome","137.0.0.0","OS X","10_15_7","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","61099a311cb3f711346d1b05","683db7602f5db6a34d12d064","686e2cf0ccc9f8f00eb3fcf0","1","61099a311cb3f711346d1b05","1","2025-07-09T08:48:57.628Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5666","","","","fullscreen","1","7825","0.0-1.0","18","1","2025-07-09 08:48:55","01610cd0009c79a99da7d0a3353eb402","102.182.46.148","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","Macintosh","Chrome","137.0.0.0","OS X","10_15_7","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","61099a311cb3f711346d1b05","683db7602f5db6a34d12d064","686e2cf0ccc9f8f00eb3fcf0","1","61099a311cb3f711346d1b05","1","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1103","1752050945402","<p style='font-size:1.1em;line-height:1.25'>In the following, we will ask you a few questions relating to your feelings in the last 24 hours.<br></p><p style='font-size:1.1em;line-height:1.25'>Press the <strong>Next</strong> button to continue.</p>","0","custom-html-button-response","2","8929","0.0-2.0-0.0","18","1","2025-07-09 08:48:55","01610cd0009c79a99da7d0a3353eb402","102.182.46.148","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","Macintosh","Chrome","137.0.0.0","OS X","10_15_7","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","61099a311cb3f711346d1b05","683db7602f5db6a34d12d064","686e2cf0ccc9f8f00eb3fcf0","1","61099a311cb3f711346d1b05","1","2025-07-09T08:49:05.403Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"152491.09999990463","","","","survey-template","3","161429","0.0-2.0-1.0","18","1","2025-07-09 08:48:55","01610cd0009c79a99da7d0a3353eb402","102.182.46.148","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","Macintosh","Chrome","137.0.0.0","OS X","10_15_7","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","61099a311cb3f711346d1b05","683db7602f5db6a34d12d064","686e2cf0ccc9f8f00eb3fcf0","1","61099a311cb3f711346d1b05","1","2025-07-09T08:51:37.903Z","","{""Q01"":""0"",""Q02"":""0"",""Q03"":""0"",""Q04"":""1"",""Q05"":""0"",""Q06"":""2"",""Q07"":""1"",""Q08"":""3"",""Q09"":""0"",""Q10"":""0"",""Q11"":""2"",""Q12"":""0"",""Q13"":""5"",""Q14"":""1"",""Q15"":""1"",""Q16"":""0"",""Q17"":""1"",""Q18"":""0"",""Q19"":""0"",""Q20"":""1"",""Q21"":""0"",""Q22"":""0""}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]","[""Q01"",""Q02"",""Q03"",""Q04"",""Q05"",""Q06"",""Q07"",""Q08"",""Q09"",""Q10"",""Q11"",""Q12"",""Q13"",""Q14"",""Q15"",""Q16"",""Q17"",""Q18"",""Q19"",""Q20"",""Q21"",""Q22""]","[24807.700000047684,28994.099999904633,30876.39999985695,32903.200000047684,35610.59999990463,37744.89999985695,45547,50016,59099,63887.59999990463,66275.5,71597.29999995232,75052.79999995232,87497,93699.59999990463,111626.39999985695,117762.5,120416.20000004768,127485.39999985695,142958.29999995232,148806.20000004768,151589]","[]","[0.09999990463256836,24807.700000047684,28994.099999904633,30876.39999985695,32903.200000047684,35610.59999990463,37077.89999985695,37744.89999985695,45547,50016,58553.700000047684,59099,63887.59999990463,66275.5,71597.29999995232,75052.79999995232,87497,93699.59999990463,111626.39999985695,117762.5,119896.70000004768,120416.20000004768,127485.39999985695,142958.29999995232,148806.20000004768,151589,152483.89999985695]","0.5454545454545454","0.42857142857142855","0","drsp","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"21594.300000190735","","","","survey-template","4","183027","0.0-2.0-2.0","18","1","2025-07-09 08:48:55","01610cd0009c79a99da7d0a3353eb402","102.182.46.148","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","Macintosh","Chrome","137.0.0.0","OS X","10_15_7","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","61099a311cb3f711346d1b05","683db7602f5db6a34d12d064","686e2cf0ccc9f8f00eb3fcf0","1","61099a311cb3f711346d1b05","1","2025-07-09T08:51:59.502Z","","{""Q01"":""1"",""Q02"":""1"",""Q03"":""0""}","[0,1,2]","[""Q01"",""Q02"",""Q02"",""Q03""]","[10616.800000190735,14042.900000095367,14883.600000143051,20845.900000095367]","[]","[10616.800000190735,14042.900000095367,14883.600000143051,20845.900000095367,21593.5]","0.3333333333333333","0","0","stress","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16525","","","","instructions","5","199553","0.0-3.0-0.0","18","1","2025-07-09 08:48:55","01610cd0009c79a99da7d0a3353eb402","102.182.46.148","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","Macintosh","Chrome","137.0.0.0","OS X","10_15_7","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","61099a311cb3f711346d1b05","683db7602f5db6a34d12d064","686e2cf0ccc9f8f00eb3fcf0","1","61099a311cb3f711346d1b05","1","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":16524}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3717","","<p>Before you start with this game please answer the following three questions yourself. </p>
  <p>Through this game, we measure several aspects of your cognitive performance, such as reaction times, multi-tasking capabilities </p>
  <p>and the ability to assess the situation you are in.</p>
  <p></p>
  <p><b>How good do you usually are in such tasks?</b></p>","39","html-slider-response","6","203275","0.0-4.0-0.0","18","1","2025-07-09 08:48:55","01610cd0009c79a99da7d0a3353eb402","102.182.46.148","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","Macintosh","Chrome","137.0.0.0","OS X","10_15_7","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","61099a311cb3f711346d1b05","683db7602f5db6a34d12d064","686e2cf0ccc9f8f00eb3fcf0","1","61099a311cb3f711346d1b05","1","2025-07-09T08:52:19.750Z","","","","","","","","","","","PreSkillQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3253","","<div style=""width:500px;"">
  <p>How well do you think you will perform in this task compared to other participants?</p>
  </div>","35","html-slider-response","7","206531","0.0-4.0-1.0","18","1","2025-07-09 08:48:55","01610cd0009c79a99da7d0a3353eb402","102.182.46.148","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","Macintosh","Chrome","137.0.0.0","OS X","10_15_7","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","61099a311cb3f711346d1b05","683db7602f5db6a34d12d064","686e2cf0ccc9f8f00eb3fcf0","1","61099a311cb3f711346d1b05","1","2025-07-09T08:52:23.005Z","","","","","","","","","","","PrePerfQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2918","","<div style=""width:500px;"">
  <p>What best describes how you currently feel?</p>
  </div>","29","html-slider-response","8","209450","0.0-4.0-2.0","18","1","2025-07-09 08:48:55","01610cd0009c79a99da7d0a3353eb402","102.182.46.148","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","Macintosh","Chrome","137.0.0.0","OS X","10_15_7","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","61099a311cb3f711346d1b05","683db7602f5db6a34d12d064","686e2cf0ccc9f8f00eb3fcf0","1","61099a311cb3f711346d1b05","1","2025-07-09T08:52:25.925Z","","","","","","","","","","","PreMotivationQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","ctl-task-cpt","9","249425","0.0-5.0-0.0","18","1","2025-07-09 08:48:55","01610cd0009c79a99da7d0a3353eb402","102.182.46.148","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","Macintosh","Chrome","137.0.0.0","OS X","10_15_7","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","61099a311cb3f711346d1b05","683db7602f5db6a34d12d064","686e2cf0ccc9f8f00eb3fcf0","1","61099a311cb3f711346d1b05","1","2025-07-09T08:53:05.899Z","","","","","","","","","","","","","","win-only","0","g1:NW,g2:SE","1","1","0","211535.2","5239.2","10241.7","36963","1","4","8","6","2","8","6","6","0","0.045454545454545456","2102.7","3000","550","[""down"",""right""]","{""num_key_presses"":9,""num_perfect"":7,""num_errors"":2,""num_randdir"":0,""num_randdir_good_moves"":0,""num_whilered"":0,""num_whileblue"":1,""num_blue"":2,""num_good_moves"":7}","[421.57142857142856,421.47767857142856,0.7,421.57142857142856,421.47767857142856,102.9,421.57142857142856,421.47767857142856,207.5,421.57142857142856,421.47767857142856,312.2,421.57142857142856,421.47767857142856,417.3,421.57142857142856,421.47767857142856,521.4,387.57142857142856,421.47767857142856,622.5,323.57142857142856,398.47767857142856,727.1,370.57142857142856,423.47767857142856,827.5,443.57142857142856,495.47767857142856,927.5,474.57142857142856,507.47767857142856,1033,474.57142857142856,507.47767857142856,1137,474.57142857142856,507.47767857142856,1237.6,474.57142857142856,507.47767857142856,1341.8,470.57142857142856,496.47767857142856,1441.9,322.57142857142856,294.47767857142856,1542.7,286.57142857142856,216.47767857142856,1647.3,726.5714285714286,733.4776785714286,1747.4,798.5714285714286,817.4776785714286,1847.7,798.5714285714286,817.4776785714286,1953,792.5714285714286,807.4776785714286,2056.9,789.5714285714286,798.4776785714286,2157.8,789.5714285714286,798.4776785714286,2262.8,789.5714285714286,798.4776785714286,2363,789.5714285714286,798.4776785714286,2466.6,789.5714285714286,798.4776785714286,2567,788.5714285714286,798.4776785714286,2667.3,620.5714285714286,712.4776785714286,2767.3,587.5714285714286,647.4776785714286,2872.9,587.5714285714286,647.4776785714286,2977.5,587.5714285714286,647.4776785714286,3077.9,587.5714285714286,647.4776785714286,3182.6,587.5714285714286,647.4776785714286,3288.6,587.5714285714286,647.4776785714286,3392.6,587.5714285714286,647.4776785714286,3497.4,587.5714285714286,647.4776785714286,3601.8,587.5714285714286,647.4776785714286,3703.1,587.5714285714286,647.4776785714286,3807.4,587.5714285714286,647.4776785714286,3911.8,587.5714285714286,647.4776785714286,4012.7,587.5714285714286,647.4776785714286,4118,587.5714285714286,647.4776785714286,4222.8,587.5714285714286,647.4776785714286,4327.9,587.5714285714286,647.4776785714286,4431.9,587.5714285714286,647.4776785714286,4532.9,587.5714285714286,647.4776785714286,4637.4,587.5714285714286,647.4776785714286,4737.5,587.5714285714286,647.4776785714286,4842,587.5714285714286,647.4776785714286,4942.1]","[421.8,421.7,1000,0.1,-578.3,""error"",""-"",""-"",""no_move"",3633.9,3212,1838,1424.5,371.4,""smooth"",""down"",""down"",""good_move"",6033.8,2399.4,2057.7,3634.4,341.7,""smooth"",""down"",""down"",""good_move"",8700.9,2666.9,2311.9,6034.1,354.9,""smooth"",""right"",""right"",""good_move"",11350.7,2649.4,2305.6,8701.3,343.8,""smooth"",""down"",""down"",""good_move"",14392.9,3041.9,2655.4,11351,386.5,""smooth"",""right"",""right"",""good_move"",17090.7,2697.6,2386.6,14393.1,311,""while_blue"",""right"",""left"",""bad_move"",23752.7,6661.7,2446.9,20975.2,330.6,""smooth"",""right"",""right"",""good_move"",26624.1,2871.1,2505.7,23753,365.4,""smooth"",""right"",""right"",""good_move""]","",""
