"rt","response_timestamp","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","PROLIFIC_PID","STUDY_ID","SESSION_ID","WEEK","prolific_id","week","realtime","success","responses","item_order","radio_event_ids","radio_event_times","key_event_times","mouse_event_times","straightlining","zigzagging","honeypot","eventType","view_history","slider_start","which_type","canvas_config","goals_layout","control_level","trial_number","tutorial_trial_number","trial_start_time","phase1_start_time","phase2_start_time","phase3_start_time","goal_1_value","goal_1_distance","goal_2_value","goal_2_distance","goal_selected","outcome","outcome_total","participant_final_score","participant_initial_score","participant_final_score_prop","goal_choice_rt","allocated_time","allocated_time_remaining","goal_direction","counts","mouse_movements","key_presses","question_order","question_id"
"57349","1752050391927","<p style='font-size:40px;line-height:1.25'><strong>Welcome to the experiment!</strong></p><p style='font-size:1.1em;line-height:1.25'>Thank you for participanting in our experiment again! You will be asked to play the Dysfunctional Ball Game again. We will briefly recap the rules before we start.</p><p style='font-size:1.1em;line-height:1.25'>Press <strong>Next</strong> to continue.</p>","0","custom-html-button-response","0","57353","0.0-0.0","5","1","2025-07-09 08:38:54","01610cd0009c79a99da7d0a3353eb402","41.193.169.17","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,ar;q=0.8,ja;q=0.7","66a4f108a03ede09bb40255c","683db7602f5db6a34d12d064","686e2a78734006c000fbe9ed","1","66a4f108a03ede09bb40255c","1","2025-07-09T08:39:51.928Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9361","","","","fullscreen","1","67729","0.0-1.0","5","1","2025-07-09 08:38:54","01610cd0009c79a99da7d0a3353eb402","41.193.169.17","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,ar;q=0.8,ja;q=0.7","66a4f108a03ede09bb40255c","683db7602f5db6a34d12d064","686e2a78734006c000fbe9ed","1","66a4f108a03ede09bb40255c","1","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3786","1752050406091","<p style='font-size:1.1em;line-height:1.25'>In the following, we will ask you a few questions relating to your feelings in the last 24 hours.<br></p><p style='font-size:1.1em;line-height:1.25'>Press the <strong>Next</strong> button to continue.</p>","0","custom-html-button-response","2","71517","0.0-2.0-0.0","5","1","2025-07-09 08:38:54","01610cd0009c79a99da7d0a3353eb402","41.193.169.17","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,ar;q=0.8,ja;q=0.7","66a4f108a03ede09bb40255c","683db7602f5db6a34d12d064","686e2a78734006c000fbe9ed","1","66a4f108a03ede09bb40255c","1","2025-07-09T08:40:06.092Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"315248.59999990463","","","","survey-template","3","386771","0.0-2.0-1.0","5","1","2025-07-09 08:38:54","01610cd0009c79a99da7d0a3353eb402","41.193.169.17","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,ar;q=0.8,ja;q=0.7","66a4f108a03ede09bb40255c","683db7602f5db6a34d12d064","686e2a78734006c000fbe9ed","1","66a4f108a03ede09bb40255c","1","2025-07-09T08:45:21.346Z","","{""Q01"":""0"",""Q02"":""0"",""Q03"":""0"",""Q04"":""0"",""Q05"":""2"",""Q06"":""1"",""Q07"":""2"",""Q08"":""1"",""Q09"":""0"",""Q10"":""0"",""Q11"":""3"",""Q12"":""2"",""Q13"":""5"",""Q14"":""5"",""Q15"":""4"",""Q16"":""1"",""Q17"":""2"",""Q18"":""0"",""Q19"":""2"",""Q20"":""0"",""Q21"":""0"",""Q22"":""0""}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]","[""Q01"",""Q02"",""Q03"",""Q04"",""Q05"",""Q06"",""Q07"",""Q08"",""Q09"",""Q10"",""Q11"",""Q12"",""Q13"",""Q14"",""Q15"",""Q16"",""Q17"",""Q18"",""Q20"",""Q21"",""Q22"",""Q19"",""Q19""]","[19493.799999952316,20708.099999904633,22077.299999952316,23183.099999904633,24946.699999928474,28013.5,31172.699999928474,35959.39999997616,38324.59999990463,40190.699999928474,42642,44940.89999997616,47387.299999952316,193139.09999990463,197372,228119.39999997616,233543,250366,267416,272016.59999990463,276180,312093.59999990463,313284.6999999285]","[]","[0.19999992847442627,19493.799999952316,20708.099999904633,22077.299999952316,23183.099999904633,24946.699999928474,28013.5,31172.699999928474,35959.39999997616,38324.59999990463,40190.699999928474,42642,44940.89999997616,47387.299999952316,193139.09999990463,197372,224803.39999997616,226286.19999992847,228119.39999997616,233543,250366,253017.79999995232,259962.19999992847,265746.39999997616,267416,270902.39999997616,272016.59999990463,276180,305582.6999999285,310494.5,312093.59999990463,313284.6999999285,315242.2999999523]","0.45454545454545453","0.3333333333333333","0","drsp","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"18855.5","","","","survey-template","4","405628","0.0-2.0-2.0","5","1","2025-07-09 08:38:54","01610cd0009c79a99da7d0a3353eb402","41.193.169.17","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,ar;q=0.8,ja;q=0.7","66a4f108a03ede09bb40255c","683db7602f5db6a34d12d064","686e2a78734006c000fbe9ed","1","66a4f108a03ede09bb40255c","1","2025-07-09T08:45:40.203Z","","{""Q01"":""1"",""Q02"":""0"",""Q03"":""0""}","[0,1,2]","[""Q01"",""Q02"",""Q03""]","[4542.299999952316,11889.099999904633,16910.599999904633]","[]","[4542.299999952316,11889.099999904633,15806.5,16910.599999904633,18854.899999976158]","0.3333333333333333","0.5","0","stress","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"174180","","","","instructions","5","579808","0.0-3.0-0.0","5","1","2025-07-09 08:38:54","01610cd0009c79a99da7d0a3353eb402","41.193.169.17","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,ar;q=0.8,ja;q=0.7","66a4f108a03ede09bb40255c","683db7602f5db6a34d12d064","686e2a78734006c000fbe9ed","1","66a4f108a03ede09bb40255c","1","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":174180}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6702","","<p>Before you start with this game please answer the following three questions yourself. </p>
  <p>Through this game, we measure several aspects of your cognitive performance, such as reaction times, multi-tasking capabilities </p>
  <p>and the ability to assess the situation you are in.</p>
  <p></p>
  <p><b>How good do you usually are in such tasks?</b></p>","49","html-slider-response","6","586511","0.0-4.0-0.0","5","1","2025-07-09 08:38:54","01610cd0009c79a99da7d0a3353eb402","41.193.169.17","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,ar;q=0.8,ja;q=0.7","66a4f108a03ede09bb40255c","683db7602f5db6a34d12d064","686e2a78734006c000fbe9ed","1","66a4f108a03ede09bb40255c","1","2025-07-09T08:48:41.086Z","","","","","","","","","","","PreSkillQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6594","","<div style=""width:500px;"">
  <p>How well do you think you will perform in this task compared to other participants?</p>
  </div>","49","html-slider-response","7","593106","0.0-4.0-1.0","5","1","2025-07-09 08:38:54","01610cd0009c79a99da7d0a3353eb402","41.193.169.17","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,ar;q=0.8,ja;q=0.7","66a4f108a03ede09bb40255c","683db7602f5db6a34d12d064","686e2a78734006c000fbe9ed","1","66a4f108a03ede09bb40255c","1","2025-07-09T08:48:47.682Z","","","","","","","","","","","PrePerfQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6280","","<div style=""width:500px;"">
  <p>What best describes how you currently feel?</p>
  </div>","94","html-slider-response","8","599389","0.0-4.0-2.0","5","1","2025-07-09 08:38:54","01610cd0009c79a99da7d0a3353eb402","41.193.169.17","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,ar;q=0.8,ja;q=0.7","66a4f108a03ede09bb40255c","683db7602f5db6a34d12d064","686e2a78734006c000fbe9ed","1","66a4f108a03ede09bb40255c","1","2025-07-09T08:48:53.964Z","","","","","","","","","","","PreMotivationQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","ctl-task-cpt","9","639980","0.0-5.0-0.0","5","1","2025-07-09 08:38:54","01610cd0009c79a99da7d0a3353eb402","41.193.169.17","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,ar;q=0.8,ja;q=0.7","66a4f108a03ede09bb40255c","683db7602f5db6a34d12d064","686e2a78734006c000fbe9ed","1","66a4f108a03ede09bb40255c","1","2025-07-09T08:49:34.555Z","","","","","","","","","","","","","","win-only","3","g1:SW,g2:NE","1","1","0","601387.8","3232.5","8236.4","37583.6","1","4","4","6","1","1","0","0","0","0","5003.8","3000","935","[""down"",""left""]","{""num_key_presses"":5,""num_perfect"":4,""num_errors"":1,""num_randdir"":0,""num_randdir_good_moves"":0,""num_whilered"":0,""num_whileblue"":0,""num_blue"":5,""num_good_moves"":4}","[418.07142857142856,414.6808016640799,0.2,418.07142857142856,414.6808016640799,103.8,418.07142857142856,414.6808016640799,208.3,418.07142857142856,414.6808016640799,314.4,418.07142857142856,414.6808016640799,417.8,418.07142857142856,414.6808016640799,517.8,418.07142857142856,414.6808016640799,617.8,418.07142857142856,414.6808016640799,717.9,418.07142857142856,414.6808016640799,818.2,418.07142857142856,414.6808016640799,924.3,418.07142857142856,414.6808016640799,1028.8,418.07142857142856,414.6808016640799,1129,418.07142857142856,414.6808016640799,1234.4,418.07142857142856,414.6808016640799,1334.6,418.07142857142856,414.6808016640799,1438.5,418.07142857142856,414.6808016640799,1543.9,418.07142857142856,414.6808016640799,1644.2,418.07142857142856,414.6808016640799,1748.4,418.07142857142856,414.6808016640799,1848.9,418.07142857142856,414.6808016640799,1952.8,418.07142857142856,414.6808016640799,2053.4,418.07142857142856,414.6808016640799,2154.4,418.07142857142856,414.6808016640799,2258.3,418.07142857142856,414.6808016640799,2358.5,418.07142857142856,414.6808016640799,2464,418.07142857142856,414.6808016640799,2567.9,418.07142857142856,414.6808016640799,2668,418.07142857142856,414.6808016640799,2768,418.07142857142856,414.6808016640799,2873.6,418.07142857142856,414.6808016640799,2980,418.07142857142856,414.6808016640799,3084,418.07142857142856,414.6808016640799,3187.9,418.07142857142856,414.6808016640799,3288,418.07142857142856,414.6808016640799,3388.8,418.07142857142856,414.6808016640799,3493.3,418.07142857142856,414.6808016640799,3593.8,418.07142857142856,414.6808016640799,3694.5,418.07142857142856,414.6808016640799,3798.6,418.07142857142856,414.6808016640799,3903.8,418.07142857142856,414.6808016640799,4008.9,418.07142857142856,414.6808016640799,4113.7,418.07142857142856,414.6808016640799,4218,418.07142857142856,414.6808016640799,4318.3,418.07142857142856,414.6808016640799,4423.2,418.07142857142856,414.6808016640799,4528.9,418.07142857142856,414.6808016640799,4630,418.07142857142856,414.6808016640799,4734.6,418.07142857142856,414.6808016640799,4838.2,418.07142857142856,414.6808016640799,4938.7]","[353.2,353.2,1000,0,-646.8,""error"",""-"",""-"",""no_move"",8310,7956.6,2813.6,4699.6,796.9,""smooth"",""down"",""down"",""good_move"",14327,6016.3,2195,11579.2,552.8,""smooth"",""down"",""down"",""good_move"",19979.8,5652.7,2070.6,17534.3,374.9,""smooth"",""left"",""left"",""good_move"",29203.5,9223.4,2180.9,26549.6,473,""smooth"",""left"",""left"",""good_move""]","",""
