"rt","response_timestamp","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","PROLIFIC_PID","STUDY_ID","SESSION_ID","WEEK","prolific_id","week","batch","realtime","success","responses","item_order","radio_event_ids","radio_event_times","key_event_times","mouse_event_times","straightlining","zigzagging","honeypot","eventType","view_history","slider_start","which_type","canvas_config","goals_layout","control_level","trial_number","tutorial_trial_number","trial_start_time","phase1_start_time","phase2_start_time","phase3_start_time","goal_1_value","goal_1_distance","goal_2_value","goal_2_distance","goal_selected","outcome","outcome_total","participant_final_score","participant_initial_score","participant_final_score_prop","goal_choice_rt","allocated_time","allocated_time_remaining","goal_direction","counts","mouse_movements","key_presses","question_order","question_id"
"","","","","ctl-task-cpt","84","1133639","0.0-5.0-0.15","132","1","2025-07-18 13:32:30","1f75c3e559b7213887762d5229550c2b","86.12.64.131","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","ChromeOS","14541.0.0","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","674766f8e0307c4de164f7d6","683db7602f5db6a34d12d064","687a4ce2eade86a73dd5853d","1","674766f8e0307c4de164f7d6","1","","2025-07-18T13:51:25.416Z","","","","","","","","","","","","","","win-only","2","g1:SE,g2:NW","0.8","16","0","1107799.4","1806.4","6817.5","24331.5","1","4","4","6","1","1","1","21","20","0.1590909090909091","1933.7","3000","2320","[""down"",""right""]","{""num_key_presses"":4,""num_perfect"":3,""num_errors"":0,""num_randdir"":1,""num_randdir_good_moves"":1,""num_whilered"":0,""num_whileblue"":0,""num_blue"":2,""num_good_moves"":4}","[411.5714133126395,425.32142761775424,0.4,411.5714133126395,425.32142761775424,103.8,411.5714133126395,425.32142761775424,209,411.5714133126395,425.32142761775424,313.7,411.5714133126395,425.32142761775424,417,411.5714133126395,425.32142761775424,517.8,411.5714133126395,425.32142761775424,620.7,424.0714133126395,430.32142761775424,726.1,641.5714133126395,570.3214276177542,829.2,699.0714133126395,634.0714276177542,932.9,781.5714133126395,769.0714276177542,1045.3,777.8214133126395,810.3214276177542,1150.5,777.8214133126395,810.3214276177542,1250.7,777.8214133126395,810.3214276177542,1352,777.8214133126395,810.3214276177542,1457.9,777.8214133126395,810.3214276177542,1565,777.8214133126395,810.3214276177542,1665.8,777.8214133126395,810.3214276177542,1767.1,777.8214133126395,810.3214276177542,1875,777.8214133126395,810.3214276177542,1977.1,777.8214133126395,810.3214276177542,2086.1,777.8214133126395,810.3214276177542,2186.9,777.8214133126395,810.3214276177542,2290.6,777.8214133126395,810.3214276177542,2400.7,777.8214133126395,810.3214276177542,2501.6,777.8214133126395,810.3214276177542,2603.1,777.8214133126395,810.3214276177542,2705.4,777.8214133126395,810.3214276177542,2816.9,777.8214133126395,810.3214276177542,2922,777.8214133126395,810.3214276177542,3031.6,777.8214133126395,810.3214276177542,3141.9,777.8214133126395,810.3214276177542,3253.2,777.8214133126395,810.3214276177542,3357.8,777.8214133126395,810.3214276177542,3466.2,777.8214133126395,810.3214276177542,3581.6,777.8214133126395,810.3214276177542,3691.2,777.8214133126395,810.3214276177542,3797.7,777.8214133126395,810.3214276177542,3906.7,777.8214133126395,810.3214276177542,4012.2,777.8214133126395,810.3214276177542,4115.8,777.8214133126395,810.3214276177542,4222.8,777.8214133126395,810.3214276177542,4327.1,777.8214133126395,810.3214276177542,4438.5,777.8214133126395,810.3214276177542,4543.5,777.8214133126395,810.3214276177542,4644.7,777.8214133126395,810.3214276177542,4747.2,777.8214133126395,810.3214276177542,4852.6,777.8214133126395,810.3214276177542,4965.7]","[1432.3,1432.3,1000,0,432.3,""smooth"",""down"",""down"",""good_move"",4167.3,2734.1,2302,1433.2,432.1,""smooth"",""right"",""right"",""good_move"",7526.3,3348.9,2953.5,4177.5,395.4,""smooth"",""down"",""down"",""good_move"",17293.4,9766.8,2175.3,14738.4,379.7,""oops"",""right"",""right"",""good_move""]","",""
"11568","","<div style=""width:500px;"">
  <p>What determined the result of this run?</p>
  </div>","34","html-slider-response","85","1145210","0.0-5.0-1.15","132","1","2025-07-18 13:32:30","1f75c3e559b7213887762d5229550c2b","86.12.64.131","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","ChromeOS","14541.0.0","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","674766f8e0307c4de164f7d6","683db7602f5db6a34d12d064","687a4ce2eade86a73dd5853d","1","674766f8e0307c4de164f7d6","1","","2025-07-18T13:51:36.986Z","","","","","","","","","","","AttribQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41562","","<div style=""width:500px;"">
  <p>How much control did you have over the ball?</p>
  </div>","65","html-slider-response","86","1186774","0.0-5.0-2.15","132","1","2025-07-18 13:32:30","1f75c3e559b7213887762d5229550c2b","86.12.64.131","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","ChromeOS","14541.0.0","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","674766f8e0307c4de164f7d6","683db7602f5db6a34d12d064","687a4ce2eade86a73dd5853d","1","674766f8e0307c4de164f7d6","1","","2025-07-18T13:52:18.550Z","","","","","","","","","","","ControlQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3546","","<div style=""width:500px;"">
  <p>How would you describe your current emotional state?</p>
  </div>","50","html-slider-response","87","1190322","0.0-5.0-3.15","132","1","2025-07-18 13:32:30","1f75c3e559b7213887762d5229550c2b","86.12.64.131","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","ChromeOS","14541.0.0","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","674766f8e0307c4de164f7d6","683db7602f5db6a34d12d064","687a4ce2eade86a73dd5853d","1","674766f8e0307c4de164f7d6","1","","2025-07-18T13:52:22.098Z","","","","","","","","","","","StressQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4788","","<div style=""width:500px;"">
  <p>What best describes how you currently feel?</p>
  </div>","59","html-slider-response","88","1195112","0.0-5.0-4.15","132","1","2025-07-18 13:32:30","1f75c3e559b7213887762d5229550c2b","86.12.64.131","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","ChromeOS","14541.0.0","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","674766f8e0307c4de164f7d6","683db7602f5db6a34d12d064","687a4ce2eade86a73dd5853d","1","674766f8e0307c4de164f7d6","1","","2025-07-18T13:52:26.888Z","","","","","","","","","","","MotivationQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","ctl-task-cpt","89","1220173","0.0-5.0-0.16","132","1","2025-07-18 13:32:30","1f75c3e559b7213887762d5229550c2b","86.12.64.131","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","ChromeOS","14541.0.0","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","674766f8e0307c4de164f7d6","683db7602f5db6a34d12d064","687a4ce2eade86a73dd5853d","1","674766f8e0307c4de164f7d6","1","","2025-07-18T13:52:51.949Z","","","","","","","","","","","","","","win-only","0","g1:NW,g2:SE","0.6","17","0","1196621","5222.8","10225.1","22031.7","1","4","4","6","1","1","1","22","21","0.16666666666666666","2642.6","3000","2425","[""left"",""up""]","{""num_key_presses"":4,""num_perfect"":3,""num_errors"":0,""num_randdir"":1,""num_randdir_good_moves"":1,""num_whilered"":0,""num_whileblue"":0,""num_blue"":0,""num_good_moves"":4}","[420.3214133126395,415.32142761775424,0.5,420.3214133126395,415.32142761775424,108.3,420.3214133126395,415.32142761775424,210.2,420.3214133126395,415.32142761775424,314,420.3214133126395,415.32142761775424,417.8,420.3214133126395,415.32142761775424,529,420.3214133126395,415.32142761775424,642,420.3214133126395,415.32142761775424,749.5,420.3214133126395,415.32142761775424,862.8,420.3214133126395,415.32142761775424,966.2,420.3214133126395,415.32142761775424,1071,420.3214133126395,415.32142761775424,1174.3,420.3214133126395,415.32142761775424,1287.5,420.3214133126395,415.32142761775424,1394,487.8214133126395,492.82142761775424,1502.4,511.5714133126395,511.57142761775424,1612.1,560.3214133126395,552.8214276177542,1721.7,501.5714133126395,491.57142761775424,1823.7,181.5714133126395,102.82142761775425,1942.5,126.5714133126395,47.82142761775425,2051,111.5714133126395,52.82142761775425,2159.2,95.3214133126395,77.82142761775425,2267.8,92.8214133126395,79.07142761775425,2393.4,92.8214133126395,79.07142761775425,2495.1,92.8214133126395,79.07142761775425,2603.1,92.8214133126395,79.07142761775425,2723,92.8214133126395,79.07142761775425,2840.2,92.8214133126395,79.07142761775425,2953,92.8214133126395,79.07142761775425,3065.9,92.8214133126395,79.07142761775425,3182.6,92.8214133126395,79.07142761775425,3298.9,92.8214133126395,79.07142761775425,3400.2,92.8214133126395,79.07142761775425,3506.9,92.8214133126395,79.07142761775425,3617.2,92.8214133126395,79.07142761775425,3725.7,92.8214133126395,79.07142761775425,3843.2,92.8214133126395,79.07142761775425,3948.9,92.8214133126395,79.07142761775425,4053.7,92.8214133126395,79.07142761775425,4160.5,92.8214133126395,79.07142761775425,4267.3,92.8214133126395,79.07142761775425,4381.1,92.8214133126395,79.07142761775425,4485.7,92.8214133126395,79.07142761775425,4589.6,92.8214133126395,79.07142761775425,4705.1,92.8214133126395,79.07142761775425,4809.1,92.8214133126395,79.07142761775425,4909.3]","[1509.8,1509.8,1000,0,509.8,""smooth"",""up"",""up"",""good_move"",4264.3,2748.5,2101.2,1515.8,647.3,""oops"",""left"",""up"",""good_move"",7727.6,3462.9,3116.1,4264.7,346.8,""smooth"",""left"",""left"",""good_move"",11373.2,3644.6,3142.1,7728.6,502.5,""smooth"",""left"",""left"",""good_move""]","",""
"4842","","<div style=""width:500px;"">
  <p>What determined the result of this run?</p>
  </div>","35","html-slider-response","90","1225016","0.0-5.0-1.16","132","1","2025-07-18 13:32:30","1f75c3e559b7213887762d5229550c2b","86.12.64.131","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","ChromeOS","14541.0.0","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","674766f8e0307c4de164f7d6","683db7602f5db6a34d12d064","687a4ce2eade86a73dd5853d","1","674766f8e0307c4de164f7d6","1","","2025-07-18T13:52:56.793Z","","","","","","","","","","","AttribQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3448","","<div style=""width:500px;"">
  <p>How much control did you have over the ball?</p>
  </div>","68","html-slider-response","91","1228466","0.0-5.0-2.16","132","1","2025-07-18 13:32:30","1f75c3e559b7213887762d5229550c2b","86.12.64.131","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","ChromeOS","14541.0.0","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","674766f8e0307c4de164f7d6","683db7602f5db6a34d12d064","687a4ce2eade86a73dd5853d","1","674766f8e0307c4de164f7d6","1","","2025-07-18T13:53:00.243Z","","","","","","","","","","","ControlQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4465","","<div style=""width:500px;"">
  <p>How would you describe your current emotional state?</p>
  </div>","44","html-slider-response","92","1232934","0.0-5.0-3.16","132","1","2025-07-18 13:32:30","1f75c3e559b7213887762d5229550c2b","86.12.64.131","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","ChromeOS","14541.0.0","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","674766f8e0307c4de164f7d6","683db7602f5db6a34d12d064","687a4ce2eade86a73dd5853d","1","674766f8e0307c4de164f7d6","1","","2025-07-18T13:53:04.710Z","","","","","","","","","","","StressQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3328","","<div style=""width:500px;"">
  <p>What best describes how you currently feel?</p>
  </div>","63","html-slider-response","93","1236263","0.0-5.0-4.16","132","1","2025-07-18 13:32:30","1f75c3e559b7213887762d5229550c2b","86.12.64.131","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","ChromeOS","14541.0.0","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","674766f8e0307c4de164f7d6","683db7602f5db6a34d12d064","687a4ce2eade86a73dd5853d","1","674766f8e0307c4de164f7d6","1","","2025-07-18T13:53:08.040Z","","","","","","","","","","","MotivationQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","ctl-task-cpt","94","1263991","0.0-5.0-0.17","132","1","2025-07-18 13:32:30","1f75c3e559b7213887762d5229550c2b","86.12.64.131","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","ChromeOS","14541.0.0","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","674766f8e0307c4de164f7d6","683db7602f5db6a34d12d064","687a4ce2eade86a73dd5853d","1","674766f8e0307c4de164f7d6","1","","2025-07-18T13:53:35.767Z","","","","","","","","","","","","","","win-only","3","g1:SW,g2:NE","0.4","18","0","1237771.2","6754.8","11773.3","24692","1","4","8","6","1","1","1","23","22","0.17424242424242425","2194.1","3000","2600","[""down"",""left""]","{""num_key_presses"":4,""num_perfect"":2,""num_errors"":0,""num_randdir"":2,""num_randdir_good_moves"":2,""num_whilered"":0,""num_whileblue"":0,""num_blue"":0,""num_good_moves"":4}","[417.8214133126395,416.57142761775424,0.3,417.8214133126395,416.57142761775424,106.9,417.8214133126395,416.57142761775424,211.1,417.8214133126395,416.57142761775424,325.1,417.8214133126395,416.57142761775424,438.5,417.8214133126395,416.57142761775424,550.5,417.8214133126395,416.57142761775424,650.5,417.8214133126395,416.57142761775424,753.2,417.8214133126395,416.57142761775424,855.5,417.8214133126395,416.57142761775424,964.8,417.8214133126395,416.57142761775424,1068.5,417.8214133126395,416.57142761775424,1178.8,417.8214133126395,416.57142761775424,1289.5,265.3214133126395,527.8214276177542,1395.9,202.8214133126395,615.3214276177542,1502.2,161.5714133126395,667.8214276177542,1607.5,115.3214133126395,745.3214276177542,1710.9,111.5714133126395,749.0714276177542,1813.1,110.3214133126395,749.0714276177542,1926.1,110.3214133126395,749.0714276177542,2036.9,110.3214133126395,749.0714276177542,2144.2,110.3214133126395,749.0714276177542,2244.8,110.3214133126395,749.0714276177542,2345.3,110.3214133126395,749.0714276177542,2446.6,110.3214133126395,749.0714276177542,2563.9,110.3214133126395,749.0714276177542,2666.2,110.3214133126395,749.0714276177542,2772.6,110.3214133126395,749.0714276177542,2882.6,110.3214133126395,749.0714276177542,2988.9,110.3214133126395,749.0714276177542,3099.3,110.3214133126395,749.0714276177542,3199.7,110.3214133126395,749.0714276177542,3308.2,110.3214133126395,749.0714276177542,3414.9,110.3214133126395,749.0714276177542,3519.8,110.3214133126395,749.0714276177542,3627.6,110.3214133126395,749.0714276177542,3730.8,110.3214133126395,749.0714276177542,3850.5,110.3214133126395,749.0714276177542,3958.1,110.3214133126395,749.0714276177542,4065.4,110.3214133126395,749.0714276177542,4175,110.3214133126395,749.0714276177542,4279,110.3214133126395,749.0714276177542,4386.6,110.3214133126395,749.0714276177542,4495.4,110.3214133126395,749.0714276177542,4600.9,110.3214133126395,749.0714276177542,4703.4,110.3214133126395,749.0714276177542,4806,110.3214133126395,749.0714276177542,4914.4]","[1640.8,1640.8,1000,0,640.8,""smooth"",""down"",""down"",""good_move"",4156.4,2515.1,2044.8,1641.3,470.3,""oops"",""left"",""down"",""good_move"",7755.4,3598.5,3203.7,4156.9,394.8,""smooth"",""left"",""left"",""good_move"",12342,4586,2155.5,7756,2430.5,""oops"",""left"",""left"",""good_move""]","",""
"5251","","<div style=""width:500px;"">
  <p>What determined the result of this run?</p>
  </div>","36","html-slider-response","95","1269246","0.0-5.0-1.17","132","1","2025-07-18 13:32:30","1f75c3e559b7213887762d5229550c2b","86.12.64.131","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","ChromeOS","14541.0.0","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","674766f8e0307c4de164f7d6","683db7602f5db6a34d12d064","687a4ce2eade86a73dd5853d","1","674766f8e0307c4de164f7d6","1","","2025-07-18T13:53:41.022Z","","","","","","","","","","","AttribQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3874","","<div style=""width:500px;"">
  <p>How much control did you have over the ball?</p>
  </div>","63","html-slider-response","96","1273122","0.0-5.0-2.17","132","1","2025-07-18 13:32:30","1f75c3e559b7213887762d5229550c2b","86.12.64.131","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","ChromeOS","14541.0.0","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","674766f8e0307c4de164f7d6","683db7602f5db6a34d12d064","687a4ce2eade86a73dd5853d","1","674766f8e0307c4de164f7d6","1","","2025-07-18T13:53:44.898Z","","","","","","","","","","","ControlQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2769","","<div style=""width:500px;"">
  <p>How would you describe your current emotional state?</p>
  </div>","43","html-slider-response","97","1275895","0.0-5.0-3.17","132","1","2025-07-18 13:32:30","1f75c3e559b7213887762d5229550c2b","86.12.64.131","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","ChromeOS","14541.0.0","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","674766f8e0307c4de164f7d6","683db7602f5db6a34d12d064","687a4ce2eade86a73dd5853d","1","674766f8e0307c4de164f7d6","1","","2025-07-18T13:53:47.671Z","","","","","","","","","","","StressQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4483","","<div style=""width:500px;"">
  <p>What best describes how you currently feel?</p>
  </div>","62","html-slider-response","98","1280381","0.0-5.0-4.17","132","1","2025-07-18 13:32:30","1f75c3e559b7213887762d5229550c2b","86.12.64.131","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","ChromeOS","14541.0.0","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","674766f8e0307c4de164f7d6","683db7602f5db6a34d12d064","687a4ce2eade86a73dd5853d","1","674766f8e0307c4de164f7d6","1","","2025-07-18T13:53:52.157Z","","","","","","","","","","","MotivationQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","ctl-task-cpt","99","1331341","0.0-5.0-0.18","132","1","2025-07-18 13:32:30","1f75c3e559b7213887762d5229550c2b","86.12.64.131","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","ChromeOS","14541.0.0","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","674766f8e0307c4de164f7d6","683db7602f5db6a34d12d064","687a4ce2eade86a73dd5853d","1","674766f8e0307c4de164f7d6","1","","2025-07-18T13:54:43.117Z","","","","","","","","","","","","","","win-only","2","g1:SE,g2:NW","0.3","19","0","1281889.6","1888.6","6898.8","47933.3","1","4","4","6","1","1","1","24","23","0.18181818181818182","1883.4","3000","1815","[""down"",""right""]","{""num_key_presses"":12,""num_perfect"":4,""num_errors"":0,""num_randdir"":8,""num_randdir_good_moves"":4,""num_whilered"":0,""num_whileblue"":0,""num_blue"":1,""num_good_moves"":8}","[422.8214133126395,415.32142761775424,0.3,422.8214133126395,415.32142761775424,107.5,422.8214133126395,415.32142761775424,207.8,422.8214133126395,415.32142761775424,311.6,422.8214133126395,415.32142761775424,417.6,422.8214133126395,415.32142761775424,521.7,422.8214133126395,415.32142761775424,637.8,422.8214133126395,415.32142761775424,738.1,422.8214133126395,415.32142761775424,844.1,422.8214133126395,415.32142761775424,954.8,439.0714133126395,439.07142761775424,1064.9,584.0714133126395,604.0714276177542,1175.3,685.3214133126395,731.5714276177542,1288.9,742.8214133126395,790.3214276177542,1396.7,742.8214133126395,792.8214276177542,1500.1,742.8214133126395,792.8214276177542,1608,742.8214133126395,792.8214276177542,1710.6,742.8214133126395,792.8214276177542,1823.9,742.8214133126395,792.8214276177542,1924.6,742.8214133126395,792.8214276177542,2034,742.8214133126395,792.8214276177542,2140.6,742.8214133126395,792.8214276177542,2249,742.8214133126395,792.8214276177542,2350.6,742.8214133126395,792.8214276177542,2451.8,742.8214133126395,792.8214276177542,2561.1,742.8214133126395,792.8214276177542,2678.4,742.8214133126395,792.8214276177542,2791.2,742.8214133126395,792.8214276177542,2892.6,742.8214133126395,792.8214276177542,2997.9,742.8214133126395,792.8214276177542,3099.5,742.8214133126395,792.8214276177542,3208.5,742.8214133126395,792.8214276177542,3315.6,742.8214133126395,792.8214276177542,3416.5,742.8214133126395,792.8214276177542,3523.4,742.8214133126395,792.8214276177542,3626,742.8214133126395,792.8214276177542,3729.3,742.8214133126395,792.8214276177542,3839.6,742.8214133126395,792.8214276177542,3949.7,742.8214133126395,792.8214276177542,4066.8,742.8214133126395,792.8214276177542,4168.3,742.8214133126395,792.8214276177542,4271.2,742.8214133126395,792.8214276177542,4375.9,742.8214133126395,792.8214276177542,4482.5,742.8214133126395,792.8214276177542,4584.5,742.8214133126395,792.8214276177542,4689.8,742.8214133126395,792.8214276177542,4803.8,742.8214133126395,792.8214276177542,4907.3]","[1362.2,1362.2,1000,0,362.2,""oops"",""down"",""up"",""bad_move"",4483.4,3120.9,1943.9,1362.5,1177,""oops"",""right"",""right"",""good_move"",7190.2,2706.2,2352.8,4484,353.4,""oops"",""down"",""up"",""bad_move"",11460.7,4270.1,2185.3,7190.6,2084.8,""oops"",""right"",""right"",""good_move"",15139.8,3678.4,3295.6,11461.4,382.8,""smooth"",""down"",""down"",""good_move"",17787.2,2643.4,2296.3,15143.8,347.1,""oops"",""down"",""left"",""bad_move"",21316.4,3528.6,2657.7,17787.9,870.9,""smooth"",""down"",""down"",""good_move"",28131.1,6814.3,2554.4,25188.7,388,""oops"",""down"",""left"",""bad_move"",31723,3581.8,3013.4,28141.2,568.4,""smooth"",""down"",""down"",""good_move"",35182.1,3458.7,3150.5,31723.4,308.2,""oops"",""right"",""right"",""good_move"",38188.9,3006.2,2656.3,35182.7,349.9,""smooth"",""down"",""down"",""good_move"",40765.2,2575.9,2241,38189.3,334.9,""oops"",""right"",""right"",""good_move""]","",""
"7190","","<div style=""width:500px;"">
  <p>What determined the result of this run?</p>
  </div>","35","html-slider-response","100","1338533","0.0-5.0-1.18","132","1","2025-07-18 13:32:30","1f75c3e559b7213887762d5229550c2b","86.12.64.131","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","ChromeOS","14541.0.0","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","674766f8e0307c4de164f7d6","683db7602f5db6a34d12d064","687a4ce2eade86a73dd5853d","1","674766f8e0307c4de164f7d6","1","","2025-07-18T13:54:50.309Z","","","","","","","","","","","AttribQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4883","","<div style=""width:500px;"">
  <p>How much control did you have over the ball?</p>
  </div>","59","html-slider-response","101","1343417","0.0-5.0-2.18","132","1","2025-07-18 13:32:30","1f75c3e559b7213887762d5229550c2b","86.12.64.131","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","ChromeOS","14541.0.0","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","674766f8e0307c4de164f7d6","683db7602f5db6a34d12d064","687a4ce2eade86a73dd5853d","1","674766f8e0307c4de164f7d6","1","","2025-07-18T13:54:55.194Z","","","","","","","","","","","ControlQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5221","","<div style=""width:500px;"">
  <p>How would you describe your current emotional state?</p>
  </div>","44","html-slider-response","102","1348641","0.0-5.0-3.18","132","1","2025-07-18 13:32:30","1f75c3e559b7213887762d5229550c2b","86.12.64.131","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","ChromeOS","14541.0.0","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","674766f8e0307c4de164f7d6","683db7602f5db6a34d12d064","687a4ce2eade86a73dd5853d","1","674766f8e0307c4de164f7d6","1","","2025-07-18T13:55:00.418Z","","","","","","","","","","","StressQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12252","","<div style=""width:500px;"">
  <p>What best describes how you currently feel?</p>
  </div>","60","html-slider-response","103","1360895","0.0-5.0-4.18","132","1","2025-07-18 13:32:30","1f75c3e559b7213887762d5229550c2b","86.12.64.131","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","ChromeOS","14541.0.0","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","674766f8e0307c4de164f7d6","683db7602f5db6a34d12d064","687a4ce2eade86a73dd5853d","1","674766f8e0307c4de164f7d6","1","","2025-07-18T13:55:12.672Z","","","","","","","","","","","MotivationQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
