"rt","response_timestamp","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","PROLIFIC_PID","STUDY_ID","SESSION_ID","prolific_id","realtime","view_history","question_order","consent","success","question_id","eventType","responses","item_order","radio_event_ids","radio_event_times","key_event_times","mouse_event_times","straightlining","zigzagging","honeypot","which_type","canvas_config","goals_layout","control_level","trial_number","tutorial_trial_number","trial_start_time","phase1_start_time","phase2_start_time","phase3_start_time","goal_1_value","goal_1_distance","goal_2_value","goal_2_distance","goal_selected","outcome","outcome_total","participant_final_score","participant_initial_score","participant_final_score_prop","goal_choice_rt","allocated_time","allocated_time_remaining","goal_direction","counts","mouse_movements","key_presses"
"9814","","","{""mental_health_condition"":""No"",""mental_health_treatment"":""No"",""psychiatric_medication"":""No""}","survey-text","11","42926","0.0-7.0-0.0","281","1","2025-07-09 11:31:06","7701e855f2ef39aa3fd6c71abdc6918a","41.144.1.75","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","Linux","","https://app.prolific.com/","en-ZA,en-US;q=0.9,en-GB;q=0.8,en;q=0.7","67109daadd253803c7aaf522","686d226cabeef709c732f8e1","686e4cc90a7a17ac1a0c4584","67109daadd253803c7aaf522","2025-07-09T11:32:38.597Z","","","","","1","mental_health","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1576","","","{""depression_history"":[""Yes""]}","survey-multi-select","12","44622","0.0-7.0-1.0","281","1","2025-07-09 11:31:06","7701e855f2ef39aa3fd6c71abdc6918a","41.144.1.75","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","Linux","","https://app.prolific.com/","en-ZA,en-US;q=0.9,en-GB;q=0.8,en;q=0.7","67109daadd253803c7aaf522","686d226cabeef709c732f8e1","686e4cc90a7a17ac1a0c4584","67109daadd253803c7aaf522","","","[0]","","","","mental_health","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2447","","","{""depression_episodes"":""more than 5"",""depression_recent"":""Currently experiencing an episode""}","survey-multi-choice","13","47076","0.0-7.0-2.0-0.0","281","1","2025-07-09 11:31:06","7701e855f2ef39aa3fd6c71abdc6918a","41.144.1.75","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","Linux","","https://app.prolific.com/","en-ZA,en-US;q=0.9,en-GB;q=0.8,en;q=0.7","67109daadd253803c7aaf522","686d226cabeef709c732f8e1","686e4cc90a7a17ac1a0c4584","67109daadd253803c7aaf522","2025-07-09T11:32:42.746Z","","[0,1]","","","3","mental_health","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"27135.700000000186","","","","survey-template","14","74246","0.0-7.0-3.0","281","1","2025-07-09 11:31:06","7701e855f2ef39aa3fd6c71abdc6918a","41.144.1.75","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","Linux","","https://app.prolific.com/","en-ZA,en-US;q=0.9,en-GB;q=0.8,en;q=0.7","67109daadd253803c7aaf522","686d226cabeef709c732f8e1","686e4cc90a7a17ac1a0c4584","67109daadd253803c7aaf522","2025-07-09T11:33:09.917Z","","","","","","ius","{""Q01"":""4"",""Q02"":""4"",""Q03"":""4"",""Q04"":""3"",""Q05"":""4"",""Q06"":""3"",""Q07"":""4"",""Q08"":""0"",""Q09"":""4"",""Q10"":""4"",""Q11"":""4"",""Q12"":""4"",""Q13"":""4""}","[0,1,2,3,4,5,6,7,8,9,10,11,12]","[""Q01"",""Q02"",""Q03"",""Q04"",""Q05"",""Q06"",""Q07"",""Q08"",""Q09"",""Q10"",""Q11"",""Q12"",""Q13""]","[2857.2000000001863,5373.799999999814,9348.200000000186,9904.399999999441,13701.399999999441,14461.799999999814,18493.299999999814,21664.200000000186,23804.39999999944,24120.39999999944,24911.200000000186,26043.299999999814,26499.299999999814]","[]","[2857.2000000001863,5373.799999999814,9348.200000000186,9904.399999999441,13701.399999999441,14461.799999999814,18493.299999999814,21664.200000000186,23804.39999999944,24120.39999999944,24911.200000000186,26043.299999999814,26499.299999999814,27120.39999999944]","0.7692307692307693","0.5","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1281","1752060791203","<p style='font-size:1.1em;line-height:1.25'>In the following, we will ask you a few questions relating to your experiences over the past month.<br></p><p style='font-size:1.1em;line-height:1.25'>Press the <strong>Next</strong> button to continue.</p>","0","custom-html-button-response","15","75536","0.0-7.0-4.0","281","1","2025-07-09 11:31:06","7701e855f2ef39aa3fd6c71abdc6918a","41.144.1.75","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","Linux","","https://app.prolific.com/","en-ZA,en-US;q=0.9,en-GB;q=0.8,en;q=0.7","67109daadd253803c7aaf522","686d226cabeef709c732f8e1","686e4cc90a7a17ac1a0c4584","67109daadd253803c7aaf522","2025-07-09T11:33:11.207Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9521.299999999814","","","","survey-template","16","85083","0.0-7.0-5.0","281","1","2025-07-09 11:31:06","7701e855f2ef39aa3fd6c71abdc6918a","41.144.1.75","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","Linux","","https://app.prolific.com/","en-ZA,en-US;q=0.9,en-GB;q=0.8,en;q=0.7","67109daadd253803c7aaf522","686d226cabeef709c732f8e1","686e4cc90a7a17ac1a0c4584","67109daadd253803c7aaf522","2025-07-09T11:33:20.754Z","","","","","","pss","{""Q01"":""4"",""Q02"":""3"",""Q03"":""4"",""Q04"":""0"",""Q05"":""0"",""Q06"":""4"",""Q07"":""1"",""Q08"":""1"",""Q09"":""2"",""Q10"":""3""}","[0,1,2,3,4,5,6,7,8,9]","[""Q01"",""Q02"",""Q03"",""Q04"",""Q05"",""Q06"",""Q07"",""Q08"",""Q09"",""Q10""]","[2140,2569.5,3471.100000000559,3770.5,4140.4000000003725,5712,6289.9000000003725,6641.4000000003725,7885.100000000559,8778.700000000186]","[]","[0.20000000018626451,2140,2569.5,3471.100000000559,3770.5,4140.4000000003725,5712,6289.9000000003725,6641.4000000003725,7885.100000000559,8778.700000000186,9510.700000000186]","0.5","0.5555555555555556","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1009","1752060801766","<p style='font-size:1.1em;line-height:1.25'>Thank you for your answers! Now we will ask you a few more questions relating to your feelings in the last 24 hours.<br></p><p style='font-size:1.1em;line-height:1.25'>Press the <strong>Next</strong> button to continue.</p>","0","custom-html-button-response","17","86099","0.0-7.0-6.0","281","1","2025-07-09 11:31:06","7701e855f2ef39aa3fd6c71abdc6918a","41.144.1.75","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","Linux","","https://app.prolific.com/","en-ZA,en-US;q=0.9,en-GB;q=0.8,en;q=0.7","67109daadd253803c7aaf522","686d226cabeef709c732f8e1","686e4cc90a7a17ac1a0c4584","67109daadd253803c7aaf522","2025-07-09T11:33:21.769Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"71728.19999999925","","","","survey-template","18","157880","0.0-7.0-7.0","281","1","2025-07-09 11:31:06","7701e855f2ef39aa3fd6c71abdc6918a","41.144.1.75","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","Linux","","https://app.prolific.com/","en-ZA,en-US;q=0.9,en-GB;q=0.8,en;q=0.7","67109daadd253803c7aaf522","686d226cabeef709c732f8e1","686e4cc90a7a17ac1a0c4584","67109daadd253803c7aaf522","2025-07-09T11:34:33.551Z","","","","","","drsp","{""Q01"":""3"",""Q02"":""3"",""Q03"":""5"",""Q04"":""3"",""Q05"":""5"",""Q06"":""0"",""Q07"":""3"",""Q08"":""4"",""Q09"":""4"",""Q10"":""4"",""Q11"":""5"",""Q12"":""0"",""Q13"":""3"",""Q14"":""3"",""Q15"":""5"",""Q16"":""1"",""Q17"":""5"",""Q18"":""2"",""Q19"":""5"",""Q20"":""1"",""Q21"":""5""}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20]","[""Q01"",""Q02"",""Q03"",""Q04"",""Q05"",""Q05"",""Q07"",""Q08"",""Q09"",""Q10"",""Q11"",""Q13"",""Q14"",""Q15"",""Q16"",""Q17"",""Q18"",""Q19"",""Q20"",""Q21"",""Q20"",""Q18"",""Q16"",""Q10"",""Q06"",""Q12""]","[3112,3569.699999999255,4507.799999999814,5191.199999999255,5578.199999999255,5908.899999999441,8362.899999999441,9619.199999999255,10394,11871.699999999255,12498,13917.899999999441,14632.899999999441,18301.5,18569.5,19223,19504.5,20682.89999999944,21051.299999999814,21483.599999999627,30932.799999999814,34064.59999999963,37124.59999999963,41839.699999999255,49386.299999999814,59959]","[]","[0.19999999925494194,3112,3569.699999999255,4507.799999999814,5191.199999999255,5578.199999999255,5908.899999999441,8362.899999999441,9619.199999999255,10394,11871.699999999255,12498,13917.899999999441,14632.899999999441,18301.5,18569.5,19223,19504.5,20682.89999999944,21051.299999999814,21483.599999999627,21961.199999999255,30932.799999999814,34064.59999999963,37124.59999999963,41839.699999999255,45771.699999999255,49386.299999999814,55563.299999999814,59959,71698.69999999925]","0.3333333333333333","0.2","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8901","","","","survey-template","19","166794","0.0-7.0-8.0","281","1","2025-07-09 11:31:06","7701e855f2ef39aa3fd6c71abdc6918a","41.144.1.75","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","Linux","","https://app.prolific.com/","en-ZA,en-US;q=0.9,en-GB;q=0.8,en;q=0.7","67109daadd253803c7aaf522","686d226cabeef709c732f8e1","686e4cc90a7a17ac1a0c4584","67109daadd253803c7aaf522","2025-07-09T11:34:42.464Z","","","","","","stress","{""Q01"":""0"",""Q02"":""0"",""Q03"":""5""}","[0,1,2]","[""Q01"",""Q02"",""Q03""]","[6666.4000000003725,7902,8332.599999999627]","[]","[6666.4000000003725,7902,8332.599999999627,8896.400000000373]","0.6666666666666666","0.5","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11504","","","","instructions","20","178302","0.0-8.0-0.0","281","1","2025-07-09 11:31:06","7701e855f2ef39aa3fd6c71abdc6918a","41.144.1.75","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","Linux","","https://app.prolific.com/","en-ZA,en-US;q=0.9,en-GB;q=0.8,en;q=0.7","67109daadd253803c7aaf522","686d226cabeef709c732f8e1","686e4cc90a7a17ac1a0c4584","67109daadd253803c7aaf522","","[{""page_index"":0,""viewing_time"":4878},{""page_index"":1,""viewing_time"":3149},{""page_index"":2,""viewing_time"":2050},{""page_index"":3,""viewing_time"":1425}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","ctl-task-cpt","21","212929","0.0-8.0-1.0","281","1","2025-07-09 11:31:06","7701e855f2ef39aa3fd6c71abdc6918a","41.144.1.75","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","Linux","","https://app.prolific.com/","en-ZA,en-US;q=0.9,en-GB;q=0.8,en;q=0.7","67109daadd253803c7aaf522","686d226cabeef709c732f8e1","686e4cc90a7a17ac1a0c4584","67109daadd253803c7aaf522","","","","","","","","","","","","","","","","","win-only","2","g1:SE,g2:NW","1","0","1","180257","5007.7","9064.5","31600.4","2","4","4","6","1","-2","-2","0","0","0","4056.6","4000","-860","[""down"",""right""]","{""num_key_presses"":0,""num_perfect"":0,""num_errors"":0,""num_randdir"":0,""num_randdir_good_moves"":0,""num_whilered"":0,""num_whileblue"":0,""num_blue"":0,""num_good_moves"":0}","[553.4285714285714,555.2254464285714,3,553.4285714285714,555.2254464285714,263,553.4285714285714,555.2254464285714,369.4,553.4285714285714,555.2254464285714,472.7,553.4285714285714,555.2254464285714,586,553.4285714285714,555.2254464285714,687.9,553.4285714285714,555.2254464285714,791.2,553.4285714285714,555.2254464285714,996.1,553.4285714285714,555.2254464285714,1099.4,553.4285714285714,555.2254464285714,1267.8,553.4285714285714,555.2254464285714,1370.7,553.4285714285714,555.2254464285714,1480.3,553.4285714285714,555.2254464285714,1602.7,553.4285714285714,555.2254464285714,1792.7,553.4285714285714,555.2254464285714,1901,632.4285714285714,649.2254464285714,2002.4,632.4285714285714,649.2254464285714,2154.2,632.4285714285714,649.2254464285714,2359,646.4285714285714,655.2254464285714,2565.5,646.4285714285714,655.2254464285714,2687.4,646.4285714285714,655.2254464285714,2918.4,660.4285714285714,649.2254464285714,3025.1,660.4285714285714,649.2254464285714,3130.7,660.4285714285714,649.2254464285714,3240.4,660.4285714285714,649.2254464285714,3352.2,660.4285714285714,649.2254464285714,3522.7,660.4285714285714,649.2254464285714,3730.3,642.4285714285714,639.2254464285714,3882.9]","[]"
"2268","","","","instructions","22","215203","0.0-8.0-2.0","281","1","2025-07-09 11:31:06","7701e855f2ef39aa3fd6c71abdc6918a","41.144.1.75","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","Linux","","https://app.prolific.com/","en-ZA,en-US;q=0.9,en-GB;q=0.8,en;q=0.7","67109daadd253803c7aaf522","686d226cabeef709c732f8e1","686e4cc90a7a17ac1a0c4584","67109daadd253803c7aaf522","","[{""page_index"":0,""viewing_time"":2267}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","ctl-task-cpt","23","297756","0.0-8.0-3.0","281","1","2025-07-09 11:31:06","7701e855f2ef39aa3fd6c71abdc6918a","41.144.1.75","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","Linux","","https://app.prolific.com/","en-ZA,en-US;q=0.9,en-GB;q=0.8,en;q=0.7","67109daadd253803c7aaf522","686d226cabeef709c732f8e1","686e4cc90a7a17ac1a0c4584","67109daadd253803c7aaf522","","","","","","","","","","","","","","","","","win-only","2","g1:SE,g2:NW","0.35","0","3","217144.5","55716.6","59841.1","79413","2","4","8","6","2","-8","-8","0","0","0","4124.3","4000","-600","[""left"",""up""]","{""num_key_presses"":0,""num_perfect"":0,""num_errors"":0,""num_randdir"":0,""num_randdir_good_moves"":0,""num_whilered"":0,""num_whileblue"":0,""num_blue"":0,""num_good_moves"":0}","[281.7142857142857,277.5111607142857,2.4,281.7142857142857,277.5111607142857,101.2,281.7142857142857,277.5111607142857,241.3,277.7142857142857,287.5111607142857,351,277.7142857142857,287.5111607142857,464.3,283.7142857142857,281.5111607142857,700.5,283.7142857142857,281.5111607142857,945.7,283.7142857142857,281.5111607142857,1163.6,283.7142857142857,281.5111607142857,1291.9,283.7142857142857,281.5111607142857,1560.2,283.7142857142857,281.5111607142857,1663.6,283.7142857142857,281.5111607142857,1918.7,283.7142857142857,281.5111607142857,2129.4,283.7142857142857,281.5111607142857,2472.5,283.7142857142857,281.5111607142857,2668.4,283.7142857142857,281.5111607142857,2774.7,283.7142857142857,281.5111607142857,3116.2,283.7142857142857,281.5111607142857,3251.9,283.7142857142857,281.5111607142857,3559.1,283.7142857142857,281.5111607142857,3889]","[]"
