"rt","response_timestamp","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","PROLIFIC_PID","STUDY_ID","SESSION_ID","prolific_id","realtime","view_history","question_order","consent","success","question_id","eventType","responses","item_order","radio_event_ids","radio_event_times","key_event_times","mouse_event_times","straightlining","zigzagging","honeypot","which_type","canvas_config","goals_layout","control_level","trial_number","tutorial_trial_number","trial_start_time","phase1_start_time","phase2_start_time","phase3_start_time","goal_1_value","goal_1_distance","goal_2_value","goal_2_distance","goal_selected","outcome","outcome_total","participant_final_score","participant_initial_score","participant_final_score_prop","goal_choice_rt","allocated_time","allocated_time_remaining","goal_direction","counts","mouse_movements","key_presses","correct"
"4109","","","{""education"":""Bachelor's Degree (e.g., BA)""}","survey-multi-choice","10","81249","0.0-6.0-5.0","216","1","2025-07-09 09:26:41","7701e855f2ef39aa3fd6c71abdc6918a","41.48.16.87","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36","WebKit","Chrome","130.0.0.0","Linux","","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","656c8bf46599eb729c0ade1c","686d226cabeef709c732f8e1","686e312712d25ed0087b7dab","656c8bf46599eb729c0ade1c","2025-07-09T09:28:03.439Z","","[0]","","","6","demographics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"95120","","","{""mental_health_condition"":""Anxiety "",""mental_health_treatment"":""Therapy and meditation "",""psychiatric_medication"":""Prozac I take once daily ""}","survey-text","11","176411","0.0-7.0-0.0","216","1","2025-07-09 09:26:41","7701e855f2ef39aa3fd6c71abdc6918a","41.48.16.87","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36","WebKit","Chrome","130.0.0.0","Linux","","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","656c8bf46599eb729c0ade1c","686d226cabeef709c732f8e1","686e312712d25ed0087b7dab","656c8bf46599eb729c0ade1c","2025-07-09T09:29:38.603Z","","","","","1","mental_health","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5389","","","{""depression_history"":[""Yes""]}","survey-multi-select","12","181854","0.0-7.0-1.0","216","1","2025-07-09 09:26:41","7701e855f2ef39aa3fd6c71abdc6918a","41.48.16.87","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36","WebKit","Chrome","130.0.0.0","Linux","","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","656c8bf46599eb729c0ade1c","686d226cabeef709c732f8e1","686e312712d25ed0087b7dab","656c8bf46599eb729c0ade1c","","","[0]","","","","mental_health","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7101","","","{""depression_episodes"":""3-5"",""depression_recent"":""Currently experiencing an episode""}","survey-multi-choice","13","188973","0.0-7.0-2.0-0.0","216","1","2025-07-09 09:26:41","7701e855f2ef39aa3fd6c71abdc6918a","41.48.16.87","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36","WebKit","Chrome","130.0.0.0","Linux","","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","656c8bf46599eb729c0ade1c","686d226cabeef709c732f8e1","686e312712d25ed0087b7dab","656c8bf46599eb729c0ade1c","2025-07-09T09:29:51.163Z","","[0,1]","","","3","mental_health","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"92908.59999999404","","","","survey-template","14","281950","0.0-7.0-3.0","216","1","2025-07-09 09:26:41","7701e855f2ef39aa3fd6c71abdc6918a","41.48.16.87","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36","WebKit","Chrome","130.0.0.0","Linux","","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","656c8bf46599eb729c0ade1c","686d226cabeef709c732f8e1","686e312712d25ed0087b7dab","656c8bf46599eb729c0ade1c","2025-07-09T09:31:24.141Z","","","","","","ius","{""Q01"":""3"",""Q02"":""3"",""Q03"":""1"",""Q04"":""4"",""Q05"":""2"",""Q06"":""3"",""Q07"":""2"",""Q08"":""0"",""Q09"":""4"",""Q10"":""3"",""Q11"":""1"",""Q12"":""3"",""Q13"":""2""}","[0,1,2,3,4,5,6,7,8,9,10,11,12]","[""Q01"",""Q02"",""Q03"",""Q04"",""Q05"",""Q06"",""Q07"",""Q08"",""Q09"",""Q10"",""Q11"",""Q12"",""Q13""]","[39115.09999999404,42083.39999999851,46304,49293,53018.5,55988.09999999404,59304.19999999553,61553.5,65980.79999999702,76406.5,82477.09999999404,88006.69999999553,91473.29999999702]","[]","[6885.29999999702,39115.09999999404,42083.39999999851,46304,49293,53018.5,55988.09999999404,59304.19999999553,61553.5,65980.79999999702,76406.5,82477.09999999404,88006.69999999553,91473.29999999702,92893.09999999404]","0.38461538461538464","0.4166666666666667","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1624","1752053485806","<p style='font-size:1.1em;line-height:1.25'>In the following, we will ask you a few questions relating to your experiences over the past month.<br></p><p style='font-size:1.1em;line-height:1.25'>Press the <strong>Next</strong> button to continue.</p>","0","custom-html-button-response","15","283623","0.0-7.0-4.0","216","1","2025-07-09 09:26:41","7701e855f2ef39aa3fd6c71abdc6918a","41.48.16.87","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36","WebKit","Chrome","130.0.0.0","Linux","","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","656c8bf46599eb729c0ade1c","686d226cabeef709c732f8e1","686e312712d25ed0087b7dab","656c8bf46599eb729c0ade1c","2025-07-09T09:31:25.812Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"42431.89999999851","","","","survey-template","16","326075","0.0-7.0-5.0","216","1","2025-07-09 09:26:41","7701e855f2ef39aa3fd6c71abdc6918a","41.48.16.87","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36","WebKit","Chrome","130.0.0.0","Linux","","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","656c8bf46599eb729c0ade1c","686d226cabeef709c732f8e1","686e312712d25ed0087b7dab","656c8bf46599eb729c0ade1c","2025-07-09T09:32:08.264Z","","","","","","pss","{""Q01"":""2"",""Q02"":""2"",""Q03"":""2"",""Q04"":""0"",""Q05"":""1"",""Q06"":""1"",""Q07"":""2"",""Q08"":""1"",""Q09"":""3"",""Q10"":""3""}","[0,1,2,3,4,5,6,7,8,9]","[""Q01"",""Q02"",""Q03"",""Q04"",""Q05"",""Q06"",""Q07"",""Q07"",""Q08"",""Q09"",""Q10""]","[8101.39999999851,13065.10000000149,15524.39999999851,20934,24701.60000000149,27802.30000000447,31450.70000000298,31916.70000000298,35528.10000000149,37385.30000000447,39514.30000000447]","[]","[0.10000000149011612,8101.39999999851,13065.10000000149,15524.39999999851,20934,24701.60000000149,27802.30000000447,31450.70000000298,31916.70000000298,35528.10000000149,37385.30000000447,39514.30000000447,42428.80000000447]","0.4","0.3333333333333333","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8894","1752053537161","<p style='font-size:1.1em;line-height:1.25'>Thank you for your answers! Now we will ask you a few more questions relating to your feelings in the last 24 hours.<br></p><p style='font-size:1.1em;line-height:1.25'>Press the <strong>Next</strong> button to continue.</p>","0","custom-html-button-response","17","334976","0.0-7.0-6.0","216","1","2025-07-09 09:26:41","7701e855f2ef39aa3fd6c71abdc6918a","41.48.16.87","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36","WebKit","Chrome","130.0.0.0","Linux","","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","656c8bf46599eb729c0ade1c","686d226cabeef709c732f8e1","686e312712d25ed0087b7dab","656c8bf46599eb729c0ade1c","2025-07-09T09:32:17.166Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"68584","","","","survey-template","18","403679","0.0-7.0-7.0","216","1","2025-07-09 09:26:41","7701e855f2ef39aa3fd6c71abdc6918a","41.48.16.87","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36","WebKit","Chrome","130.0.0.0","Linux","","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","656c8bf46599eb729c0ade1c","686d226cabeef709c732f8e1","686e312712d25ed0087b7dab","656c8bf46599eb729c0ade1c","2025-07-09T09:33:25.879Z","","","","","","drsp","{""Q01"":""2"",""Q02"":""1"",""Q03"":""1"",""Q04"":""2"",""Q05"":""2"",""Q06"":""2"",""Q07"":""1"",""Q08"":""0"",""Q09"":""1"",""Q10"":""3"",""Q11"":""1"",""Q12"":""3"",""Q13"":""2"",""Q14"":""2"",""Q15"":""1"",""Q16"":""3"",""Q17"":""1"",""Q18"":""2"",""Q19"":""1"",""Q20"":""1"",""Q21"":""1""}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20]","[""Q01"",""Q01"",""Q02"",""Q03"",""Q04"",""Q05"",""Q06"",""Q07"",""Q08"",""Q09"",""Q10"",""Q13"",""Q11"",""Q12"",""Q14"",""Q15"",""Q16"",""Q16"",""Q18"",""Q17"",""Q19"",""Q20"",""Q20"",""Q21""]","[13923.5,15849.29999999702,17512.29999999702,19181,21282.5,22614.09999999404,24539.29999999702,26616.5,28863.69999999553,31571.89999999851,34405.29999999702,35892.59999999404,36901.5,40331.79999999702,43492.09999999404,45315.5,47562.59999999404,48351.19999999553,53290.89999999851,55104,57298.89999999851,60711.59999999404,64046.89999999851,66894.69999999553]","[]","[0.29999999701976776,13923.5,15849.29999999702,17512.29999999702,19181,21282.5,22614.09999999404,24539.29999999702,26616.5,28863.69999999553,31571.89999999851,34405.29999999702,35892.59999999404,36901.5,40331.79999999702,43492.09999999404,45315.5,47562.59999999404,48351.19999999553,53290.89999999851,55104,57298.89999999851,60711.59999999404,64046.89999999851,66894.69999999553,68542.79999999702]","0.47619047619047616","0.45","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9139.60000000149","","","","survey-template","19","412930","0.0-7.0-8.0","216","1","2025-07-09 09:26:41","7701e855f2ef39aa3fd6c71abdc6918a","41.48.16.87","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36","WebKit","Chrome","130.0.0.0","Linux","","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","656c8bf46599eb729c0ade1c","686d226cabeef709c732f8e1","686e312712d25ed0087b7dab","656c8bf46599eb729c0ade1c","2025-07-09T09:33:35.120Z","","","","","","stress","{""Q01"":""1"",""Q02"":""2"",""Q03"":""3""}","[0,1,2]","[""Q01"",""Q02"",""Q03""]","[3382.5,5872.29999999702,8194.69999999553]","[]","[3382.5,5872.29999999702,8194.69999999553,9133]","0.6666666666666666","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"96968","","","","instructions","20","509917","0.0-8.0-0.0","216","1","2025-07-09 09:26:41","7701e855f2ef39aa3fd6c71abdc6918a","41.48.16.87","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36","WebKit","Chrome","130.0.0.0","Linux","","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","656c8bf46599eb729c0ade1c","686d226cabeef709c732f8e1","686e312712d25ed0087b7dab","656c8bf46599eb729c0ade1c","","[{""page_index"":0,""viewing_time"":5467},{""page_index"":1,""viewing_time"":33815},{""page_index"":2,""viewing_time"":32353},{""page_index"":3,""viewing_time"":25294}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","ctl-task-cpt","21","546553","0.0-8.0-1.0","216","1","2025-07-09 09:26:41","7701e855f2ef39aa3fd6c71abdc6918a","41.48.16.87","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36","WebKit","Chrome","130.0.0.0","Linux","","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","656c8bf46599eb729c0ade1c","686d226cabeef709c732f8e1","686e312712d25ed0087b7dab","656c8bf46599eb729c0ade1c","","","","","","","","","","","","","","","","","win-only","0","g1:NW,g2:SE","1","0","1","511790.4","16774.4","20782.6","33421.5","2","4","4","6","2","-4","-4","0","0","0","4007.8","4000","-1550","[""down"",""right""]","{""num_key_presses"":0,""num_perfect"":0,""num_errors"":0,""num_randdir"":0,""num_randdir_good_moves"":0,""num_whilered"":0,""num_whileblue"":0,""num_blue"":0,""num_good_moves"":0}","[1375.557142857143,1383.447767857143,34,1375.557142857143,1383.447767857143,121.9,1375.557142857143,1383.447767857143,884.1,1375.557142857143,1383.447767857143,988.7,1375.557142857143,1383.447767857143,1094.1,1375.557142857143,1383.447767857143,1219.4,1375.557142857143,1383.447767857143,1337.5,1375.557142857143,1383.447767857143,1447.4,1375.557142857143,1383.447767857143,1551.2,1375.557142857143,1383.447767857143,1676.4,1375.557142857143,1383.447767857143,1776.7,1375.557142857143,1383.447767857143,1889,1375.557142857143,1383.447767857143,1993.8,1375.557142857143,1383.447767857143,2098.4,1375.557142857143,1383.447767857143,2265.6,1375.557142857143,1383.447767857143,2370.1,1375.557142857143,1383.447767857143,2482.4,1375.557142857143,1383.447767857143,2617.6,1375.557142857143,1383.447767857143,2719.3,1375.557142857143,1383.447767857143,2819.7,1375.557142857143,1383.447767857143,2932.3,1375.557142857143,1383.447767857143,3033.9,1375.557142857143,1383.447767857143,3141,1375.557142857143,1383.447767857143,3295.3,1375.557142857143,1383.447767857143,3400.5,1375.557142857143,1383.447767857143,3525.6,1375.557142857143,1383.447767857143,3686.3,1375.557142857143,1383.447767857143,3834.8,1375.557142857143,1383.447767857143,3992.5]","[]",""
"46698","","","","instructions","22","593291","0.0-8.0-2.0","216","1","2025-07-09 09:26:41","7701e855f2ef39aa3fd6c71abdc6918a","41.48.16.87","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36","WebKit","Chrome","130.0.0.0","Linux","","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","656c8bf46599eb729c0ade1c","686d226cabeef709c732f8e1","686e312712d25ed0087b7dab","656c8bf46599eb729c0ade1c","","[{""page_index"":0,""viewing_time"":46676}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","ctl-task-cpt","23","635009","0.0-8.0-3.0","216","1","2025-07-09 09:26:41","7701e855f2ef39aa3fd6c71abdc6918a","41.48.16.87","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36","WebKit","Chrome","130.0.0.0","Linux","","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","656c8bf46599eb729c0ade1c","686d226cabeef709c732f8e1","686e312712d25ed0087b7dab","656c8bf46599eb729c0ade1c","","","","","","","","","","","","","","","","","win-only","0","g1:NW,g2:SE","0.35","0","3","595083.8","20411.2","24432.3","38579.4","2","4","8","6","2","-8","-8","0","0","0","4021","4000","-1635","[""down"",""right""]","{""num_key_presses"":0,""num_perfect"":0,""num_errors"":0,""num_randdir"":0,""num_randdir_good_moves"":0,""num_whilered"":0,""num_whileblue"":0,""num_blue"":0,""num_good_moves"":0}","[1375.557142857143,1361.447767857143,7.9,1375.557142857143,1361.447767857143,111.6,1375.557142857143,1361.447767857143,248.7,1375.557142857143,1361.447767857143,435.7,1375.557142857143,1361.447767857143,565.8,1375.557142857143,1361.447767857143,681.5,1375.557142857143,1361.447767857143,811.2,1375.557142857143,1361.447767857143,943.4,1375.557142857143,1361.447767857143,1068.9,1375.557142857143,1361.447767857143,1187.2,1375.557142857143,1361.447767857143,1338.8,1375.557142857143,1361.447767857143,1494.7,1375.557142857143,1361.447767857143,1611.4,1375.557142857143,1361.447767857143,1742.9,1375.557142857143,1361.447767857143,1888.3,1375.557142857143,1361.447767857143,2027.7,1375.557142857143,1361.447767857143,2162,1375.557142857143,1361.447767857143,2263.9,1375.557142857143,1361.447767857143,2422.7,1375.557142857143,1361.447767857143,2564,1375.557142857143,1361.447767857143,2667,1375.557142857143,1361.447767857143,2771.5,1375.557142857143,1361.447767857143,2924.6,1375.557142857143,1361.447767857143,3088.3,1375.557142857143,1361.447767857143,3195.5,1375.557142857143,1361.447767857143,3296.4,1375.557142857143,1361.447767857143,3401.1,1375.557142857143,1361.447767857143,3508.3,1375.557142857143,1361.447767857143,3610.9,1375.557142857143,1361.447767857143,3740.9,1375.557142857143,1361.447767857143,3841.6]","[]",""
"62374","","","","instructions","24","697426","0.0-8.0-4.0","216","1","2025-07-09 09:26:41","7701e855f2ef39aa3fd6c71abdc6918a","41.48.16.87","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36","WebKit","Chrome","130.0.0.0","Linux","","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","656c8bf46599eb729c0ade1c","686d226cabeef709c732f8e1","686e312712d25ed0087b7dab","656c8bf46599eb729c0ade1c","","[{""page_index"":0,""viewing_time"":15934},{""page_index"":1,""viewing_time"":46423}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"129054","","","{""green_ball"":[""Ball always moves in the direction I press""]}","survey-multi-select","25","826565","0.0-8.0-5.0-0.0","216","1","2025-07-09 09:26:41","7701e855f2ef39aa3fd6c71abdc6918a","41.48.16.87","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36","WebKit","Chrome","130.0.0.0","Linux","","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","656c8bf46599eb729c0ade1c","686d226cabeef709c732f8e1","686e312712d25ed0087b7dab","656c8bf46599eb729c0ade1c","","","[0]","","","","quiz","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false"
"29852","","<p align='center'><b>INCORRECT.</b> Usually the green ball moves in the indicated direction, but sometimes it shakes and moves randomly. </p>","0","html-button-response","26","856436","0.0-8.0-5.0-1.0","216","1","2025-07-09 09:26:41","7701e855f2ef39aa3fd6c71abdc6918a","41.48.16.87","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36","WebKit","Chrome","130.0.0.0","Linux","","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","656c8bf46599eb729c0ade1c","686d226cabeef709c732f8e1","686e312712d25ed0087b7dab","656c8bf46599eb729c0ade1c","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
