"rt","response_timestamp","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","PROLIFIC_PID","STUDY_ID","SESSION_ID","prolific_id","realtime","view_history","question_order","consent","success","question_id","eventType","responses","item_order","radio_event_ids","radio_event_times","key_event_times","mouse_event_times","straightlining","zigzagging","honeypot","which_type","canvas_config","goals_layout","control_level","trial_number","tutorial_trial_number","trial_start_time","phase1_start_time","phase2_start_time","phase3_start_time","goal_1_value","goal_1_distance","goal_2_value","goal_2_distance","goal_selected","outcome","outcome_total","participant_final_score","participant_initial_score","participant_final_score_prop","goal_choice_rt","allocated_time","allocated_time_remaining","goal_direction","counts","mouse_movements","key_presses"
"12836","","","{""education"":""Higher National Certificate""}","survey-multi-choice","10","145985","0.0-6.0-5.0","147","1","2025-07-09 09:09:39","7701e855f2ef39aa3fd6c71abdc6918a","41.145.193.75","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","WebKit","Chrome","136.0.0.0","Linux","","https://app.prolific.com/","en-ZA,en-GB;q=0.9,en-US;q=0.8,en;q=0.7","66657b35b49082f6458c4bb3","686d226cabeef709c732f8e1","686e3114a58dfce1e5d49fbe","66657b35b49082f6458c4bb3","2025-07-09T09:12:10.691Z","","[0]","","","6","demographics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"199288","","","{""mental_health_condition"":""Depression "",""mental_health_treatment"":""Prozac "",""psychiatric_medication"":""Antidepressants""}","survey-text","11","345301","0.0-7.0-0.0","147","1","2025-07-09 09:09:39","7701e855f2ef39aa3fd6c71abdc6918a","41.145.193.75","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","WebKit","Chrome","136.0.0.0","Linux","","https://app.prolific.com/","en-ZA,en-GB;q=0.9,en-US;q=0.8,en;q=0.7","66657b35b49082f6458c4bb3","686d226cabeef709c732f8e1","686e3114a58dfce1e5d49fbe","66657b35b49082f6458c4bb3","2025-07-09T09:15:30.011Z","","","","","1","mental_health","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"25454","","","{""depression_history"":[""No""]}","survey-multi-select","12","370802","0.0-7.0-1.0","147","1","2025-07-09 09:09:39","7701e855f2ef39aa3fd6c71abdc6918a","41.145.193.75","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","WebKit","Chrome","136.0.0.0","Linux","","https://app.prolific.com/","en-ZA,en-GB;q=0.9,en-US;q=0.8,en;q=0.7","66657b35b49082f6458c4bb3","686d226cabeef709c732f8e1","686e3114a58dfce1e5d49fbe","66657b35b49082f6458c4bb3","","","[0]","","","","mental_health","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"83619.40000000596","","","","survey-template","13","454472","0.0-7.0-3.0","147","1","2025-07-09 09:09:39","7701e855f2ef39aa3fd6c71abdc6918a","41.145.193.75","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","WebKit","Chrome","136.0.0.0","Linux","","https://app.prolific.com/","en-ZA,en-GB;q=0.9,en-US;q=0.8,en;q=0.7","66657b35b49082f6458c4bb3","686d226cabeef709c732f8e1","686e3114a58dfce1e5d49fbe","66657b35b49082f6458c4bb3","2025-07-09T09:17:19.178Z","","","","","","ius","{""Q01"":""2"",""Q02"":""3"",""Q03"":""3"",""Q04"":""3"",""Q05"":""3"",""Q06"":""3"",""Q07"":""3"",""Q08"":""0"",""Q09"":""4"",""Q10"":""3"",""Q11"":""4"",""Q12"":""4"",""Q13"":""3""}","[0,1,2,3,4,5,6,7,8,9,10,11,12]","[""Q03"",""Q01"",""Q02"",""Q04"",""Q05"",""Q06"",""Q07"",""Q08"",""Q09"",""Q10"",""Q11"",""Q12"",""Q13""]","[24209,24993.20000000298,31785.40000000596,42996.20000000298,47235,50600.5,52943.90000000596,61294.09999999404,65152.90000000596,69559,73911.29999999702,77481,82554.59999999404]","[]","[24209,24993.20000000298,31785.40000000596,42996.20000000298,47235,50600.5,52943.90000000596,61294.09999999404,65152.90000000596,69559,73911.29999999702,77481,82554.59999999404,83601]","0.6153846153846154","0.4166666666666667","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2510","1752052641695","<p style='font-size:1.1em;line-height:1.25'>In the following, we will ask you a few questions relating to your experiences over the past month.<br></p><p style='font-size:1.1em;line-height:1.25'>Press the <strong>Next</strong> button to continue.</p>","0","custom-html-button-response","14","456992","0.0-7.0-4.0","147","1","2025-07-09 09:09:39","7701e855f2ef39aa3fd6c71abdc6918a","41.145.193.75","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","WebKit","Chrome","136.0.0.0","Linux","","https://app.prolific.com/","en-ZA,en-GB;q=0.9,en-US;q=0.8,en;q=0.7","66657b35b49082f6458c4bb3","686d226cabeef709c732f8e1","686e3114a58dfce1e5d49fbe","66657b35b49082f6458c4bb3","2025-07-09T09:17:21.698Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"164168.39999999106","","","","survey-template","15","621193","0.0-7.0-5.0","147","1","2025-07-09 09:09:39","7701e855f2ef39aa3fd6c71abdc6918a","41.145.193.75","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","WebKit","Chrome","136.0.0.0","Linux","","https://app.prolific.com/","en-ZA,en-GB;q=0.9,en-US;q=0.8,en;q=0.7","66657b35b49082f6458c4bb3","686d226cabeef709c732f8e1","686e3114a58dfce1e5d49fbe","66657b35b49082f6458c4bb3","2025-07-09T09:20:05.901Z","","","","","","pss","{""Q01"":""2"",""Q02"":""3"",""Q03"":""2"",""Q04"":""1"",""Q05"":""0"",""Q06"":""2"",""Q07"":""1"",""Q08"":""3"",""Q09"":""1"",""Q10"":""2""}","[0,1,2,3,4,5,6,7,8,9]","[""Q01"",""Q02"",""Q03"",""Q03"",""Q04"",""Q05"",""Q07"",""Q06"",""Q06"",""Q08"",""Q09"",""Q10""]","[9228.89999999106,20158.59999999404,24863.39999999106,25444,28965.29999999702,32653.59999999404,129538.29999999702,131223.29999999702,135861.39999999106,142588.20000000298,147992.20000000298,162990]","[]","[0.29999999701976776,9228.89999999106,20158.59999999404,24863.39999999106,25444,28965.29999999702,32653.59999999404,122096.59999999404,129538.29999999702,131223.29999999702,135861.39999999106,142588.20000000298,147992.20000000298,160153.39999999106,161964.70000000298,162990,164153.39999999106]","0.4","0.6666666666666666","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4932","1752052810841","<p style='font-size:1.1em;line-height:1.25'>Thank you for your answers! Now we will ask you a few more questions relating to your feelings in the last 24 hours.<br></p><p style='font-size:1.1em;line-height:1.25'>Press the <strong>Next</strong> button to continue.</p>","0","custom-html-button-response","16","626138","0.0-7.0-6.0","147","1","2025-07-09 09:09:39","7701e855f2ef39aa3fd6c71abdc6918a","41.145.193.75","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","WebKit","Chrome","136.0.0.0","Linux","","https://app.prolific.com/","en-ZA,en-GB;q=0.9,en-US;q=0.8,en;q=0.7","66657b35b49082f6458c4bb3","686d226cabeef709c732f8e1","686e3114a58dfce1e5d49fbe","66657b35b49082f6458c4bb3","2025-07-09T09:20:10.844Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"80987.19999998808","","","","survey-template","17","707181","0.0-7.0-7.0","147","1","2025-07-09 09:09:39","7701e855f2ef39aa3fd6c71abdc6918a","41.145.193.75","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","WebKit","Chrome","136.0.0.0","Linux","","https://app.prolific.com/","en-ZA,en-GB;q=0.9,en-US;q=0.8,en;q=0.7","66657b35b49082f6458c4bb3","686d226cabeef709c732f8e1","686e3114a58dfce1e5d49fbe","66657b35b49082f6458c4bb3","2025-07-09T09:21:31.887Z","","","","","","drsp","{""Q01"":""4"",""Q02"":""4"",""Q03"":""4"",""Q04"":""5"",""Q05"":""5"",""Q06"":""3"",""Q07"":""2"",""Q08"":""0"",""Q09"":""2"",""Q10"":""1"",""Q11"":""2"",""Q12"":""4"",""Q13"":""5"",""Q14"":""5"",""Q15"":""1"",""Q16"":""3"",""Q17"":""3"",""Q18"":""0"",""Q19"":""4"",""Q20"":""1"",""Q21"":""2""}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20]","[""Q01"",""Q01"",""Q02"",""Q03"",""Q04"",""Q05"",""Q06"",""Q07"",""Q08"",""Q09"",""Q10"",""Q10"",""Q11"",""Q12"",""Q13"",""Q14"",""Q15"",""Q16"",""Q17"",""Q18"",""Q19"",""Q20"",""Q21""]","[5406.899999991059,6989.699999988079,9792.79999999702,11813.29999999702,14881.89999999106,17470.59999999404,23225.5,25244.59999999404,28699.19999998808,31395.89999999106,34118.89999999106,35971.19999998808,40324.39999999106,44044.69999998808,46447.09999999404,49933.89999999106,56758.59999999404,60394.79999999702,61413.19999998808,64867.5,68435.39999999106,72640.5,78548]","[]","[0.29999999701976776,5406.899999991059,6989.699999988079,9792.79999999702,11813.29999999702,14881.89999999106,17470.59999999404,23225.5,25244.59999999404,28699.19999998808,31395.89999999106,34118.89999999106,35971.19999998808,40324.39999999106,44044.69999998808,46447.09999999404,49933.89999999106,56758.59999999404,58268.19999998808,59295,60394.79999999702,61413.19999998808,64867.5,68435.39999999106,72640.5,78548,80954.5]","0.23809523809523808","0.3","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"66398.70000000298","","","","survey-template","18","781526","0.0-7.0-8.0","147","1","2025-07-09 09:09:39","7701e855f2ef39aa3fd6c71abdc6918a","41.145.193.75","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","WebKit","Chrome","136.0.0.0","Linux","","https://app.prolific.com/","en-ZA,en-GB;q=0.9,en-US;q=0.8,en;q=0.7","66657b35b49082f6458c4bb3","686d226cabeef709c732f8e1","686e3114a58dfce1e5d49fbe","66657b35b49082f6458c4bb3","2025-07-09T09:22:46.233Z","","","","","","stress","{""Q01"":""3"",""Q02"":""1"",""Q03"":""3""}","[0,1,2]","[""Q01"",""Q02"",""Q03"",""Q03"",""Q02"",""Q03""]","[53283.5,56331.5,60636.40000000596,62922.60000000894,64275.10000000894,65007.10000000894]","[]","[53283.5,56331.5,60636.40000000596,62922.60000000894,64275.10000000894,65007.10000000894,66392.5]","0.6666666666666666","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"78316","","","","instructions","19","859851","0.0-8.0-0.0","147","1","2025-07-09 09:09:39","7701e855f2ef39aa3fd6c71abdc6918a","41.145.193.75","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","WebKit","Chrome","136.0.0.0","Linux","","https://app.prolific.com/","en-ZA,en-GB;q=0.9,en-US;q=0.8,en;q=0.7","66657b35b49082f6458c4bb3","686d226cabeef709c732f8e1","686e3114a58dfce1e5d49fbe","66657b35b49082f6458c4bb3","","[{""page_index"":0,""viewing_time"":20641},{""page_index"":1,""viewing_time"":14057},{""page_index"":2,""viewing_time"":27350},{""page_index"":3,""viewing_time"":16266}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","ctl-task-cpt","20","902628","0.0-8.0-1.0","147","1","2025-07-09 09:09:39","7701e855f2ef39aa3fd6c71abdc6918a","41.145.193.75","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","WebKit","Chrome","136.0.0.0","Linux","","https://app.prolific.com/","en-ZA,en-GB;q=0.9,en-US;q=0.8,en;q=0.7","66657b35b49082f6458c4bb3","686d226cabeef709c732f8e1","686e3114a58dfce1e5d49fbe","66657b35b49082f6458c4bb3","","","","","","","","","","","","","","","","","win-only","2","g1:SE,g2:NW","1","0","1","855762.9","16681.9","20714","39724.6","2","4","4","6","1","-2","-2","0","0","0","4032","4000","-1040","[""down"",""right""]","{""num_key_presses"":0,""num_perfect"":0,""num_errors"":0,""num_randdir"":0,""num_randdir_good_moves"":0,""num_whilered"":0,""num_whileblue"":0,""num_blue"":0,""num_good_moves"":0}","[1217.3499997615813,1215.3499923706054,3.9,1241.8499997615813,1227.5999923706054,675.5,1241.8499997615813,1227.5999923706054,806.8,1126.3499997615813,1239.8499923706054,912.7,1126.3499997615813,1239.8499923706054,1047.1,1126.3499997615813,1239.8499923706054,1160.8,1126.3499997615813,1239.8499923706054,1305.9,1126.3499997615813,1239.8499923706054,1423.5,1126.3499997615813,1239.8499923706054,1550.7,1126.3499997615813,1239.8499923706054,1651.3,1126.3499997615813,1239.8499923706054,1774.5,1126.3499997615813,1239.8499923706054,1875.7,1126.3499997615813,1239.8499923706054,2026,1126.3499997615813,1239.8499923706054,2241.1,1126.3499997615813,1239.8499923706054,2365.8,1126.3499997615813,1239.8499923706054,2514.3,1126.3499997615813,1239.8499923706054,2653.7,1126.3499997615813,1239.8499923706054,2768.1,1126.3499997615813,1239.8499923706054,2896.1,1126.3499997615813,1239.8499923706054,3052.1,1126.3499997615813,1239.8499923706054,3166.4,1126.3499997615813,1239.8499923706054,3301.6,1126.3499997615813,1239.8499923706054,3445.9,1126.3499997615813,1239.8499923706054,3604.3,1126.3499997615813,1239.8499923706054,3760,1126.3499997615813,1239.8499923706054,3862.9,1126.3499997615813,1239.8499923706054,3970]","[]"
"50170","","","","instructions","21","952802","0.0-8.0-2.0","147","1","2025-07-09 09:09:39","7701e855f2ef39aa3fd6c71abdc6918a","41.145.193.75","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","WebKit","Chrome","136.0.0.0","Linux","","https://app.prolific.com/","en-ZA,en-GB;q=0.9,en-US;q=0.8,en;q=0.7","66657b35b49082f6458c4bb3","686d226cabeef709c732f8e1","686e3114a58dfce1e5d49fbe","66657b35b49082f6458c4bb3","","[{""page_index"":0,""viewing_time"":50169}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","ctl-task-cpt","22","1026570","0.0-8.0-3.0","147","1","2025-07-09 09:09:39","7701e855f2ef39aa3fd6c71abdc6918a","41.145.193.75","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","WebKit","Chrome","136.0.0.0","Linux","","https://app.prolific.com/","en-ZA,en-GB;q=0.9,en-US;q=0.8,en;q=0.7","66657b35b49082f6458c4bb3","686d226cabeef709c732f8e1","686e3114a58dfce1e5d49fbe","66657b35b49082f6458c4bb3","","","","","","","","","","","","","","","","","win-only","2","g1:SE,g2:NW","0.35","0","3","948680.7","44377.5","48380.6","70739.6","2","4","8","6","1","-2","-2","0","0","0","4003.1","4000","-785","[""down"",""right""]","{""num_key_presses"":0,""num_perfect"":0,""num_errors"":0,""num_randdir"":0,""num_randdir_good_moves"":0,""num_whilered"":0,""num_whileblue"":0,""num_blue"":0,""num_good_moves"":0}","[1229.0999966621398,1255.5999923706054,8,1229.0999966621398,1255.5999923706054,225.1,1229.0999966621398,1255.5999923706054,365.7,1132.8499966621398,1267.8499923706054,493.4,1132.8499966621398,1267.8499923706054,619.9,1132.8499966621398,1267.8499923706054,720.1,1132.8499966621398,1267.8499923706054,828.4,1132.8499966621398,1267.8499923706054,991.8,1132.8499966621398,1267.8499923706054,1124,1132.8499966621398,1267.8499923706054,1310.9,1132.8499966621398,1267.8499923706054,1446.5,1132.8499966621398,1267.8499923706054,1627.4,1132.8499966621398,1267.8499923706054,1756.4,1132.8499966621398,1267.8499923706054,1903.2,1132.8499966621398,1267.8499923706054,2032.3,1132.8499966621398,1267.8499923706054,2182.1,1132.8499966621398,1267.8499923706054,2295.8,1132.8499966621398,1267.8499923706054,2398.4,1132.8499966621398,1267.8499923706054,2511,1390.0999966621398,1455.0999923706054,2641.8,1390.0999966621398,1455.0999923706054,2748.8,1390.0999966621398,1455.0999923706054,2853.3,1390.0999966621398,1455.0999923706054,2966.2,1341.0999966621398,1435.8499923706054,3079.2,1341.0999966621398,1435.8499923706054,3261.4,1341.0999966621398,1435.8499923706054,3424.1,1341.0999966621398,1435.8499923706054,3547.7,1341.0999966621398,1435.8499923706054,3647.9,1341.0999966621398,1435.8499923706054,3850.9,1341.0999966621398,1435.8499923706054,3992.8]","[]"
