"rt","response_timestamp","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","PROLIFIC_PID","STUDY_ID","SESSION_ID","prolific_id","realtime","view_history","question_order","consent","success","question_id","eventType","responses","item_order","radio_event_ids","radio_event_times","key_event_times","mouse_event_times","straightlining","zigzagging","honeypot","which_type","canvas_config","goals_layout","control_level","trial_number","tutorial_trial_number","trial_start_time","phase1_start_time","phase2_start_time","phase3_start_time","goal_1_value","goal_1_distance","goal_2_value","goal_2_distance","goal_selected","outcome","outcome_total","participant_final_score","participant_initial_score","participant_final_score_prop","goal_choice_rt","allocated_time","allocated_time_remaining","goal_direction","counts","mouse_movements","key_presses"
"8158","","","{""education"":""Master's Degree (e.g., MSc)""}","survey-multi-choice","10","184625","0.0-6.0-5.0","273","1","2025-07-09 11:05:18","7701e855f2ef39aa3fd6c71abdc6918a","41.144.1.75","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36","WebKit","Chrome","137.0.0.0","AndroidOS","10","https://app.prolific.com/","en-ZA,en-US;q=0.9,en-GB;q=0.8,en;q=0.7","67109daadd253803c7aaf522","686d226cabeef709c732f8e1","686e4cc90a7a17ac1a0c4584","67109daadd253803c7aaf522","2025-07-09T11:09:15.498Z","","[0]","","","6","demographics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"34010","","","{""mental_health_condition"":""No"",""mental_health_treatment"":""No"",""psychiatric_medication"":""I'm not on medication ""}","survey-text","11","218654","0.0-7.0-0.0","273","1","2025-07-09 11:05:18","7701e855f2ef39aa3fd6c71abdc6918a","41.144.1.75","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36","WebKit","Chrome","137.0.0.0","AndroidOS","10","https://app.prolific.com/","en-ZA,en-US;q=0.9,en-GB;q=0.8,en;q=0.7","67109daadd253803c7aaf522","686d226cabeef709c732f8e1","686e4cc90a7a17ac1a0c4584","67109daadd253803c7aaf522","2025-07-09T11:09:49.526Z","","","","","1","mental_health","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8139","","","{""depression_history"":[""Yes""]}","survey-multi-select","12","226820","0.0-7.0-1.0","273","1","2025-07-09 11:05:18","7701e855f2ef39aa3fd6c71abdc6918a","41.144.1.75","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36","WebKit","Chrome","137.0.0.0","AndroidOS","10","https://app.prolific.com/","en-ZA,en-US;q=0.9,en-GB;q=0.8,en;q=0.7","67109daadd253803c7aaf522","686d226cabeef709c732f8e1","686e4cc90a7a17ac1a0c4584","67109daadd253803c7aaf522","","","[0]","","","","mental_health","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11847","","","{""depression_episodes"":""more than 5"",""depression_recent"":""Currently experiencing an episode""}","survey-multi-choice","13","238679","0.0-7.0-2.0-0.0","273","1","2025-07-09 11:05:18","7701e855f2ef39aa3fd6c71abdc6918a","41.144.1.75","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36","WebKit","Chrome","137.0.0.0","AndroidOS","10","https://app.prolific.com/","en-ZA,en-US;q=0.9,en-GB;q=0.8,en;q=0.7","67109daadd253803c7aaf522","686d226cabeef709c732f8e1","686e4cc90a7a17ac1a0c4584","67109daadd253803c7aaf522","2025-07-09T11:10:09.551Z","","[0,1]","","","3","mental_health","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"103606.40000000037","","","","survey-template","14","342320","0.0-7.0-3.0","273","1","2025-07-09 11:05:18","7701e855f2ef39aa3fd6c71abdc6918a","41.144.1.75","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36","WebKit","Chrome","137.0.0.0","AndroidOS","10","https://app.prolific.com/","en-ZA,en-US;q=0.9,en-GB;q=0.8,en;q=0.7","67109daadd253803c7aaf522","686d226cabeef709c732f8e1","686e4cc90a7a17ac1a0c4584","67109daadd253803c7aaf522","2025-07-09T11:11:53.193Z","","","","","","ius","{""Q01"":""3"",""Q02"":""4"",""Q03"":""2"",""Q04"":""4"",""Q05"":""4"",""Q06"":""3"",""Q07"":""4"",""Q08"":""0"",""Q09"":""4"",""Q10"":""4"",""Q11"":""4"",""Q12"":""4"",""Q13"":""4""}","[0,1,2,3,4,5,6,7,8,9,10,11,12]","[""Q01"",""Q02"",""Q03"",""Q03"",""Q04"",""Q05"",""Q06"",""Q07"",""Q08"",""Q09"",""Q10"",""Q11"",""Q12"",""Q13""]","[18458.400000000373,24815.700000000186,31667.30000000028,33692.10000000009,41199.5,51418.700000000186,60191.90000000037,64866.30000000028,71900.70000000019,81817,85986.30000000028,90728.20000000019,97708.5,102726]","[]","[18458.400000000373,24815.700000000186,31667.30000000028,33692.10000000009,41199.5,51418.700000000186,60191.90000000037,64866.30000000028,71900.70000000019,81817,85986.30000000028,90728.20000000019,97708.5,102726,103589.40000000037]","0.6923076923076923","0.4166666666666667","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5864","1752059519061","<p style='font-size:1.1em;line-height:1.25'>In the following, we will ask you a few questions relating to your experiences over the past month.<br></p><p style='font-size:1.1em;line-height:1.25'>Press the <strong>Next</strong> button to continue.</p>","0","custom-html-button-response","15","348191","0.0-7.0-4.0","273","1","2025-07-09 11:05:18","7701e855f2ef39aa3fd6c71abdc6918a","41.144.1.75","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36","WebKit","Chrome","137.0.0.0","AndroidOS","10","https://app.prolific.com/","en-ZA,en-US;q=0.9,en-GB;q=0.8,en;q=0.7","67109daadd253803c7aaf522","686d226cabeef709c732f8e1","686e4cc90a7a17ac1a0c4584","67109daadd253803c7aaf522","2025-07-09T11:11:59.064Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"116642.6000000001","","","","survey-template","16","464855","0.0-7.0-5.0","273","1","2025-07-09 11:05:18","7701e855f2ef39aa3fd6c71abdc6918a","41.144.1.75","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36","WebKit","Chrome","137.0.0.0","AndroidOS","10","https://app.prolific.com/","en-ZA,en-US;q=0.9,en-GB;q=0.8,en;q=0.7","67109daadd253803c7aaf522","686d226cabeef709c732f8e1","686e4cc90a7a17ac1a0c4584","67109daadd253803c7aaf522","2025-07-09T11:13:55.727Z","","","","","","pss","{""Q01"":""4"",""Q02"":""4"",""Q03"":""4"",""Q04"":""0"",""Q05"":""0"",""Q06"":""4"",""Q07"":""0"",""Q08"":""0"",""Q09"":""4"",""Q10"":""4""}","[0,1,2,3,4,5,6,7,8,9]","[""Q01"",""Q02"",""Q03"",""Q04"",""Q05"",""Q06"",""Q07"",""Q08"",""Q09"",""Q10""]","[23852.200000000186,36673.40000000037,42579.10000000009,50235.60000000009,59882.10000000009,80347.5,88067,95898.6000000001,102804.1000000001,115652.1000000001]","[]","[0.20000000018626451,23852.200000000186,36673.40000000037,42579.10000000009,50235.60000000009,59882.10000000009,80347.5,88067,95898.6000000001,102804.1000000001,115652.1000000001,116628.6000000001]","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8883","1752059644615","<p style='font-size:1.1em;line-height:1.25'>Thank you for your answers! Now we will ask you a few more questions relating to your feelings in the last 24 hours.<br></p><p style='font-size:1.1em;line-height:1.25'>Press the <strong>Next</strong> button to continue.</p>","0","custom-html-button-response","17","473746","0.0-7.0-6.0","273","1","2025-07-09 11:05:18","7701e855f2ef39aa3fd6c71abdc6918a","41.144.1.75","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36","WebKit","Chrome","137.0.0.0","AndroidOS","10","https://app.prolific.com/","en-ZA,en-US;q=0.9,en-GB;q=0.8,en;q=0.7","67109daadd253803c7aaf522","686d226cabeef709c732f8e1","686e4cc90a7a17ac1a0c4584","67109daadd253803c7aaf522","2025-07-09T11:14:04.619Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"118922.3999999999","","","","survey-template","18","592717","0.0-7.0-7.0","273","1","2025-07-09 11:05:18","7701e855f2ef39aa3fd6c71abdc6918a","41.144.1.75","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36","WebKit","Chrome","137.0.0.0","AndroidOS","10","https://app.prolific.com/","en-ZA,en-US;q=0.9,en-GB;q=0.8,en;q=0.7","67109daadd253803c7aaf522","686d226cabeef709c732f8e1","686e4cc90a7a17ac1a0c4584","67109daadd253803c7aaf522","2025-07-09T11:16:03.590Z","","","","","","drsp","{""Q01"":""0"",""Q02"":""0"",""Q03"":""0"",""Q04"":""0"",""Q05"":""5"",""Q06"":""5"",""Q07"":""5"",""Q08"":""4"",""Q09"":""5"",""Q10"":""5"",""Q11"":""5"",""Q12"":""5"",""Q13"":""5"",""Q14"":""5"",""Q15"":""5"",""Q16"":""5"",""Q17"":""5"",""Q18"":""5"",""Q19"":""4"",""Q20"":""4"",""Q21"":""4""}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20]","[""Q01"",""Q02"",""Q03"",""Q04"",""Q05"",""Q06"",""Q07"",""Q08"",""Q09"",""Q10"",""Q11"",""Q12"",""Q13"",""Q14"",""Q15"",""Q16"",""Q17"",""Q18"",""Q19"",""Q20"",""Q21""]","[6735.800000000279,10574.80000000028,15802.30000000028,21094.30000000028,26837.600000000093,32226.200000000186,35723,41866.5,46702.80000000028,53132.5,58653.30000000028,63003.80000000028,66647.5,72552.70000000019,77819.6000000001,81929.5,86568.70000000019,92748.80000000028,103107.1000000001,110387.3999999999,117792.8999999999]","[]","[0.10000000009313226,6735.800000000279,10574.80000000028,15802.30000000028,21094.30000000028,26837.600000000093,32226.200000000186,35723,41866.5,46702.80000000028,53132.5,58653.30000000028,63003.80000000028,66647.5,72552.70000000019,77819.6000000001,81929.5,86568.70000000019,92748.80000000028,103107.1000000001,110387.3999999999,117792.8999999999,118893]","0.6190476190476191","0.2","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"23335.80000000028","","","","survey-template","19","616065","0.0-7.0-8.0","273","1","2025-07-09 11:05:18","7701e855f2ef39aa3fd6c71abdc6918a","41.144.1.75","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36","WebKit","Chrome","137.0.0.0","AndroidOS","10","https://app.prolific.com/","en-ZA,en-US;q=0.9,en-GB;q=0.8,en;q=0.7","67109daadd253803c7aaf522","686d226cabeef709c732f8e1","686e4cc90a7a17ac1a0c4584","67109daadd253803c7aaf522","2025-07-09T11:16:26.938Z","","","","","","stress","{""Q01"":""4"",""Q02"":""0"",""Q03"":""5""}","[0,1,2]","[""Q01"",""Q02"",""Q03""]","[10001.80000000028,14033.400000000373,22301]","[]","[10001.80000000028,14033.400000000373,22301,23331.200000000186]","0.6666666666666666","0.5","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"44657","","","","instructions","20","660726","0.0-8.0-0.0","273","1","2025-07-09 11:05:18","7701e855f2ef39aa3fd6c71abdc6918a","41.144.1.75","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36","WebKit","Chrome","137.0.0.0","AndroidOS","10","https://app.prolific.com/","en-ZA,en-US;q=0.9,en-GB;q=0.8,en;q=0.7","67109daadd253803c7aaf522","686d226cabeef709c732f8e1","686e4cc90a7a17ac1a0c4584","67109daadd253803c7aaf522","","[{""page_index"":0,""viewing_time"":28986},{""page_index"":1,""viewing_time"":9762},{""page_index"":2,""viewing_time"":3414},{""page_index"":3,""viewing_time"":2493}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","ctl-task-cpt","21","694993","0.0-8.0-1.0","273","1","2025-07-09 11:05:18","7701e855f2ef39aa3fd6c71abdc6918a","41.144.1.75","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36","WebKit","Chrome","137.0.0.0","AndroidOS","10","https://app.prolific.com/","en-ZA,en-US;q=0.9,en-GB;q=0.8,en;q=0.7","67109daadd253803c7aaf522","686d226cabeef709c732f8e1","686e4cc90a7a17ac1a0c4584","67109daadd253803c7aaf522","","","","","","","","","","","","","","","","","win-only","3","g1:SW,g2:NE","1","0","1","665589.1","4035.1","8147.2","31231.4","2","4","4","6","1","-2","-2","0","0","0","4111.2","4000","-805","[""down"",""left""]","{""num_key_presses"":0,""num_perfect"":0,""num_errors"":0,""num_randdir"":0,""num_randdir_good_moves"":0,""num_whilered"":0,""num_whileblue"":0,""num_blue"":0,""num_good_moves"":0}","[546.4285714285714,563.2254464285714,1.7,546.4285714285714,563.2254464285714,230.6,546.4285714285714,563.2254464285714,395.6,546.4285714285714,563.2254464285714,531.3,584.4285714285714,553.2254464285714,640.4,584.4285714285714,553.2254464285714,763.3,584.4285714285714,553.2254464285714,887.8,584.4285714285714,553.2254464285714,1025.1,584.4285714285714,553.2254464285714,1191.1,584.4285714285714,553.2254464285714,1294.1,584.4285714285714,553.2254464285714,1444.1,584.4285714285714,553.2254464285714,1580,464.42857142857144,661.2254464285714,1736,464.42857142857144,661.2254464285714,1839.5,464.42857142857144,661.2254464285714,2045.4,464.42857142857144,661.2254464285714,2182.1,464.42857142857144,661.2254464285714,2386.1,454.42857142857144,669.2254464285714,2503.8,454.42857142857144,669.2254464285714,2648.1,454.42857142857144,669.2254464285714,2754.6,454.42857142857144,669.2254464285714,2872,454.42857142857144,669.2254464285714,3047.3,454.42857142857144,669.2254464285714,3211.9,454.42857142857144,669.2254464285714,3395,454.42857142857144,669.2254464285714,3663.4,454.42857142857144,669.2254464285714,3891.2]","[]"
"3996","","","","instructions","22","698995","0.0-8.0-2.0","273","1","2025-07-09 11:05:18","7701e855f2ef39aa3fd6c71abdc6918a","41.144.1.75","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36","WebKit","Chrome","137.0.0.0","AndroidOS","10","https://app.prolific.com/","en-ZA,en-US;q=0.9,en-GB;q=0.8,en;q=0.7","67109daadd253803c7aaf522","686d226cabeef709c732f8e1","686e4cc90a7a17ac1a0c4584","67109daadd253803c7aaf522","","[{""page_index"":0,""viewing_time"":3995}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","ctl-task-cpt","23","759436","0.0-8.0-3.0","273","1","2025-07-09 11:05:18","7701e855f2ef39aa3fd6c71abdc6918a","41.144.1.75","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36","WebKit","Chrome","137.0.0.0","AndroidOS","10","https://app.prolific.com/","en-ZA,en-US;q=0.9,en-GB;q=0.8,en;q=0.7","67109daadd253803c7aaf522","686d226cabeef709c732f8e1","686e4cc90a7a17ac1a0c4584","67109daadd253803c7aaf522","","","","","","","","","","","","","","","","","win-only","3","g1:SW,g2:NE","0.35","0","3","703837.7","20496.4","24501.9","57413.8","2","4","8","6","1","-2","-2","0","0","0","4005.4","4000","-500","[""down"",""left""]","{""num_key_presses"":0,""num_perfect"":0,""num_errors"":0,""num_randdir"":0,""num_randdir_good_moves"":0,""num_whilered"":0,""num_whileblue"":0,""num_blue"":0,""num_good_moves"":0}","[552.4285714285714,569.2254464285714,3.8,552.4285714285714,569.2254464285714,107.9,552.4285714285714,569.2254464285714,438.4,542.4285714285714,563.2254464285714,545.1,542.4285714285714,563.2254464285714,991.9,542.4285714285714,563.2254464285714,1175.8,456.42857142857144,665.2254464285714,1283.5,472.42857142857144,665.2254464285714,1691.1,472.42857142857144,665.2254464285714,1952.5,468.42857142857144,665.2254464285714,2226.9,468.42857142857144,665.2254464285714,2327.9,464.42857142857144,671.2254464285714,2708.8,464.42857142857144,671.2254464285714,2836.3,464.42857142857144,671.2254464285714,3197.9,464.42857142857144,671.2254464285714,3441.6,464.42857142857144,671.2254464285714,3548.2,464.42857142857144,671.2254464285714,3879.8,464.42857142857144,671.2254464285714,3989.9]","[]"
