"rt","response_timestamp","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","PROLIFIC_PID","STUDY_ID","SESSION_ID","prolific_id","realtime","view_history","question_order","consent","success","question_id","eventType","responses","item_order","radio_event_ids","radio_event_times","key_event_times","mouse_event_times","straightlining","zigzagging","honeypot","which_type","canvas_config","goals_layout","control_level","trial_number","tutorial_trial_number","trial_start_time","phase1_start_time","phase2_start_time","phase3_start_time","goal_1_value","goal_1_distance","goal_2_value","goal_2_distance","goal_selected","outcome","outcome_total","participant_final_score","participant_initial_score","participant_final_score_prop","goal_choice_rt","allocated_time","allocated_time_remaining","goal_direction","counts","mouse_movements","key_presses","correct"
"1513","","","{""education"":""Bachelor's Degree (e.g., BA)""}","survey-multi-choice","10","24616","0.0-6.0-5.0","272","1","2025-07-09 10:54:41","7701e855f2ef39aa3fd6c71abdc6918a","41.145.209.230","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36","WebKit","Chrome","130.0.0.0","AndroidOS","10","https://app.prolific.com/","en-ZA,en-GB;q=0.9,en-US;q=0.8,en;q=0.7","6609666ad623bd960b559758","686d226cabeef709c732f8e1","686e38da930d5cff5f01ac40","6609666ad623bd960b559758","2025-07-09T10:55:07.753Z","","[0]","","","6","demographics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6095","","","{""mental_health_condition"":""No"",""mental_health_treatment"":""No"",""psychiatric_medication"":""""}","survey-text","11","30717","0.0-7.0-0.0","272","1","2025-07-09 10:54:41","7701e855f2ef39aa3fd6c71abdc6918a","41.145.209.230","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36","WebKit","Chrome","130.0.0.0","AndroidOS","10","https://app.prolific.com/","en-ZA,en-GB;q=0.9,en-US;q=0.8,en;q=0.7","6609666ad623bd960b559758","686d226cabeef709c732f8e1","686e38da930d5cff5f01ac40","6609666ad623bd960b559758","2025-07-09T10:55:13.854Z","","","","","1","mental_health","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1128","","","{""depression_history"":[""Yes""]}","survey-multi-select","12","31851","0.0-7.0-1.0","272","1","2025-07-09 10:54:41","7701e855f2ef39aa3fd6c71abdc6918a","41.145.209.230","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36","WebKit","Chrome","130.0.0.0","AndroidOS","10","https://app.prolific.com/","en-ZA,en-GB;q=0.9,en-US;q=0.8,en;q=0.7","6609666ad623bd960b559758","686d226cabeef709c732f8e1","686e38da930d5cff5f01ac40","6609666ad623bd960b559758","","","[0]","","","","mental_health","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4128","","","{""depression_episodes"":""1-2"",""depression_recent"":""Currently experiencing an episode""}","survey-multi-choice","13","35983","0.0-7.0-2.0-0.0","272","1","2025-07-09 10:54:41","7701e855f2ef39aa3fd6c71abdc6918a","41.145.209.230","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36","WebKit","Chrome","130.0.0.0","AndroidOS","10","https://app.prolific.com/","en-ZA,en-GB;q=0.9,en-US;q=0.8,en;q=0.7","6609666ad623bd960b559758","686d226cabeef709c732f8e1","686e38da930d5cff5f01ac40","6609666ad623bd960b559758","2025-07-09T10:55:19.120Z","","[0,1]","","","3","mental_health","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"26430.60000000149","","","","survey-template","14","62425","0.0-7.0-3.0","272","1","2025-07-09 10:54:41","7701e855f2ef39aa3fd6c71abdc6918a","41.145.209.230","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36","WebKit","Chrome","130.0.0.0","AndroidOS","10","https://app.prolific.com/","en-ZA,en-GB;q=0.9,en-US;q=0.8,en;q=0.7","6609666ad623bd960b559758","686d226cabeef709c732f8e1","686e38da930d5cff5f01ac40","6609666ad623bd960b559758","2025-07-09T10:55:45.562Z","","","","","","ius","{""Q01"":""2"",""Q02"":""1"",""Q03"":""0"",""Q04"":""2"",""Q05"":""1"",""Q06"":""3"",""Q07"":""1"",""Q08"":""0"",""Q09"":""0"",""Q10"":""1"",""Q11"":""0"",""Q12"":""2"",""Q13"":""1""}","[0,1,2,3,4,5,6,7,8,9,10,11,12]","[""Q01"",""Q02"",""Q03"",""Q04"",""Q05"",""Q06"",""Q07"",""Q08"",""Q09"",""Q10"",""Q11"",""Q12"",""Q12"",""Q08"",""Q13""]","[3146.7999999970198,3694.39999999851,4495.60000000149,5121.79999999702,5561.89999999851,7578.89999999851,8145.19999999553,8695.19999999553,10895.39999999851,13595.29999999702,14078.69999999553,14494.79999999702,14927.10000000149,20445.5,25648.5]","[]","[3146.7999999970198,3694.39999999851,4495.60000000149,5121.79999999702,5561.89999999851,7578.89999999851,8145.19999999553,8695.19999999553,10895.39999999851,13595.29999999702,14078.69999999553,14494.79999999702,14927.10000000149,16044.39999999851,20445.5,23443.60000000149,25648.5,26427.60000000149]","0.38461538461538464","0.5833333333333334","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"921","1752058546485","<p style='font-size:1.1em;line-height:1.25'>In the following, we will ask you a few questions relating to your experiences over the past month.<br></p><p style='font-size:1.1em;line-height:1.25'>Press the <strong>Next</strong> button to continue.</p>","0","custom-html-button-response","15","63349","0.0-7.0-4.0","272","1","2025-07-09 10:54:41","7701e855f2ef39aa3fd6c71abdc6918a","41.145.209.230","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36","WebKit","Chrome","130.0.0.0","AndroidOS","10","https://app.prolific.com/","en-ZA,en-GB;q=0.9,en-US;q=0.8,en;q=0.7","6609666ad623bd960b559758","686d226cabeef709c732f8e1","686e38da930d5cff5f01ac40","6609666ad623bd960b559758","2025-07-09T10:55:46.486Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12116.69999999553","","","","survey-template","16","75472","0.0-7.0-5.0","272","1","2025-07-09 10:54:41","7701e855f2ef39aa3fd6c71abdc6918a","41.145.209.230","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36","WebKit","Chrome","130.0.0.0","AndroidOS","10","https://app.prolific.com/","en-ZA,en-GB;q=0.9,en-US;q=0.8,en;q=0.7","6609666ad623bd960b559758","686d226cabeef709c732f8e1","686e38da930d5cff5f01ac40","6609666ad623bd960b559758","2025-07-09T10:55:58.609Z","","","","","","pss","{""Q01"":""1"",""Q02"":""1"",""Q03"":""1"",""Q04"":""4"",""Q05"":""3"",""Q06"":""0"",""Q07"":""3"",""Q08"":""3"",""Q09"":""0"",""Q10"":""0""}","[0,1,2,3,4,5,6,7,8,9]","[""Q01"",""Q03"",""Q02"",""Q04"",""Q05"",""Q06"",""Q07"",""Q08"",""Q09"",""Q10""]","[4682.69999999553,6865.69999999553,7248.5,7815.79999999702,8198.19999999553,8615.59999999404,9715.59999999404,10048.19999999553,10498.19999999553,10948.29999999702]","[]","[0.09999999403953552,4682.69999999553,6865.69999999553,7248.5,7815.79999999702,8198.19999999553,8615.59999999404,9715.59999999404,10048.19999999553,10498.19999999553,10948.29999999702,12114.5]","0.6","0.5555555555555556","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"742","1752058559352","<p style='font-size:1.1em;line-height:1.25'>Thank you for your answers! Now we will ask you a few more questions relating to your feelings in the last 24 hours.<br></p><p style='font-size:1.1em;line-height:1.25'>Press the <strong>Next</strong> button to continue.</p>","0","custom-html-button-response","17","76216","0.0-7.0-6.0","272","1","2025-07-09 10:54:41","7701e855f2ef39aa3fd6c71abdc6918a","41.145.209.230","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36","WebKit","Chrome","130.0.0.0","AndroidOS","10","https://app.prolific.com/","en-ZA,en-GB;q=0.9,en-US;q=0.8,en;q=0.7","6609666ad623bd960b559758","686d226cabeef709c732f8e1","686e38da930d5cff5f01ac40","6609666ad623bd960b559758","2025-07-09T10:55:59.353Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"15336.90000000596","","","","survey-template","18","91562","0.0-7.0-7.0","272","1","2025-07-09 10:54:41","7701e855f2ef39aa3fd6c71abdc6918a","41.145.209.230","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36","WebKit","Chrome","130.0.0.0","AndroidOS","10","https://app.prolific.com/","en-ZA,en-GB;q=0.9,en-US;q=0.8,en;q=0.7","6609666ad623bd960b559758","686d226cabeef709c732f8e1","686e38da930d5cff5f01ac40","6609666ad623bd960b559758","2025-07-09T10:56:14.699Z","","","","","","drsp","{""Q01"":""2"",""Q02"":""1"",""Q03"":""1"",""Q04"":""2"",""Q05"":""1"",""Q06"":""1"",""Q07"":""2"",""Q08"":""1"",""Q09"":""1"",""Q10"":""2"",""Q11"":""1"",""Q12"":""1"",""Q13"":""1"",""Q14"":""1"",""Q15"":""2"",""Q16"":""1"",""Q17"":""1"",""Q18"":""1"",""Q19"":""2"",""Q20"":""1"",""Q21"":""1""}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20]","[""Q02"",""Q03"",""Q01"",""Q04"",""Q05"",""Q06"",""Q07"",""Q08"",""Q10"",""Q09"",""Q11"",""Q12"",""Q13"",""Q14"",""Q15"",""Q16"",""Q17"",""Q18"",""Q19"",""Q20"",""Q21""]","[2451.60000000149,2913.60000000149,3701.7000000029802,4301.70000000298,4662.9000000059605,5084.4000000059605,6084.80000000447,6451,7301.10000000149,8317.80000000447,8767.30000000447,9301.5,9983.80000000447,10399.70000000298,11467.70000000298,11783.20000000298,12083.30000000447,12400.40000000596,13416.90000000596,13716.80000000447,14016.30000000447]","[]","[0.10000000149011612,2451.60000000149,2913.60000000149,3701.7000000029802,4301.70000000298,4662.9000000059605,5084.4000000059605,6084.80000000447,6451,6749.20000000298,7301.10000000149,8317.80000000447,8767.30000000447,9301.5,9983.80000000447,10399.70000000298,11467.70000000298,11783.20000000298,12083.30000000447,12400.40000000596,13416.90000000596,13716.80000000447,14016.30000000447,15332]","0.7142857142857143","0.55","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6585","","","","survey-template","19","98151","0.0-7.0-8.0","272","1","2025-07-09 10:54:41","7701e855f2ef39aa3fd6c71abdc6918a","41.145.209.230","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36","WebKit","Chrome","130.0.0.0","AndroidOS","10","https://app.prolific.com/","en-ZA,en-GB;q=0.9,en-US;q=0.8,en;q=0.7","6609666ad623bd960b559758","686d226cabeef709c732f8e1","686e38da930d5cff5f01ac40","6609666ad623bd960b559758","2025-07-09T10:56:21.289Z","","","","","","stress","{""Q01"":""1"",""Q02"":""4"",""Q03"":""1""}","[0,1,2]","[""Q02"",""Q01"",""Q02"",""Q03""]","[1768.0999999940395,2818.2999999970198,3750.7999999970198,4501.5999999940395]","[]","[1768.0999999940395,2818.2999999970198,3201.5,3750.7999999970198,4501.5999999940395,6584]","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2662","","","","instructions","20","100815","0.0-8.0-0.0","272","1","2025-07-09 10:54:41","7701e855f2ef39aa3fd6c71abdc6918a","41.145.209.230","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36","WebKit","Chrome","130.0.0.0","AndroidOS","10","https://app.prolific.com/","en-ZA,en-GB;q=0.9,en-US;q=0.8,en;q=0.7","6609666ad623bd960b559758","686d226cabeef709c732f8e1","686e38da930d5cff5f01ac40","6609666ad623bd960b559758","","[{""page_index"":0,""viewing_time"":780},{""page_index"":1,""viewing_time"":1315},{""page_index"":2,""viewing_time"":333},{""page_index"":3,""viewing_time"":233}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","ctl-task-cpt","21","124072","0.0-8.0-1.0","272","1","2025-07-09 10:54:41","7701e855f2ef39aa3fd6c71abdc6918a","41.145.209.230","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36","WebKit","Chrome","130.0.0.0","AndroidOS","10","https://app.prolific.com/","en-ZA,en-GB;q=0.9,en-US;q=0.8,en;q=0.7","6609666ad623bd960b559758","686d226cabeef709c732f8e1","686e38da930d5cff5f01ac40","6609666ad623bd960b559758","","","","","","","","","","","","","","","","","win-only","1","g1:NE,g2:SW","1","0","1","103738.8","1856.7","5863.5","20219.5","2","4","4","6","2","-4","-4","0","0","0","4006.7","4000","-1830","[""down"",""left""]","{""num_key_presses"":0,""num_perfect"":0,""num_errors"":0,""num_randdir"":0,""num_randdir_good_moves"":0,""num_whilered"":0,""num_whileblue"":0,""num_blue"":2,""num_good_moves"":0}","[589.5446638379779,602.9821376119341,2,589.5446638379779,602.9821376119341,105.1,589.5446638379779,602.9821376119341,205.1,589.5446638379779,602.9821376119341,320.8,589.5446638379779,602.9821376119341,424.3,589.5446638379779,602.9821376119341,524.3,589.5446638379779,602.9821376119341,624.3,589.5446638379779,602.9821376119341,729.3,589.5446638379779,602.9821376119341,829.3,589.5446638379779,602.9821376119341,929.3,724.5446638379779,471.73213761193415,1030.5,724.5446638379779,471.73213761193415,1139.6,707.6696638379779,499.85713761193415,1245.2,707.6696638379779,499.85713761193415,1349.3,707.6696638379779,499.85713761193415,1449.7,707.6696638379779,499.85713761193415,1552.3,707.6696638379779,512.9821376119341,1661.1,707.6696638379779,512.9821376119341,1764.3,692.6696638379779,494.23213761193415,1864.3,692.6696638379779,494.23213761193415,1964.4,713.2946638379779,520.4821376119341,2068.5,713.2946638379779,520.4821376119341,2169,713.2946638379779,520.4821376119341,2269.6,713.2946638379779,520.4821376119341,2369.6,713.2946638379779,520.4821376119341,2470.8,713.2946638379779,520.4821376119341,2574.3,728.2946638379779,539.2321376119341,2679.3,728.2946638379779,539.2321376119341,2779.6,685.1696638379779,539.2321376119341,2889.7,685.1696638379779,539.2321376119341,2990.3,696.4196638379779,507.35713761193415,3096.3,696.4196638379779,507.35713761193415,3198.5,696.4196638379779,507.35713761193415,3299.1,688.9196638379779,499.85713761193415,3399.4,688.9196638379779,499.85713761193415,3519.3,679.5446638379779,511.10713761193415,3637.7,679.5446638379779,511.10713761193415,3739.9,690.7946638379779,505.48213761193415,3844.4,690.7946638379779,505.48213761193415,3964.8]","[]",""
"1655","","","","instructions","22","125731","0.0-8.0-2.0","272","1","2025-07-09 10:54:41","7701e855f2ef39aa3fd6c71abdc6918a","41.145.209.230","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36","WebKit","Chrome","130.0.0.0","AndroidOS","10","https://app.prolific.com/","en-ZA,en-GB;q=0.9,en-US;q=0.8,en;q=0.7","6609666ad623bd960b559758","686d226cabeef709c732f8e1","686e38da930d5cff5f01ac40","6609666ad623bd960b559758","","[{""page_index"":0,""viewing_time"":1655}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","ctl-task-cpt","23","160386","0.0-8.0-3.0","272","1","2025-07-09 10:54:41","7701e855f2ef39aa3fd6c71abdc6918a","41.145.209.230","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36","WebKit","Chrome","130.0.0.0","AndroidOS","10","https://app.prolific.com/","en-ZA,en-GB;q=0.9,en-US;q=0.8,en;q=0.7","6609666ad623bd960b559758","686d226cabeef709c732f8e1","686e38da930d5cff5f01ac40","6609666ad623bd960b559758","","","","","","","","","","","","","","","","","win-only","1","g1:NE,g2:SW","0.35","0","3","128647.8","6929.3","10930.1","31638.9","2","4","8","6","2","-8","-8","0","0","0","4000.7","4000","-1535","[""down"",""left""]","{""num_key_presses"":0,""num_perfect"":0,""num_errors"":0,""num_randdir"":0,""num_randdir_good_moves"":0,""num_whilered"":0,""num_whileblue"":0,""num_blue"":3,""num_good_moves"":0}","[611.7946533475604,586.1071376119341,1.1,611.7946533475604,586.1071376119341,103,611.7946533475604,586.1071376119341,214.2,611.7946533475604,586.1071376119341,317,611.7946533475604,586.1071376119341,428.2,611.7946533475604,586.1071376119341,530.2,611.7946533475604,586.1071376119341,632.2,611.7946533475604,586.1071376119341,736.6,679.2946533475604,486.73213761193415,836.9,679.2946533475604,486.73213761193415,947.2,679.2946533475604,486.73213761193415,1055.6,679.2946533475604,486.73213761193415,1165.8,711.1696533475604,481.10713761193415,1266.4,711.1696533475604,481.10713761193415,1366.6,711.1696533475604,481.10713761193415,1473.4,711.1696533475604,481.10713761193415,1577.9,692.4196533475604,456.73213761193415,1678.1,692.4196533475604,456.73213761193415,1781.8,692.4196533475604,456.73213761193415,1987.7,716.7946533475604,484.85713761193415,2097,716.7946533475604,484.85713761193415,2201.7,705.5446533475604,469.85713761193415,2306.6,705.5446533475604,469.85713761193415,2410.9,703.6696533475604,467.98213761193415,2514.9,703.6696533475604,467.98213761193415,2616.1,703.6696533475604,467.98213761193415,2716.5,703.6696533475604,467.98213761193415,2816.7,703.6696533475604,467.98213761193415,2916.7,703.6696533475604,467.98213761193415,3023.5,703.6696533475604,467.98213761193415,3131.6,703.6696533475604,467.98213761193415,3243.7,681.1696533475604,471.73213761193415,3347.2,681.1696533475604,471.73213761193415,3461.1,683.0446533475604,467.98213761193415,3561.5,683.0446533475604,467.98213761193415,3661.6,683.0446533475604,467.98213761193415,3762.8,677.4196533475604,466.10713761193415,3872.8,677.4196533475604,466.10713761193415,3980.5]","[]",""
